"","logFC","-log10Pval"
"KMXK_0D03290",3.16151737148308,2.35715952973205
"KMXK_0H04240",1.6259218587751,2.30670430010322
"KMXK_0F03570",1.6817768402097,2.26381979589041
"KMXK_0C03470",1.66892793697686,2.24020689577634
"KMXK_0A04670",0.979717606754945,2.23474780493347
"KMXK_0E04700",0.912125609745663,2.23307761275909
"KMXK_0B07320",2.28999437775117,2.22317068067429
"KMXK_0F05360",1.25168487528424,2.22150426121758
"KMXK_0F03560",1.22267265803923,2.21721872753662
"KMXK_0D02430",1.04651007644709,2.19902306479909
"KMXK_0C03250",-1.1199690038626,2.19774284570432
"KMXK_0F05310",2.17189356303019,2.19634032081136
"KMXK_0H01760",2.48745060390474,2.19604860223835
"KMXK_0F05010",0.850801325714968,2.18737645587002
"KMXK_0A03250",0.992973755702239,2.17610602126367
"KMXK_0C03100",1.20122236402674,2.16833850993205
"KMXK_0B07790",0.844654623215485,2.16723682008318
"KMXK_0A06210",1.52141642672045,2.16571786001757
"KMXK_0G02940",1.1707164004956,2.16126027011003
"KMXK_0E03660",1.66891894389273,2.1546400649582
"KMXK_0F00910",0.980746956693159,2.1534109292863
"KMXK_0A01250",-0.764050748929092,2.1526304599173
"KMXK_0H00910",0.86143561571718,2.15064305158642
"KMXK_0B02250",-0.869204948606167,2.1478634874288
"KMXK_0B07200",1.10123988402194,2.14109221431134
"KMXK_0B01360",1.22603663694767,2.13719305456176
"KMXK_0F00970",1.57974607902561,2.13026853416064
"KMXK_0D05680",0.9032056851396,2.12142410840038
"KMXK_0F01910",1.07445169336371,2.09592104219619
"KMXK_0D06130",1.29458991580889,2.09197028214079
"KMXK_0G02460",0.765796392479839,2.0869387017921
"KMXK_0D06570",1.26005259958128,2.07980551683082
"KMXK_0A05220",1.32944806655002,2.07510100496908
"KMXK_0C06130",0.795314720427585,2.07455045550631
"KMXK_0F01580",0.843660491154527,2.06935465031558
"KMXK_0B05380",0.765042739919518,2.06278761941084
"KMXK_0C02510",1.35639923565773,2.06103451887449
"KMXK_0G00710",0.96038073647251,2.05805207524722
"KMXK_0D01240",0.825448879873654,2.05698196224201
"KMXK_0B01640",-0.822742585604081,2.05351376061891
"KMXK_0D05180",1.12560416511173,2.04420210296361
"KMXK_0B03110",-0.997957729681085,2.04134613942457
"KMXK_0C02630",1.14080705685286,2.03992722723492
"KMXK_0H00220",-0.93442558853265,2.03971151198545
"KMXK_0F02980",-0.871164861719335,2.03382593959901
"KMXK_0A01630",1.25255348234676,2.02959514958465
"KMXK_0C03950",1.04093388337442,2.02381263991258
"KMXK_0A07630",0.976452118254164,2.02344477658352
"KMXK_0B03310",-0.856487810686771,2.01884485259453
"KMXK_0A00380",-1.28871373309527,2.01553573682367
"KMXK_0D01010",-1.01754284881906,2.01184118587993
"KMXK_0G02260",0.755591104149767,2.00721891619818
"KMXK_0A04140",-0.806827008880832,2.00194548261872
