,logFC,-log10Pval
YALI1_E07899g,-2.20106727863101,17.5378839746735
YALI1_E32603g,-2.11721219772791,14.1896464229572
YALI1_E36437g,1.28103038938642,9.41186822643743
YALI1_A22454g,1.38027001161627,8.00108483186379
YALI1_E09329g,-1.52998290359179,7.84289191566652
YALI1_B18572g,-1.34376864822288,6.65484674035583
YALI1_E02906g,-1.29196549047281,5.89736052465955
YALI1_C31408g,1.08140155096061,5.64946558720483
YALI1_D07162g,-1.056943499717,5.45156717006745
YALI1_C24891g,-2.21971729772049,5.02559307436427
YALI1_A22539g,1.62811283918181,3.42280465402087
YALI1_C05264g,1.42762857731155,2.03171172846645
