genes,logFC,logCPM,PValue,FDR
YALI1_D00474g,-3.49681300515769,8.7507515457379,2.02900365055503e-70,3.79829483383901e-67
YALI1_A06099g,-2.27379631079854,8.76338066470903,5.41077193050167e-36,5.06448252694957e-33
YALI1_C29506g,2.20227880416227,9.26915739564194,4.60900249193404e-31,2.87601755496684e-28
YALI1_F37320g,2.35323611814224,8.37054868104121,4.41356069301103e-29,2.06554640432916e-26
YALI1_C10203g,-2.12290520424021,9.01854741526992,1.87693788153518e-25,7.0272554284677e-23
YALI1_E07234g,2.08670841488997,8.53347174013205,3.46524470444384e-25,1.08115634778648e-22
YALI1_E02481g,-2.87202351619335,9.88386403524709,1.09742790371345e-23,2.9348357653594e-21
YALI1_C31408g,-1.7625320086258,9.75150026784164,3.79189163422032e-22,8.87302642407555e-20
YALI1_E41251g,-2.2677161872593,9.46692075032807,5.20976898524353e-22,1.08363194893066e-19
YALI1_E09241g,-2.2384558940073,10.5085523038309,1.31234993994294e-21,2.45671908757319e-19
YALI1_A16292g,-1.5462024484383,9.33931072017945,1.42465923153364e-20,2.42451098311906e-18
YALI1_E17389g,1.80546773713629,8.03491855876397,3.2607459923663e-20,5.08676374809143e-18
YALI1_F23664g,1.74790220706257,11.2058286771888,1.50953308078273e-19,2.17372763632713e-17
YALI1_F38191g,1.49500078943155,8.75863842000549,5.07203873863295e-19,6.78204037051491e-17
YALI1_C32886g,-2.02042736161599,8.90896676976019,8.42247887426417e-18,1.02011253429713e-15
YALI1_B29419g,2.22121168914416,9.7311499429342,8.71891054954813e-18,1.02011253429713e-15
YALI1_E31005g,-3.06515681695552,10.3060938680392,1.54069226160971e-16,1.69657406690198e-14
YALI1_D26263g,1.55492288933345,8.44730526599803,2.90777862163506e-16,3.02408976650047e-14
YALI1_E27441g,1.66186172795375,9.58176365567331,5.7217668053045e-16,5.63744603133159e-14
YALI1_A10857g,-1.77255606435069,9.6306891478195,6.32365410877594e-16,5.91894024581428e-14
YALI1_B25553g,-1.99183567187214,9.13488057483844,1.44641105447534e-15,1.28937213998945e-13
YALI1_E36437g,-1.31608356686712,9.75796162978861,8.08285991007356e-15,6.87777897802623e-13
YALI1_C26377g,2.39883847835972,10.5484274497606,1.26212033466398e-13,1.02725620282216e-11
YALI1_D13510g,-1.61877880075562,9.08360112899648,2.60567459889747e-13,2.02575974241652e-11
YALI1_A15105g,1.33580681480513,7.73695423464592,2.70534153634684e-13,2.02575974241652e-11
YALI1_F36733g,-2.8705596856701,10.0421804711614,2.92346313892713e-13,2.07481107831304e-11
YALI1_D26051g,-1.84619821405731,9.40712185161671,2.99251597833611e-13,2.07481107831304e-11
YALI1_D18408g,-1.16751114187452,9.01797267595894,2.02277737071938e-12,1.35237115642381e-10
YALI1_C30320g,-1.40426847221407,9.6038960800524,5.84022971761845e-12,3.76996897633853e-10
YALI1_D02444g,-1.28037532723236,8.50883391709376,1.72000310100584e-11,1.07328193502765e-09
YALI1_B24638g,1.25632821371867,7.72605397294681,2.62953841478658e-11,1.58790190725177e-09
YALI1_D31155g,-1.90305484082937,8.36914109333295,4.91034545107519e-11,2.87255208887899e-09
YALI1_B12409g,-1.9782693504503,9.36349739758452,6.75560334623983e-11,3.83226953459423e-09
YALI1_D04128g,-2.07973425414508,10.2721442613078,7.1677194094536e-11,3.94646198073446e-09
YALI1_F37463g,-2.03817095095413,9.76952271592705,7.82875032128494e-11,4.1872630289844e-09
YALI1_D12832g,-1.30944651199943,7.94793922869437,1.29901731580751e-10,6.75489004219903e-09
YALI1_D13545g,1.3273526852705,8.99030015479128,2.73395231678731e-10,1.38323209108807e-08
YALI1_C29676g,1.09917136797936,7.93364068435822,3.91076343246808e-10,1.92656556462638e-08
YALI1_F12138g,1.06303173160892,9.42781579315369,5.06203873604941e-10,2.41078732863947e-08
YALI1_F37714g,1.20918921096872,8.26421864141957,5.15125497572536e-10,2.41078732863947e-08
YALI1_D00888g,-1.3003729452099,8.41372689652134,7.28416161281423e-10,3.32584159492396e-08
YALI1_D16151g,1.09699011788966,7.46407180904295,1.06387663023782e-09,4.73343691078374e-08
YALI1_D10197g,-1.24200053027347,8.56694339348107,1.0872745040796e-09,4.73343691078374e-08
YALI1_B18572g,1.20332698548557,10.321325519383,1.12868831088597e-09,4.80205572267849e-08
YALI1_F06351g,-1.21101677795162,8.6408248207694,1.89946428581797e-09,7.90177142900277e-08
YALI1_B24351g,1.16993645846088,8.19499047058525,2.15634465756783e-09,8.77538521514562e-08
YALI1_A20995g,-2.02706821801007,9.65828723176605,3.49437267224459e-09,1.39180120051955e-07
YALI1_B05798g,1.07717121209213,8.38026672940856,4.12282293446664e-09,1.59689266492733e-07
YALI1_B14121g,-1.51059389900752,9.06295049328736,4.17990067208543e-09,1.59689266492733e-07
YALI1_E41367g,1.47104911981915,9.54298136835075,5.23007429600179e-09,1.93590451080838e-07
YALI1_F02309g,-1.15106222964418,10.657161892475,5.27409882752284e-09,1.93590451080838e-07
YALI1_B11853g,0.922711189888767,8.70936663128353,5.59419173320373e-09,2.01390902395334e-07
YALI1_D23067g,-1.07129391594517,8.00314340530761,1.10863380835478e-08,3.91577828158517e-07
YALI1_D09566g,1.41954284716275,8.21644851451645,1.23937264932254e-08,4.2964918509848e-07
YALI1_E16556g,-1.42918969153682,9.7363028940033,1.61482231675636e-08,5.49626795812347e-07
YALI1_E41276g,-1.1524320514084,8.9222627673327,1.7100917655368e-08,5.71659247336587e-07
YALI1_F29395g,-1.791003188727,8.40524359110331,1.93030075620059e-08,6.3395140624693e-07
YALI1_E07347g,1.03196296789263,8.45825314582705,1.97240775388853e-08,6.36611606082642e-07
YALI1_E23610g,1.2520400624141,8.09386477404661,2.33028743448251e-08,7.39372555483264e-07
YALI1_E14505g,-0.954019436008709,8.80695105138492,5.72861145480627e-08,1.78732677389956e-06
YALI1_C32184g,0.870612556475068,8.87686179507026,1.5936937613203e-07,4.89081101834687e-06
YALI1_C15964g,-1.00268635540119,10.6258338813909,1.72479292584213e-07,5.20776186641366e-06
YALI1_F14729g,-1.4364034476354,8.09455720691951,2.0205599079704e-07,6.00394944082632e-06
YALI1_F21875g,1.12026372420663,8.78732654163132,2.19479557701109e-07,6.41977706275745e-06
YALI1_F37508g,2.32282758129496,6.85806571501826,2.88570268375154e-07,8.30609957061428e-06
YALI1_B03404g,0.863409202074029,7.4423231917711,2.9284325409217e-07,8.30609957061428e-06
YALI1_F03136g,1.0361062146144,8.60791681743309,3.35401033574035e-07,9.37120499777007e-06
YALI1_F13875g,1.19288538678798,8.63084595644531,3.74508305361449e-07,1.02591862608704e-05
YALI1_C07816g,-0.921378203589502,8.03141418087689,3.78143083333364e-07,1.02591862608704e-05
YALI1_A00746g,0.960185518731414,8.30796320735687,5.0953174937232e-07,1.36263347832141e-05
YALI1_A05459g,-1.10457386065763,7.68559808694642,5.61951063141871e-07,1.48165125380505e-05
YALI1_F29139g,-0.945058553575346,7.91018518293073,6.15315351137603e-07,1.59981991295777e-05
YALI1_F32330g,0.980082856280376,7.22783033462994,7.95853799877289e-07,2.01659002339382e-05
YALI1_E12793g,1.0811927807449,8.75371346009704,7.9715631266636e-07,2.01659002339382e-05
YALI1_E01798g,-0.985993353791953,7.52221761033687,1.01882010649567e-06,2.54297498581319e-05
YALI1_C14273g,-1.16434469717928,6.56019615791362,1.28079296311484e-06,3.13295736077408e-05
YALI1_F30877g,-0.753801899275282,8.26508126325438,1.28866301698507e-06,3.13295736077408e-05
YALI1_F23922g,0.849200289235235,8.53103471460892,1.31717017949312e-06,3.1612084307835e-05
YALI1_D11686g,-0.994481820575858,9.00007259618753,1.40251318646326e-06,3.22522936870676e-05
YALI1_F32067g,0.85442613990536,8.34820674339861,1.40474795616078e-06,3.22522936870676e-05
YALI1_F09747g,-0.88315143165834,7.96643309330527,1.41951847747083e-06,3.22522936870676e-05
YALI1_C33299g,0.891649264477513,10.2278929951824,1.42754792420269e-06,3.22522936870676e-05
YALI1_B20289g,-0.79472833512025,8.56643635788886,1.42998951710823e-06,3.22522936870676e-05
YALI1_A06594g,-0.860406868323974,8.75031858450587,1.98147341137787e-06,4.40031096599643e-05
YALI1_C05088g,1.01702902533579,6.10573171641379,1.99800444503043e-06,4.40031096599643e-05
YALI1_B26112g,0.766407062525877,8.96451779443498,2.3667669642366e-06,5.15184622912898e-05
YALI1_C28310g,1.23596832178211,7.46012970533418,2.40443236775428e-06,5.17367516371955e-05
YALI1_D10458g,-1.28794555690327,9.69074982815688,3.19308643242234e-06,6.79256568351661e-05
YALI1_D16144g,0.862354008056421,9.40734161784389,3.23059115684349e-06,6.79513106248429e-05
YALI1_E14234g,-1.85914889576055,8.71860224656978,4.16978917515937e-06,8.6731614843315e-05
YALI1_E25267g,-1.00815442137592,6.21245273191238,4.50048999414475e-06,9.25815084509777e-05
YALI1_E21406g,-0.990207070775333,8.87544845161839,4.77804378248511e-06,9.62535803581136e-05
YALI1_B29310g,0.906260576115713,7.47836404357522,4.78182851138064e-06,9.62535803581136e-05
YALI1_E03762g,-0.746820369523632,8.61421932703125,5.24315093939232e-06,0.000104262076084863
