,logFC,-log10Pval
KMXK0B04700,-2.54835339529309,14.7432864137326
KMXK0B02730,-2.96752959119434,10.5864816623935
KMXK0E05410,2.06167103144824,7.20391095859729
KMXK0F00530,1.90924412104788,7.09807533477902
KMXK0A06440,-2.42068848721696,6.54535877359397
KMXK0B02970,1.58978778877197,6.20272587869372
KMXK0H00770,-1.87297181638163,6.20272587869372
KMXK0H01120,-1.73293096110496,6.09123036665017
KMXK0B02910,-1.7704275333249,6.01380549953523
KMXK0A06960,-1.61575341442089,5.88866057769359
KMXK0B03200,-1.57797117573772,5.87938850411727
KMXK0E02560,2.51508061756781,5.63973446598503
KMXK0B05040,-1.62628131936651,5.5919879300048
KMXK0C06300,-1.77073725139393,5.42256404868793
KMXK0G03550,-1.48715231363665,5.36845351214571
KMXK0G01390,-1.82339611256816,5.25316818499461
KMXK0D05580,-2.02434780467077,5.25316818499461
KMXK0E03010,1.9340971716732,5.15394829015655
KMXK0A08010,1.50222067772207,4.94947098184575
KMXK0F01270,1.60326164654285,4.84834542508728
KMXK0D02420,1.36519657494395,4.79700931963097
KMXK0B01630,1.80249946819026,4.75812545538709
KMXK0F04390,-1.82142436626787,4.71247638110916
KMXK0E04230,2.18573316299732,4.64161144111385
KMXK0F05650,1.68328577224151,4.57563465097341
KMXK0B05880,1.81016141310943,4.54825982180152
KMXK0F05000,1.62356346752333,4.54825982180152
KMXK0G02750,-2.29663975049872,4.48287883195759
KMXK0E00880,2.12588698439275,4.48287883195759
KMXK0H03160,1.63759143597513,4.37594576416177
KMXK0G02240,1.98757323346744,4.34598998316677
KMXK0E02060,-1.55483045487662,4.28136874351038
KMXK0E04960,2.3226454600216,4.27129827304928
KMXK0C03650,1.70290723614963,4.10116715371327
KMXK0H04100,-1.52203670408047,4.10116715371327
KMXK0C00720,-1.55222888183724,4.09324242326198
KMXK0C06790,1.52843535809028,4.09324242326198
KMXK0H03480,-1.99851356774784,4.09145204782561
KMXK0B00330,1.74555109427111,4.08398221604116
KMXK0D03970,1.61331279469169,4.05187070734072
KMXK0H02960,-1.55670965286369,4.05053328697476
KMXK0C01510,-1.52624329369113,4.05053328697476
KMXK0C04790,-2.2442603192649,4.01095887759562
KMXK0G03470,1.83300506734549,3.93365417632764
KMXK0E02340,1.1471299454269,3.91109349506376
KMXK0D06490,1.66691636507374,3.90205344075515
