,logFC,-log10Pval
CENPK1137D_923,-1.16103960299352,26.7138382036326
CENPK1137D_1305,-1.00368909922305,20.6277003818815
CENPK1137D_1527,0.939372421002382,17.6074383908719
CENPK1137D_4319,0.823992589688191,17.0818200651701
CENPK1137D_3,0.864210344428526,16.3161738021711
CENPK1137D_1370,-0.969209640575127,16.215581426513
CENPK1137D_1155,-0.924403799284003,15.9438282831331
CENPK1137D_5439,-0.929685459500573,15.7431473945272
CENPK1137D_120,0.784673509631773,14.8196392780035
CENPK1137D_1463,0.751422247618362,13.4866209071224
CENPK1137D_2713,0.903232936989631,13.1133855861812
CENPK1137D_5183,-0.922065386248288,12.5323578963742
CENPK1137D_3325,-1.09490039783754,11.7293968714759
CENPK1137D_4361,1.1570491464693,11.0443340737314
CENPK1137D_2698,0.853589504894789,10.1940240092625
CENPK1137D_5282,-0.787362958228507,9.08074666161228
CENPK1137D_4097,-0.767658362475646,8.80640368657503
CENPK1137D_5444,-0.881494244633893,8.74393736134563
CENPK1137D_891,-1.05382056685285,8.62348102963752
CENPK1137D_2135,-0.816906798369699,8.18655642283215
CENPK1137D_3097,0.758016405185845,8.12072651444349
CENPK1137D_4038,-0.823047040867388,7.8424367718146
CENPK1137D_4036,-0.755133330107652,7.78582275531215
CENPK1137D_936,-0.798907687146261,7.60532562714215
CENPK1137D_2793,-0.887046719137109,7.04293391443048
CENPK1137D_3362,-0.800496616074156,6.80502603128036
CENPK1137D_433,-0.843061861839946,6.65871400354524
CENPK1137D_3020,-0.800474888728353,6.33462433065883
CENPK1137D_2677,0.750498070361279,6.27344013807289
CENPK1137D_919,-0.891286602322671,5.85361959110619
CENPK1137D_2905,-0.814629468995099,5.81224869333946
CENPK1137D_318,-0.76507492615514,5.74397115079448
CENPK1137D_2820,0.841639668457624,5.61063359307821
CENPK1137D_5064,-0.83156369059509,5.4022166088185
CENPK1137D_3473,-0.919783614258262,5.10329647061409
CENPK1137D_3589,-0.811873616951945,5.06761945862775
CENPK1137D_1094,-0.761044916938638,4.89773839643683
CENPK1137D_3682,-1.03846645128189,4.71905964237888
CENPK1137D_1405,-0.972046939346176,4.64026060175731
CENPK1137D_3668,-1.63365614430321,4.62708807172831
CENPK1137D_1339,-1.01825613879862,4.36764383035589
CENPK1137D_1664,-1.23028229219862,4.21034196059867
CENPK1137D_3153,-0.855533796387227,4.17815370897425
CENPK1137D_3044,-0.84696492418383,4.11782294125944
CENPK1137D_938,-0.761769869351101,3.88426832549734
CENPK1137D_1234,-0.768286106763939,3.39618818724105
CENPK1137D_461,-0.913311211834777,3.32448727388914
CENPK1137D_3530 CENPK1137D_4643,-1.03179516697705,3.27344957684059
CENPK1137D_2409,1.00436576694025,3.11513054056772
CENPK1137D_3509,-1.32976887434953,3.09679236464135
CENPK1137D_1007,-1.13799134732234,2.43452396502328
CENPK1137D_966,-1.32338502557667,2.40185726671349
CENPK1137D_1705,-0.895941781733524,2.26143954036314
CENPK1137D_3231,-1.0108197343648,2.22184477842515
CENPK1137D_5323,-1.0091087643385,2.01164339535523
