"","genes","logFC","logCPM","PValue","FDR"
"4","YALI1_D00474g",-3.46780407012224,8.6931349139691,2.79044072746294e-67,5.2488190083578e-64
"5","YALI1_A06099g",-2.24425656183384,8.70445513266274,9.94966153475982e-35,9.35765667344161e-32
"13","YALI1_C29506g",2.23368702171264,9.23591210970083,1.68806210713671e-29,1.05841494117472e-26
"14","YALI1_F37320g",2.385913278381,8.34031878781667,3.79118339462895e-28,1.78280399132427e-25
"20","YALI1_E07234g",2.11559972825207,8.50094913128664,1.97809730828696e-24,6.58840776625868e-22
"22","YALI1_C10203g",-2.09272551836261,8.95904059036222,2.1015654756806e-24,6.58840776625868e-22
"38","YALI1_E02481g",-2.84255975200302,9.82320838692824,1.15484099355846e-22,3.10322272697638e-20
"37","YALI1_E41251g",-2.2370243531443,9.41548333033987,1.21394232317327e-20,2.85428188736114e-18
"12","YALI1_E09241g",-2.20904390817961,10.4484599787155,3.79031758433977e-20,7.92176375127012e-18
"3","YALI1_C31408g",-1.73044424479839,9.68967110877319,7.31470837910608e-20,1.28125171321948e-17
"39","YALI1_E17389g",1.83967720193737,7.99474102494468,7.49270007730693e-20,1.28125171321948e-17
"1","YALI1_A16292g",-1.51544212526537,9.27929323411206,1.19203781249121e-18,1.86851927107997e-16
"9","YALI1_F23664g",1.77885926836002,11.1706188926512,1.30085995440683e-18,1.88224428787635e-16
"15","YALI1_F38191g",1.52693421283575,8.72292204016907,1.97676616522321e-18,2.65592654056062e-16
"92","YALI1_B29419g",2.24921400205811,9.69317087361247,2.41307731372413e-17,3.02599895141006e-15
"46","YALI1_C32886g",-1.99231239948557,8.849536737599,5.45153538320669e-17,6.40896128488236e-15
"89","YALI1_E31005g",-3.03953035377051,10.2475162830115,9.7845473302076e-16,1.08263138400709e-13
"24","YALI1_D26263g",1.58665829255857,8.41177773586436,1.18456452557361e-15,1.23786992922442e-13
"33","YALI1_E27441g",1.69312283151821,9.5459778734514,1.26641120478301e-15,1.25374709273518e-13
"42","YALI1_A10857g",-1.74522943944087,9.57312519623768,4.83032181423725e-15,4.54291766629013e-13
"104","YALI1_B25553g",-1.96503072682972,9.08168589904639,8.4156267334632e-15,7.53799708840204e-13
"2","YALI1_E36437g",-1.28537356305045,9.69640801868314,2.54000737399764e-13,2.17170630476798e-11
"119","YALI1_C26377g",2.4350246424295,10.5203818821462,4.83474423215394e-13,3.95397995681807e-11
"23","YALI1_A15105g",1.36541055772472,7.69192170325699,6.25420148064570e-13,4.90173041045607e-11
"1860","YALI1_A17085g",-1.99398115048453,-9.10917434432384,9.94214904683582e-13,7.48047294283927e-11
"80","YALI1_D26051g",-1.81475888205273,9.34741879596696,1.12084197832736e-12,8.10886062012985e-11
"59","YALI1_D13510g",-1.59112045733723,9.03067570658537,1.79500054928589e-12,1.25051704933583e-10
"137","YALI1_F36733g",-2.84146849530145,9.98609091219289,2.22138769926465e-12,1.492296522256e-10
"7","YALI1_D18408g",-1.13540434961437,8.96116549851271,3.03671594807112e-11,1.95346701797734e-09
"58","YALI1_C30320g",-1.37368876218901,9.54709002861132,3.11557738114408e-11,1.95346701797734e-09
"74","YALI1_B24638g",1.28865821766206,7.68514730385432,4.60493100422881e-11,2.7941532964369e-09
"49","YALI1_D02444g",-1.25113140520425,8.45251983056854,8.56420486149066e-11,5.03414667014498e-09
"116","YALI1_D31155g",-1.87208419634398,8.30820073665662,1.09019546431593e-10,6.2141141466008e-09
"135","YALI1_D04128g",-2.05287885908904,10.2122586563588,2.16730626631106e-10,1.19903031968562e-08
"155","YALI1_F37463g",-2.00765463620619,9.71060594210464,2.35406276937757e-10,1.26514059119977e-08
"167","YALI1_B12409g",-1.94585796936102,9.3092458867569,2.83389448804455e-10,1.48070987000328e-08
"118","YALI1_F37714g",1.24305023874973,8.22277800407268,4.91234434633563e-10,2.4973296528263e-08
"21","YALI1_C29676g",1.12944482305335,7.89611698161187,5.63124759143767e-10,2.78746755776165e-08
