"","genes","logFC","logCPM","PValue","FDR"
"19","YALI1_E07899g",-2.22144059927529,9.1030334184345,5.73536409597803e-21,1.07882198645347e-17
"37","YALI1_E41251g",-2.47698969019224,9.41548333033987,6.3295427151895e-20,5.95293492363573e-17
"32","YALI1_E32603g",-2.13989881940802,8.31554184197597,1.91085227615014e-17,1.19810437714614e-14
"2","YALI1_E36437g",1.26100607571173,9.69640801868314,1.10577376037151e-11,5.19990110814703e-09
"70","YALI1_E09329g",-1.54942492709757,8.94001177494217,1.0450114060455e-10,3.93133290954317e-08
"25","YALI1_A22454g",1.36080202438867,9.73591822947385,1.55188379746204e-10,4.8651557050435e-08
"17","YALI1_B18572g",-1.36421707105004,10.2869963309091,4.20156894290023e-09,1.12902159737076e-06
"23","YALI1_A15105g",1.13325646431948,7.69192170325699,1.44468855328912e-08,3.39682396092105e-06
"53","YALI1_E02906g",-1.31218736107925,11.2965169095834,2.14364028167959e-08,4.48020818871034e-06
"31","YALI1_D07162g",-1.07735170561292,7.50780082061791,3.10584271217222e-08,5.84209014159595e-06
"308","YALI1_C24891g",-2.24069680319165,8.51344084390667,5.09589308865561e-08,8.71397718160108e-06
"3","YALI1_C31408g",1.06165485811131,9.68967110877319,7.90030261978251e-08,1.23837243565091e-05
"47","YALI1_F14136g",-1.01729066517261,8.46157019089068,1.67399727379579e-07,2.42214528616145e-05
"39","YALI1_E17389g",1.04983244569358,7.99474102494468,5.41516507708777e-07,7.27566107857293e-05
"28","YALI1_F23922g",-0.952324927848732,8.49190439328536,1.23309728655325e-06,0.000154630399733777
"1","YALI1_A16292g",0.849539635917276,9.27929323411206,2.42759530388525e-06,0.000285394172913009
"41","YALI1_F04045g",0.924565019187095,10.3750372718007,2.76319846662441e-06,0.000305739783277677
"403","YALI1_A22539g",1.6111167719715,6.79510621312021,6.84790954002131e-06,0.000715606546932227
"136","YALI1_F08705g",0.942718056681515,9.44994135658147,1.11727822927809e-05,0.00110610544698531
"29","YALI1_B20802g",0.800723714413363,7.99505324431118,1.28510967376486e-05,0.00120864564817585
"195","YALI1_F16743g",0.886294537112631,7.89382642125505,2.83949735761797e-05,0.00254337834746639
"90","YALI1_E17935g",-0.803823308635189,9.34597810303003,3.18918202717573e-05,0.00263975388378422
"85","YALI1_E19371g",-0.80909968054126,8.04756662031385,3.22776923588714e-05,0.00263975388378422
"158","YALI1_B04540g",0.932087088072811,9.62704720966005,4.83878015715813e-05,0.00379239394817268
"354","YALI1_E24343g",-1.51880482184717,9.97517086364944,7.38451178845275e-05,0.00555610666963185
"321","YALI1_C23926g",0.851441789598514,8.74381197038922,9.26453146333482e-05,0.00670253218558954
"239","YALI1_F03389g",0.938208299390127,9.01229333758474,0.000108922414125098,0.00732560041232245
"4","YALI1_D00474g",-0.774775741081362,8.6931349139691,0.000109046683437017,0.00732560041232245
"100","YALI1_D31186g",-0.837381378350404,9.22370074395624,0.000141261671272655,0.00905862784979528
"21","YALI1_C29676g",-0.753035714914055,7.89611698161187,0.000144475723282221,0.00905862784979528
"16","YALI1_D16151g",-0.767855180031335,7.42697965594702,0.000158817389802598,0.00960161844178531
"63","YALI1_D07576g",-0.8022241354937,8.95367225911158,0.000163344917669926,0.00960161844178531
"104","YALI1_B25553g",-1.02097281593269,9.08168589904639,0.000170646981563707,0.00972687794913128
"574","YALI1_E38113g",-1.67207030548871,7.04173882142395,0.000215209196765211,0.0119061323269224
"479","YALI1_C05264g",1.41025915117536,6.73460303857951,0.000228138714537649,0.0122608263441519
"311","YALI1_E40282g",-0.780088114036211,8.58979088023148,0.000313363912211864,0.0163732644130699
"378","YALI1_C09773g",0.783591975048556,8.81433075994323,0.000328762912564915,0.0167135956360704
"11","YALI1_F12138g",-0.697325800801378,9.39017789330602,0.000341649139772043,0.0169116324187161
"358","YALI1_F03215g",0.812121696173934,9.0490190047696,0.000373799419069317,0.0179655132682377
"248","YALI1_F33973g",-0.760223099524088,9.52265062484312,0.000384795868533159,0.0179655132682377
"60","YALI1_B08193g",-0.66377014121458,7.95354319598824,0.00039159279319391,0.0179655132682377
"145","YALI1_D11256g",0.968261968034382,8.05901180312512,0.000404179749598577,0.0181014787855934
"314","YALI1_B21798g",-0.716681763598821,8.39349584248295,0.000432345138673939,0.0189125861824576
"469","YALI1_E33150g",-0.891481234832854,8.11255481951209,0.000470789079496402,0.0200796229506562
"610","YALI1_D03412g",-1.47650105232786,7.73158091316633,0.000480373754800387,0.0200796229506562
"375","YALI1_F33579g",-0.761982630914887,8.99803614941801,0.000506455492373385,0.0203326976105736
"400","YALI1_D19039g",1.46081138932539,5.97644996186387,0.000508047202390727,0.0203326976105736
"422","YALI1_D36215g",-1.22257219550715,7.00163000801627,0.000607853969112368,0.0238202774145909
"257","YALI1_F00821g",-0.842429806673145,9.37682610923557,0.000631791918850762,0.0242530734562915
