,logFC,-log10Pval
YALI1_C24891g,-2.19186996062556,22.1608144494542
YALI1_E07899g,-2.17601183712774,18.6103092976996
YALI1_E32603g,-2.09285543686834,11.7770229763332
YALI1_A22454g,1.40603815746873,7.69076196682026
YALI1_E36437g,1.30676346020054,7.37207432710028
YALI1_E09329g,-1.50269419755777,6.03471658845451
YALI1_B18572g,-1.31452557515326,6.03471658845451
YALI1_D19039g,1.50511152658923,5.90902755842666
YALI1_E38113g,-1.63242419882569,5.3307619851136
YALI1_D03412g,-1.42924470887532,4.74705756221529
YALI1_D07162g,-1.02872841296913,4.68982432667299
YALI1_D11256g,1.01871734822586,4.48129632852513
YALI1_C31408g,1.10705626479926,4.15895946238719
YALI1_C20314g,-1.57927605961255,3.15246519419294
