genes,HiT,LpH,Osm
YMR194W,-0.5935620153692,-0.990499476529561,-4.38491156121422
YPL223C,-0.766954534277466,-0.945087724806979,-2.206479186464
YMR175W,-0.637681178971635,-0.654043947256542,-0.671034229910632
YDR441C,-1.61254610033059,-1.60392563878833,-1.83461824400884
YKL033W-A,-1.28414697135518,-0.98342825749385,-1.76864249830303
YOR039W,-1.07813381680684,-0.793364721255971,-1.34486450079237
YIL157C,-0.809702675263875,-0.793363226908631,-0.973574493398757
YOR163W,-0.711140232638948,-0.749735181893885,-0.579224025796432
YNL280C,-0.67966627565884,-0.662738292009951,-0.579221754962641
