"","genes","logFC","logCPM","PValue","FDR"
"KMXK0C07260","KMXK0C07260",1.3853409968931,5.68077952423499,6.18660367767992e-37,3.11804825355068e-33
"KMXK0D03410","KMXK0D03410",2.28392115577648,7.85020810029798,8.23199496100126e-36,2.07446273017232e-32
"KMXK0F03310","KMXK0F03310",1.34673057103951,5.98617476787236,1.59829249087286e-34,2.68513138466641e-31
"KMXK0G00220","KMXK0G00220",-0.994201423803732,7.36860896148838,2.04760083012585e-31,2.57997704595857e-28
"KMXK0D02910","KMXK0D02910",1.13082173205447,6.87406076622571,3.26289889184437e-25,3.28900208297913e-22
"KMXK0B03310","KMXK0B03310",-3.27447416959714,8.17664641722398,8.53945315951576e-25,7.17314065399324e-22
"KMXK0D01300","KMXK0D01300",1.18135997483703,5.60622434333981,1.30773729799063e-23,9.4157085455325e-21
"KMXK0H00910","KMXK0H00910",-2.25347708400983,7.28883996247146,1.86732372616788e-23,1.17641394748577e-20
"KMXK0D04670","KMXK0D04670",-1.26790436191602,8.06598358941114,3.85324206824892e-23,2.1578155582194e-20
"KMXK0E04050","KMXK0E04050",1.6057598802797,4.12984523982267,1.23085176071344e-21,6.20349287399574e-19
"KMXK0C03100","KMXK0C03100",1.51340706405081,5.60886605881815,3.19664493432677e-21,1.46464458809154e-18
"KMXK0C06270","KMXK0C06270",1.0815025222146,5.46813602609398,2.28159902358914e-20,9.58271589907437e-18
"KMXK0H03280","KMXK0H03280",-1.33789705982709,6.25333930597041,2.49793327034214e-20,9.68429514040338e-18
"KMXK0E02690","KMXK0E02690",1.05920692735697,6.3884954096806,1.13803601862299e-19,4.09692966704278e-17
"KMXK0D02960","KMXK0D02960",1.53879684821726,7.05409401541974,4.39209266232418e-19,1.47574313454092e-16
"KMXK0D01720","KMXK0D01720",-2.45272458644356,8.59636749910605,1.91829514775259e-18,6.04262971542066e-16
"KMXK0B04700","KMXK0B04700",-1.51524247006916,9.25306512496475,2.55865657108465e-18,7.2781757579351e-16
"KMXK0H03120","KMXK0H03120",-1.42175256376951,11.7371120455762,2.59934848497682e-18,7.2781757579351e-16
"KMXK0G02530","KMXK0G02530",-1.00225897426227,7.98787602299579,6.55152442859883e-18,1.73787805895464e-15
"KMXK0C00370","KMXK0C00370",-1.1014514207873,8.30020978735005,7.88971314459794e-18,1.98820771243868e-15
"KMXK0D01260","KMXK0D01260",-1.33195559097403,8.12206030165788,1.60349792755635e-17,3.84839502613524e-15
"KMXK0E05350","KMXK0E05350",-1.00998729674918,8.38763673635157,1.95567880439563e-17,4.48028235188817e-15
"KMXK0D01520","KMXK0D01520",4.76243851411811,6.70649794638627,2.5722185557864e-17,5.63651370485368e-15
"KMXK0A06810","KMXK0A06810",0.840893209926775,6.01111287659111,2.9973393090133e-17,6.12844749458651e-15
"KMXK0G03730","KMXK0G03730",1.49415538020212,9.94416590466592,3.03990451120363e-17,6.12844749458651e-15
"KMXK0F00530","KMXK0F00530",1.15193868126546,7.70389337368586,3.64467432442505e-17,7.06506099811625e-15
"KMXK0B01350","KMXK0B01350",0.889646787084923,7.02786578490968,5.24809566595608e-17,9.79644524311801e-15
"KMXK0F00540","KMXK0F00540",1.12332163903816,4.822663814487,7.80123295289926e-17,1.40422193152187e-14
"KMXK0E03710","KMXK0E03710",1.65606166623031,5.7210138637712,1.34651976569995e-16,2.3401584893544e-14
