"","genes","logFC","logCPM","PValue","FDR"
"KMXK0A06270","KMXK0A06270",1.41380744369298,7.6925010287778,1.18797179353835e-23,5.98737783943328e-20
"KMXK0C00560","KMXK0C00560",1.52035093571656,7.33795113931079,2.14338479969024e-22,5.40132969521941e-19
"KMXK0C03800","KMXK0C03800",1.53611002792983,6.80854202128559,1.91338519014589e-21,3.21448711944509e-18
"KMXK0D01390","KMXK0D01390",1.82273860673633,7.3211557067641,1.07837605294645e-20,1.35875382671253e-17
"KMXK0G01840","KMXK0G01840",2.44169701235422,9.12832800099585,1.51913968710271e-16,1.53129280459953e-13
"KMXK0F01560","KMXK0F01560",2.57263583079942,6.56680433430755,2.20453760505318e-15,1.85181158824467e-12
"KMXK0H04310","KMXK0H04310",1.06612357381538,8.27521836971263,2.5980116870803e-15,1.87056841469782e-12
"KMXK0A00680","KMXK0A00680",-1.38193304533071,5.33904811352893,1.18620985338585e-14,7.47312207633085e-12
"KMXK0F01540","KMXK0F01540",0.960158538834205,5.23582676571906,3.71486880915633e-12,2.08032653312754e-09
"KMXK0E04650","KMXK0E04650",1.17037497462401,6.35687569871119,2.38596546607078e-11,1.20252659489967e-08
"KMXK0A01830","KMXK0A01830",1.52899910742496,5.65490846490093,3.12006950085884e-11,1.39393535915778e-08
"KMXK0E03530","KMXK0E03530",1.04540703403636,8.24401325381561,3.31889371228044e-11,1.39393535915778e-08
"KMXK0H03800","KMXK0H03800",1.52372800942484,5.67887231848431,5.22530581059733e-11,2.0258108681085e-08
"KMXK0A02950","KMXK0A02950",-1.86020189432247,7.42012067492465,5.94199331013803e-11,2.13911759164969e-08
"KMXK0C00160","KMXK0C00160",0.967093097086194,6.55837402445925,9.71531027235151e-11,3.26434425151011e-08
"KMXK0D02670","KMXK0D02670",1.42509259906284,5.04423826365738,1.20310239858522e-10,3.78977255554346e-08
"KMXK0D00150","KMXK0D00150",2.16484000385703,3.00871690768692,1.63766378503337e-10,4.85519145680482e-08
"KMXK0A01620","KMXK0A01620",0.931519238841803,7.28569603555924,2.12366188311135e-10,5.70386754258794e-08
"KMXK0C06710","KMXK0C06710",0.85397568396173,6.41567647258163,2.15026752597561e-10,5.70386754258794e-08
"KMXK0B06120","KMXK0B06120",0.899512340350221,6.63132548331614,2.49745358232021e-10,6.29358302744693e-08
"KMXK0D03570","KMXK0D03570",0.659979262093627,7.27294617465005,4.83026293589203e-10,1.15926310461409e-07
"KMXK0E03330","KMXK0E03330",0.831923185471629,6.44160567236719,5.40983099055824e-10,1.23934309965516e-07
"KMXK0F01440","KMXK0F01440",1.8855326937539,6.66170267171996,6.03576936905737e-10,1.32262076608909e-07
"KMXK0F00130","KMXK0F00130",-1.41991388930694,6.56490297597639,7.93866386370143e-10,1.6671194113773e-07
"KMXK0F03890","KMXK0F03890",1.24294699357077,10.0151035983741,1.07029279177707e-09,2.15771026822257e-07
"KMXK0C00170","KMXK0C00170",2.23225113840373,6.42585658035527,1.69167475754759e-09,3.27924645309224e-07
"KMXK0F01570","KMXK0F01570",1.70745297294947,3.47508478099735,1.80956658608778e-09,3.37785762736386e-07
"KMXK0C05990","KMXK0C05990",1.408141677195,12.009159060057,2.22590422708671e-09,4.00662760875609e-07
"KMXK0G00720","KMXK0G00720",2.56465349022245,6.95398423089049,2.36435750648466e-09,4.10909028713196e-07
"KMXK0A00250","KMXK0A00250",0.908569352778892,5.57626533774581,5.09646260718462e-09,8.56205718007017e-07
"KMXK0H03280","KMXK0H03280",0.82222780872485,6.25333930597041,5.78834166415517e-09,9.41072322172325e-07
"KMXK0D02920","KMXK0D02920",0.567370358866402,6.90112387779498,7.09779501497716e-09,1.1179027148589e-06
"KMXK0D05640","KMXK0D05640",0.823868708711022,6.1252057248945,7.77114226906987e-09,1.18686536473067e-06
"KMXK0F03310","KMXK0F03310",0.630874938295514,5.98617476787236,9.41049042002252e-09,1.39496681520334e-06
"KMXK0A05960","KMXK0A05960",0.54049241370935,7.11219691486241,1.75156995632978e-08,2.52226073711488e-06
"KMXK0C03420","KMXK0C03420",-1.07750592276167,6.93767958443079,2.01167205658338e-08,2.81634087921673e-06
"KMXK0C07320","KMXK0C07320",-0.696693381806912,7.76806437884044,2.16733782785581e-08,2.88515114607321e-06
"KMXK0C00230","KMXK0C00230",-2.62902048857691,3.52833872594017,2.19121805579583e-08,2.88515114607321e-06
"KMXK0B01120","KMXK0B01120",-2.11186315122929,8.23489423638916,2.23255743446141e-08,2.88515114607321e-06
"KMXK0E02790","KMXK0E02790",-0.660628453899843,6.5062217680569,2.57154879564882e-08,3.24015148251751e-06
