,logFC,-log10Pval
KMXK0F03890,3.01942668371326,16.7194077299627
KMXK0E02630,-2.90034556458482,10.364053675392
KMXK0E03660,-5.26167010400035,10.364053675392
KMXK0A06760,2.63786230571011,10.364053675392
KMXK0B07870,-2.27705982035992,7.57215582404052
KMXK0D03890,1.62770299553158,5.33130735826944
KMXK0B00390,1.89043231472487,4.87107899849833
KMXK0D05930,1.92664127138173,4.8091747577502
KMXK0A06250,-2.96441369045887,3.95269879927108
KMXK0D02270,1.57697662160957,3.69727025028484
KMXK0A05260,1.33369187294735,3.69727025028484
KMXK0B00180,-1.91992179370277,3.57278992173088
KMXK0F00380,1.29053719978016,3.2291608647726
KMXK0C01370,2.05801650987873,3.2291608647726
KMXK0A06690,-1.22531054728021,3.12304294373617
KMXK0C03640,-1.20606400088455,3.1222554457332
KMXK0D04930,1.38343217316423,3.06351515736943
KMXK0C04080,1.17831828040367,3.06351515736943
KMXK0C05770,2.05702902371805,2.97583243527866
KMXK0G00460,-2.14602383211436,2.97583243527866
KMXK0H04420,-1.54618724430989,2.9378679031102
KMXK0C02060,-1.27104006369885,2.88594963403442
KMXK0B02720,-1.26267175331976,2.87335968149204
KMXK0H00100,-1.31525694910008,2.80055897032815
KMXK0F04580,-1.50751847322803,2.71187812476297
KMXK0C07290,-1.06398875158162,2.55416274869133
KMXK0G01820,1.07436828859317,2.50889533332013
KMXK0F03040,1.15181837657304,2.30812551635522
KMXK0A01630,-1.04774104715767,2.30058609718437
KMXK0C02820,-1.41279117596809,2.259100058217
KMXK0D03920,1.14632242214664,2.259100058217
KMXK0B01680,-1.09030576131301,2.09431031933086
KMXK0D02420,-1.02072964838065,2.09431031933086
KMXK0D01380,-1.24025052815361,2.00120163489209
