"","genes","logFC","logCPM","PValue","FDR"
"260","YALI1_E41251g",-1.70354875312562,11.2772072890807,0.170524347196506,1
"224","YALI1_C24891g",-1.15021716002398,11.651316677107,0.230771575706313,1
"25","YALI1_E07899g",-1.4857776630225,10.9653138260127,0.373189556244273,1
"243","YALI1_E02906g",-0.699653367388628,11.6677634397331,0.421941012946158,1
"484","YALI1_D32153g",-0.670303548532548,11.5709648570921,0.421941012946158,1
"1511","YALI1_F31568g",0.95184393860944,11.1436788800036,0.442034294019182,1
"100","YALI1_B18572g",-0.744800926925094,11.5624989527941,0.465839172820199,1
"70","YALI1_E09329g",-1.01958746377572,11.3087419526523,0.517283977443454,1
"395","YALI1_E08211g",0.655278112047152,11.5875719885302,0.571776302687498,1
"362","YALI1_B11983g",0.583941545480158,11.5422293107587,0.59767206973859,1
"316","YALI1_B11934g",-0.421294699672508,12.2571415234255,0.622206313898292,1
"347","YALI1_C31408g",0.675099712467992,11.2193798968453,0.626141806409586,1
"303","YALI1_E27441g",-0.478556808415797,11.8306079250676,0.636828923510217,1
"211","YALI1_F23922g",-0.792025793818443,10.8174864852014,0.653068057485438,1
"376","YALI1_B20802g",0.645424496464433,11.2337127771247,0.657847882928382,1
"1333","YALI1_E02007g",0.5880199504334,11.2891125229293,0.657847882928382,1
"558","YALI1_F33345g",-0.302713048308633,12.2422463913919,0.670373042094738,1
"581","YALI1_F04455g",-0.371495109292767,12.1142395811515,0.683563477833497,1
"567","YALI1_D02041g",0.588373089345681,11.0505711536111,0.693812131568825,1
"248","YALI1_B29419g",0.510693551527456,11.3451032206888,0.693812131568825,1
"13","YALI1_E15659g",-0.310508576430493,11.9795438009988,0.696734485216246,1
"393","YALI1_F29395g",-0.392192500804175,11.4822075767837,0.709190177888453,1
"57","YALI1_D22124g",-0.265137797117211,11.7118935254413,0.709190177888453,1
"1295","YALI1_B21250g",-1.17794713245912,11.0992884183996,0.718706247483092,1
"575","YALI1_F14688g",-0.511593031650771,11.12676821999,0.718706247483092,1
"589","YALI1_F30877g",-0.483314677648387,11.1165245811663,0.718706247483092,1
"453","YALI1_A20484g",-0.440803975707085,11.1151128403062,0.718706247483092,1
"680","YALI1_E32033g",-0.540118429849055,11.4151921088868,0.71895204298917,1
"824","YALI1_C29080g",-0.396099998953134,11.3623219132548,0.71895204298917,1
"689","YALI1_E34028g",-0.354035080681472,11.4212158883172,0.71895204298917,1
"876","YALI1_D11256g",0.8480339044009,10.8986925961375,0.735772031258712,1
"998","YALI1_F21174g",0.632089088646076,10.969651312274,0.735772031258712,1
"462","YALI1_D05705g",0.531057534502633,10.9553532396471,0.735772031258712,1
"1185","YALI1_F03215g",0.467332067655171,11.0061774859589,0.735772031258712,1
"628","YALI1_D27826g",0.307417315634596,11.7139963951851,0.738280637285414,1
"218","YALI1_D07348g",-0.24668119454074,12.4257179748539,0.760666197819549,1
"210","YALI1_E16649g",-0.386744705028963,11.7997275436458,0.774633113193948,1
"490","YALI1_E27880g",-0.323746192165544,11.8963019408749,0.774633113193948,1
"744","YALI1_E29930g",-0.269653546983203,11.9152063362959,0.774633113193948,1
"140","YALI1_A22454g",0.381172046356739,11.5143240074365,0.778977843464911,1
"450","YALI1_E32816g",0.374450243263706,11.5709611395578,0.778977843464911,1
"274","YALI1_B04138g",0.352696970547038,11.5991313987983,0.778977843464911,1
"326","YALI1_D15734g",0.24595770373876,11.5975376594335,0.778977843464911,1
"20","YALI1_C10555g",0.294100995066131,11.9418216543747,0.779990232656068,1
"855","YALI1_E38706g",1.0002909857802,10.8608378563974,0.78717494003397,1
"1340","YALI1_A20441g",0.6918545515696,10.7917776591664,0.78717494003397,1
