"","genes","logFC","logCPM","PValue","FDR"
"665",NA,0.450725234187055,13.2708661057085,0.214781879358753,1
"461","YMR194W",-0.979512967269925,11.8737394513685,0.263254166006271,1
"460","YPL249C-A",-0.825425422164267,11.9657357165115,0.286365571499218,1
"466",NA,0.558868325009343,12.2527107211094,0.424451333143595,1
"1152","YBL001C",-0.642348214980798,11.9262106754195,0.436592643917624,1
"775","YHR087W",1.16212802009336,11.2708593812313,0.453151701142472,1
"1203","YFR032C-A",-1.0507382208249,11.1188503111795,0.453151701142472,1
"222","YLR344W",-0.438099648224822,12.3951822175077,0.486968113586779,1
"221","YGR034W",-0.390449041808957,12.4375717177196,0.499682871942965,1
"710","YGR088W",1.18211292048257,10.794921738617,0.500008137888148,1
"763","YER056C-A",-0.536606798572618,11.9489285154443,0.503515048535825,1
"152","YFL014W",-0.282076256830941,12.8677806539313,0.504598812368183,1
"843","YLR262C-A",-0.400238461104999,12.5338846096795,0.511503815650095,1
"214","YOL121C",-0.461331939922327,11.9749889982491,0.523542326256826,1
"213","YNL302C",-0.434926108387486,11.9860164521513,0.523542326256826,1
"753","YBR010W YNL031C",-0.405901614257154,12.0986727648991,0.557281393458339,1
"263","YBL002W",-0.339088456754906,12.1188532555706,0.557281393458339,1
"47","YKL152C",-0.308782485744876,12.2484891259794,0.571676700719041,1
"285","YOL109W",0.362231510363198,12.2708609732146,0.584757264408662,1
"307","YHR010W",-0.361544582429309,12.2780495960667,0.584757264408662,1
"357","YDL136W YDL191W",-0.305175783369779,12.2887796644948,0.584757264408662,1
"504","YNL208W",0.5327274112116,11.735529049111,0.607283510436389,1
"750","YML081C-A",-0.49720256020375,11.6768490487778,0.607283510436389,1
"865",NA,-0.362422293778707,12.4407775533964,0.607691548331925,1
"321","YLR325C",-0.338652232170906,12.3583185243766,0.607691548331925,1
"423","YOR234C",-0.395255794185475,11.8796638421715,0.647657505306514,1
"365","YDL075W",-0.353301635545054,11.815176683751,0.647657505306514,1
"496","YGL189C",-0.480170895536282,12.0293027384801,0.66367854562591,1
"387","YBR009C YNL030W",-0.392821391422167,11.9801458550431,0.66367854562591,1
"236","YKL180W",-0.363102023286582,11.9262074771401,0.66367854562591,1
"237","YJL177W",-0.352207616534591,11.9147119209929,0.66367854562591,1
"422","YPL143W",-0.400207762173455,11.9657349858035,0.677697183665131,1
"1097","YLR008C",-0.754895815095611,11.1054322742082,0.687515257795884,1
"631","YCL026C-B",0.704945094305197,11.2302158408027,0.687515257795884,1
"227","YHL015W",-0.235872516236905,12.1288397070435,0.690098487996301,1
"106","YJR145C YHR203C",-0.25465094008862,12.1815878374987,0.701171260989185,1
"266","YMR230W",-0.222207667940435,12.3283073505129,0.711136918514959,1
"167","YIL018W YFR031C-A",-0.196984188698381,12.3387911736765,0.720168442286805,1
"966","YPL223C",-0.64359317827884,11.1188516232377,0.726580300326926,1
"265","YOR293W",-0.28345829741895,12.48420400279,0.728403200582983,1
"224","YER074W YIL069C",-0.244550211841879,12.3984896461614,0.728403200582983,1
"589","YDL125C",-0.486477684556331,11.4544551561693,0.753926274879197,1
"709","YEL051W",-0.431483492173202,11.3480987696291,0.753926274879197,1
"310","YIL094C",-0.387437004751031,11.3877201521324,0.753926274879197,1
"260","YOR120W",0.360146335166295,11.3331413618258,0.753926274879197,1
"425","YLR264W",-0.236336413094133,12.6284098457834,0.755308297439554,1
"8","YGR254W",-0.228486629170124,12.726245733883,0.766075571937359,1
"424","YOR167C",-0.203108724266636,12.7237170540609,0.766075571937359,1
"706","YNR034W-A",0.558661796213783,11.4192500166237,0.774436089329548,1
"362","YPL079W",-0.479288127773664,11.4991245965656,0.774436089329548,1
"150","YGR180C",-0.407939679309715,11.4264611986401,0.774436089329548,1
"75","YOR375C",0.347273167681409,11.4849837523626,0.774436089329548,1
"828","YPR052C",0.286539601132155,11.5137134194544,0.774436089329548,1
"361","YBR191W",-0.417352205387588,11.5678371957074,0.790551205566029,1
"428","YKL006W",-0.395300787909992,11.5762020967882,0.790551205566029,1
"382","YHR193C",-0.296881274921224,11.6651348547016,0.790551205566029,1
"348","YGR085C",-0.271348985846462,11.656287469221,0.790551205566029,1
