"","logFC","-log10Pval"
"CENPK1137D_1521",4.19711277638869,254.714505755541
"CENPK1137D_3804",2.96931729281204,110.253838781763
"CENPK1137D_1257",-3.1496685798081,104.553942882295
"CENPK1137D_889",3.35705850315969,101.081022004757
"CENPK1137D_1123",-4.1710765958648,99.1314263444383
"CENPK1137D_2639",-2.36887561094822,97.491584582068
"CENPK1137D_3853",-4.05627680578497,85.8504571820891
"CENPK1137D_1885",-2.12787022454609,84.9154155841564
"CENPK1137D_905",-2.20893539056841,84.1648873794075
"CENPK1137D_2545",-2.12156855827795,82.1470466110217
"CENPK1137D_4754",-3.38136503383946,82.0153219246984
"CENPK1137D_1146",-2.35942047942084,79.8715232861173
"CENPK1137D_3469",2.26528827947998,74.2330856821865
"CENPK1137D_3790",3.14018042433728,67.0610177327531
"CENPK1137D_4853",-2.26207714257473,59.7903556514555
"CENPK1137D_5081",-2.23737261990184,58.2342722018823
"CENPK1137D_86",1.63051846400381,56.2454874267928
"CENPK1137D_5141",3.18276624885079,54.5384949288245
"CENPK1137D_1941",-2.68921424145309,53.8139243879618
"CENPK1137D_5429",2.65564375492825,51.4467544904354
"CENPK1137D_2746",-1.98306749486784,48.22548387068
"CENPK1137D_3311",3.28489616697198,45.8838895014804
"CENPK1137D_3789",2.85385621931178,45.053786942862
"CENPK1137D_292",-2.03497914466441,44.2193131936359
"CENPK1137D_3798",1.76788553781619,43.9177543157337
"CENPK1137D_4929",-1.25191440158318,42.6665166680044
"CENPK1137D_2071",1.36443738266755,42.3406205645623
"CENPK1137D_1111",2.3536302552435,39.223277561036
"CENPK1137D_4571",-1.77359900635406,38.913450226094
"CENPK1137D_784",1.4714463794156,38.4697175478947
"CENPK1137D_1280",-2.13103824366014,38.1921156725828
"CENPK1137D_3741",-2.07245377497475,38.1630755021289
"CENPK1137D_894",-2.00739811453619,37.1543767465064
"CENPK1137D_4558",1.38712698362657,35.2078268325029
"CENPK1137D_5428",1.18039870329119,34.9273105982246
"CENPK1137D_630",-1.44319582478885,34.7130338975253
"CENPK1137D_2246",-2.27079449946859,33.4772925078163
"CENPK1137D_3458",-2.08657888157122,33.2438194890498
"CENPK1137D_1959",3.75321511318406,33.1841046929957
"CENPK1137D_4336",1.9553234852723,32.0124827819524
"CENPK1137D_2190",-1.37681992950419,30.0020613974228
"CENPK1137D_382",1.48621438169635,29.6919725664945
"CENPK1137D_150",-2.48995375210614,29.606931370129
"CENPK1137D_1968",-1.81752767208339,28.7847080109481
"CENPK1137D_5104",-2.17300758623953,28.7138432968363
"CENPK1137D_1665",-1.79489225232065,28.3174701610044
"CENPK1137D_1962",-2.14871846286556,28.2404443419585
"CENPK1137D_2643",-1.46244327429449,28.1935861027898
"CENPK1137D_956",-1.61634535246405,28.1289253551734
"CENPK1137D_2934",2.97686088271178,27.9857226823107
"CENPK1137D_2565",-1.26825156585505,27.975962508747
"CENPK1137D_5411",-2.35736948727538,27.5551222016175
"CENPK1137D_3617",-1.99252315376544,27.1192598543158
"CENPK1137D_3279",-1.86453363924142,27.1121432518826
"CENPK1137D_2400",-1.49481372958002,26.4730704986902
"CENPK1137D_4353",1.14838609432628,26.3020474545184
"CENPK1137D_2662",-1.94080591476803,26.2678726637581
"CENPK1137D_5015",-1.59246459062868,25.8359530104959
"CENPK1137D_2434",-1.36908243725786,25.6327547468552
"CENPK1137D_3371",-3.55071009533031,25.2024968859741
"CENPK1137D_3646",-1.72224185663908,25.149944243123
"CENPK1137D_4351",-1.3336247485229,25.0804020452886
"CENPK1137D_808",-1.26758313640468,25.0804020452886
"CENPK1137D_1993",1.95060366493351,24.171683061973
"CENPK1137D_5006",2.3352233169521,24.1621481834774
"CENPK1137D_4500",1.89341913706863,23.8677491198456
"CENPK1137D_4769",-1.46438632381051,23.5605499825511
"CENPK1137D_2666",-1.22962246298358,23.3029086537907
"CENPK1137D_3304",1.47670665837924,23.1321371653143
"CENPK1137D_2878",-1.92091048604826,22.9122603710661
"CENPK1137D_1851",-1.77801906066619,22.7168430981562
"CENPK1137D_2054",-1.28617123720511,22.5338941380912
"CENPK1137D_36",-1.57989674153124,22.4301995076236
"CENPK1137D_4193",1.08640369516277,22.3368520847372
"CENPK1137D_2696",-1.15239258648825,22.3132269419121
"CENPK1137D_232",-1.35881066645324,22.262749235501
"CENPK1137D_5285",-1.08093829634264,22.0517478154818
"CENPK1137D_557",-1.55272015786599,21.5898228964214
"CENPK1137D_5130",-2.07889928933174,21.5388389843887
"CENPK1137D_442",-1.30513207095075,20.9608454783459
"CENPK1137D_127",-2.44943867120062,20.3487582451273
"CENPK1137D_3428",1.9530271222333,19.990078960555
"CENPK1137D_5384",2.74869668276692,19.9670435994173
"CENPK1137D_4345",-1.06378113118272,19.6103561572114
"CENPK1137D_4363",5.32049131661632,19.6038420952802
"CENPK1137D_715",-2.46049526074609,19.5798215373682
"CENPK1137D_5102",-1.15244584791275,19.4092532267347
"CENPK1137D_1697",-1.57675218998326,19.3159993708452
"CENPK1137D_2202",-1.86858741366463,19.2642419022294
"CENPK1137D_2925",-1.50167333404128,19.2021302522625
"CENPK1137D_169",-1.8965442547879,18.9634876803592
"CENPK1137D_4695",-1.29894866240899,18.5848992912206
"CENPK1137D_4844",-1.13259651690167,18.5607476369793
"CENPK1137D_5446",1.78112033244069,18.4591484679742
"CENPK1137D_3146",-1.84431433488591,17.9379165245537
"CENPK1137D_1104",-1.4767769994469,17.9226036537627
"CENPK1137D_2712",1.27646836464551,17.8859252063739
"CENPK1137D_4362",2.58059483149119,17.8751572394246
"CENPK1137D_3053",-1.02736265896595,17.7398125360693
"CENPK1137D_1706",1.37399263562697,17.7065909151753
"CENPK1137D_4938",-1.37175499506192,17.6959006919518
"CENPK1137D_3485",1.13456465030315,17.6061872899312
"CENPK1137D_3873",-1.10291512914734,17.5824597494082
"CENPK1137D_5249",1.3108969620492,17.4659086416403
"CENPK1137D_138",-1.63316481889218,17.4526897981372
"CENPK1137D_4380",-1.28753132092591,17.4355239607539
"CENPK1137D_899",-1.21337601799875,17.38461028009
"CENPK1137D_4098",-1.33516211787337,17.3548380100747
"CENPK1137D_5108",1.02616286565465,17.2439082637796
"CENPK1137D_2482",-1.11902110423242,17.0609219636832
"CENPK1137D_4453",1.40336508951031,16.894447204248
"CENPK1137D_1608",-1.86435990731042,16.8780017296211
"CENPK1137D_4473",3.0564025020914,16.8099789265229
"CENPK1137D_126",-1.59197759163631,16.8078822947315
"CENPK1137D_1274",-1.85101849450705,16.7643615626978
"CENPK1137D_1444",-1.08431383601211,16.7219112406005
"CENPK1137D_5424",-1.06615069350329,16.675507121448
"CENPK1137D_1842",-1.04342476716,16.5818573917215
"CENPK1137D_3192",-1.72248534215758,16.5246570932573
"CENPK1137D_3483",-1.07960475091566,16.4329953469329
"CENPK1137D_2070",1.84329003088761,16.3953771075466
"CENPK1137D_3368",-1.48378981737227,16.3516055925373
"CENPK1137D_5160",-1.29345880925871,16.1832902521672
"CENPK1137D_1471",-1.20168424348925,15.7915988367716
"CENPK1137D_278",-1.27096869419565,15.6980715839753
"CENPK1137D_428",1.09343033284367,15.6204827825356
"CENPK1137D_2980",-1.37144139457515,15.5594400613786
"CENPK1137D_3701",-1.04192097907416,15.4123114993769
"CENPK1137D_3840",-1.05009165231641,15.3712160529093
"CENPK1137D_3215",-1.23380809928581,15.3686166148129
"CENPK1137D_1386",-1.66760240914823,15.3281629908898
"CENPK1137D_1303",-1.09279736661075,15.267451493273
"CENPK1137D_1163",-1.21404144949268,15.2239955592291
"CENPK1137D_1254",-1.1479565006416,15.2190105072005
"CENPK1137D_3330",1.11592046052397,15.18094997556
"CENPK1137D_906",1.76783090890514,15.0691710859653
"CENPK1137D_3534",-1.6262785837292,14.9472714177123
"CENPK1137D_1710",1.25706286028471,14.9272848175115
"CENPK1137D_2263",1.20642117731591,14.7510509270229
"CENPK1137D_4450",-2.42492823814826,14.7257272513728
"CENPK1137D_3119",-1.37576643440141,14.5651130592034
"CENPK1137D_1956",-1.92160627123529,14.414956222059
"CENPK1137D_5441",1.65759487527194,14.3855414675909
"CENPK1137D_1389",-1.39010269864875,14.3029480667127
"CENPK1137D_5239",1.67753771837211,14.1336221253656
"CENPK1137D_3209",1.51166037603078,13.967979647339
"CENPK1137D_3166",-1.85116800057126,13.7902122003692
"CENPK1137D_3859",2.12692649670276,13.5658211268128
"CENPK1137D_4708",-1.6805017119172,13.557615795584
"CENPK1137D_4609",-1.45492505819803,13.5367971170296
"CENPK1137D_3155",2.1454543147668,13.2186307627069
"CENPK1137D_2152",-1.41363919622657,13.1973331041292
"CENPK1137D_3299",1.2401520724886,13.1886839153245
"CENPK1137D_2178",1.55129008984402,13.1738964656002
"CENPK1137D_3958",-1.49443735586496,13.1268207112799
"CENPK1137D_544",-1.31201992396147,13.0135191089636
"CENPK1137D_1894",-1.49587398259986,12.9837125643337
"CENPK1137D_1086",-1.03896364185627,12.947916127991
"CENPK1137D_3437",-1.76894526218864,12.947916127991
"CENPK1137D_670",-1.10113360029755,12.9416222911607
"CENPK1137D_4488",-1.06462812652695,12.8392024429632
"CENPK1137D_2586",-1.0794092428208,12.4230411353272
"CENPK1137D_574",-1.40956255043014,12.3580490453349
"CENPK1137D_3094",-1.31808440493754,12.3534019212375
"CENPK1137D_3890",-1.20582733188038,12.2504307705144
"CENPK1137D_203",2.29341815919945,12.2233136232044
"CENPK1137D_1876",-1.00937793374043,12.1342930135883
"CENPK1137D_673",-1.43984904609703,12.0304255146822
"CENPK1137D_1528",-1.40775215463832,12.0210195393132
"CENPK1137D_4572",-1.59961716292676,11.938131075746
"CENPK1137D_3202",-1.55904407521986,11.877893003985
"CENPK1137D_3481",-1.13634694836341,11.869959256075
"CENPK1137D_4549",-1.17694934678801,11.8415075005209
"CENPK1137D_5286",-1.1898098432771,11.7965099959337
"CENPK1137D_612",-1.60643058830974,11.7340216291317
"CENPK1137D_1536",-1.42746001253221,11.7093984206324
"CENPK1137D_1403",-1.50021960287458,11.577499986859
"CENPK1137D_377",-1.08179353431824,11.457311741802
"CENPK1137D_3305",-1.03067551362075,11.41132744061
"CENPK1137D_4182",-1.02924719631393,11.4106283786751
"CENPK1137D_4601",-1.01326116689349,11.1654868819713
"CENPK1137D_2396",1.55022434019482,11.004028604503
"CENPK1137D_680",-1.35377262248913,10.9592113838268
"CENPK1137D_4170",-1.22269578191127,10.7634833320523
"CENPK1137D_289",-1.06233310001127,10.7348448400619
"CENPK1137D_3654",1.88013117960522,10.6741980731444
"CENPK1137D_2253",-3.97892696733752,10.6419458128217
"CENPK1137D_5159",-1.44393527136583,10.6104394244204
"CENPK1137D_3510",-1.36246919705307,10.3288132418277
"CENPK1137D_3316",1.03553795447331,10.3044722428309
"CENPK1137D_2426",-1.11631979295238,10.3016220645452
"CENPK1137D_4620",-1.49216795897157,10.2761714934082
"CENPK1137D_1133",-1.1575676016466,10.25324032817
"CENPK1137D_2938",1.39685857548448,10.2462176863811
"CENPK1137D_2148",1.12655718609887,10.1717352067526
"CENPK1137D_1264",1.22643581002667,10.147918408969
"CENPK1137D_5242",-1.19003887663656,10.0404923529398
"CENPK1137D_4209",-3.05850907303531,10.034688505467
"CENPK1137D_3643",1.82870210356864,10.034421478496
"CENPK1137D_1841",-1.02074410013254,9.95260830685972
"CENPK1137D_3224",-1.23180912388432,9.86703972155916
"CENPK1137D_4279",-1.81907297888735,9.76071608823617
"CENPK1137D_2397",-1.12355780854241,9.61980433952766
"CENPK1137D_2521",-1.21679135875537,9.61785718812887
"CENPK1137D_1668",-1.50674475603276,9.53287565879744
"CENPK1137D_3118",-1.16061326121868,9.49984119926507
"CENPK1137D_2005",-1.15445575755191,9.38816163158207
"CENPK1137D_2740",1.0486304145668,9.05720932922364
"CENPK1137D_3032",1.04696603389207,9.0422723282916
"CENPK1137D_4693",-1.62634318349607,9.02006481225799
"CENPK1137D_1087",-1.21091809639629,8.90994716315055
"CENPK1137D_5103",-1.09086037513855,8.77084709366065
"CENPK1137D_1249",-1.75302191554931,8.76485223293711
"CENPK1137D_272",-1.50947250907691,8.72232527908932
"CENPK1137D_4485",-1.01795249828546,8.62226273519866
"CENPK1137D_1304",1.50561380112337,8.56883989040461
"CENPK1137D_208",-1.45997246807794,8.40941568236577
"CENPK1137D_2677",-1.96180171043635,8.32301168384649
"CENPK1137D_2031",-2.9315191754246,8.12953613834215
"CENPK1137D_2475",1.2186964938466,8.01994872949709
"CENPK1137D_285",-1.7828285849479,7.82491167680387
"CENPK1137D_1639",1.06657742342096,7.67378083270225
"CENPK1137D_3350",1.06354946334473,7.45569475181544
"CENPK1137D_334",-1.0349927651527,7.30270793754048
"CENPK1137D_5191",-1.46451974985567,7.29637962751746
"CENPK1137D_40",1.86075165393098,7.17979457945864
"CENPK1137D_3854",1.30850983363217,7.17972961533581
"CENPK1137D_4562",-1.96302008887292,7.11268829470756
"CENPK1137D_1940",-2.33075523196252,7.05849180437604
"CENPK1137D_4354",-1.19509805800329,6.99622143077288
"CENPK1137D_3941",-1.40074007337937,6.9111381838405
"CENPK1137D_1025",1.00963034395157,6.8045016251951
"CENPK1137D_4565",1.08440220915646,6.78278870133229
"CENPK1137D_1049",-2.71351882243904,6.76431647381247
"CENPK1137D_1488",-1.11273302580203,6.7382399693414
"CENPK1137D_3495",-1.29868443048628,6.41354459435203
"CENPK1137D_1300",-1.8613632699866,6.31799263428946
"CENPK1137D_1523",-1.59961243133586,6.17393146687605
"CENPK1137D_5284",-1.19653312962197,6.08767659111718
"CENPK1137D_2409",-1.10024092903475,6.07144412683412
"CENPK1137D_2232",-1.00568434639387,6.0228052237017
"CENPK1137D_963",-1.38648443581524,5.96988217011944
"CENPK1137D_3109",1.56500369117794,5.83195487312518
"CENPK1137D_4361",-1.2019783167554,5.50978566526891
"CENPK1137D_978",-1.28731814803632,5.42725568961042
"CENPK1137D_3590",-1.27046982203509,5.39652500592499
"CENPK1137D_5373",1.65957161117453,5.31676844068889
"CENPK1137D_3282",-1.03774887504274,5.23501939727347
"CENPK1137D_4037",-1.36589146262694,4.9163295012465
"CENPK1137D_4964",-2.26132078989289,4.55513390776411
"CENPK1137D_3406",-1.48713031935911,4.51602557088875
"CENPK1137D_3054",1.60622790772831,4.40499663730019
"CENPK1137D_4858",1.5930550571978,4.26957466512293
"CENPK1137D_4995",1.45771440762645,4.22114524280383
"CENPK1137D_98",1.01552073680062,4.15645910295926
"CENPK1137D_2858",-1.29130421483807,4.07774849797335
"CENPK1137D_132",-1.26139096834276,4.07159655421774
"CENPK1137D_885",-1.04842134898554,3.91914274956941
"CENPK1137D_2402",-1.07673676975682,3.76925321428848
"CENPK1137D_526",-1.18675415452041,3.62368477589302
"CENPK1137D_4451",-1.29393130409243,3.5730472062626
"CENPK1137D_3327",1.04926177765491,3.34652222232413
"CENPK1137D_1",1.32107668289938,3.3320398652684
"CENPK1137D_4507",-1.59714203086666,3.30557676186109
"CENPK1137D_2738",-1.00175747973409,3.14991734503161
"CENPK1137D_4474",-1.9120430792014,2.85000003029467
"CENPK1137D_4349",-1.01403457096283,2.77813658617232
"CENPK1137D_2537",-2.15969087203307,2.59013169183199
