genes,logFC,logCPM,PValue,FDR
CENPK1137D_1521,4.19694262255532,7.79563528957409,3.87010215845675e-259,2.09295124729341e-255
CENPK1137D_3804,2.96914206229082,10.3553137551153,2.32336844716951e-114,6.28238828114634e-111
CENPK1137D_1257,-3.14984261091336,7.49654238297968,1.43213911485678e-108,2.58166944438182e-105
CENPK1137D_889,3.35688728222665,6.45604532298072,6.25150582149863e-105,8.45203587066615e-102
CENPK1137D_1123,-4.171261247057,9.28592105066922,6.95535723762708e-103,7.52291438821745e-100
CENPK1137D_2639,-2.36904526253708,6.33270213655807,3.24843465284122e-101,2.92792243376089e-98
CENPK1137D_3853,-4.05646134045322,7.63481657210282,1.94047831162458e-89,1.49915810132367e-86
CENPK1137D_1885,-2.12804847450173,6.72368038469417,1.31011571335934e-88,8.85638222230912e-86
CENPK1137D_905,-2.20910839731228,10.7600624810799,1.04656585125445e-87,6.2886979150934e-85
CENPK1137D_2545,-2.12175284474737,7.87782767373404,1.34550566040342e-85,7.27649461146167e-83
CENPK1137D_4754,-3.38154754723979,10.7864039243253,1.92035066643422e-85,9.44114218552387e-83
CENPK1137D_1146,-2.35959582634353,8.37490125448437,3.10864192151222e-83,1.40096129262817e-80
CENPK1137D_3469,2.26511897622644,7.49758753276623,1.43944927291582e-77,5.98810897532981e-75
CENPK1137D_3790,3.13999678318299,5.225626409778,2.33513618317842e-70,9.02029748473491e-68
CENPK1137D_4853,-2.26225787586391,7.19809383057448,4.69234531054062e-63,1.69174689596024e-60
CENPK1137D_5081,-2.23755719622178,7.55479841717173,1.78292208658477e-61,6.02627665265651e-59
CENPK1137D_86,1.63034155744445,8.4313675859078,1.73503810568935e-59,5.51946239739296e-57
CENPK1137D_4516,-3.69430135193301,8.5239329928735,7.74970404091263e-58,2.32835552518086e-55
CENPK1137D_5141,3.1826071920511,11.0639675710118,1.05822397290896e-57,3.01203960289035e-55
CENPK1137D_1941,-2.68939390939157,9.1740220932383,5.45463633204603e-57,1.47493366418525e-54
CENPK1137D_5429,2.65547136606765,7.910363301323,1.43651149047001e-54,3.69935911450563e-52
CENPK1137D_2746,-1.98324486683885,6.95488303471897,2.24912528435746e-51,5.52875888082052e-49
CENPK1137D_3311,3.28471663804834,5.35452654851981,5.81514818164451e-49,1.36731832027537e-46
CENPK1137D_3789,2.85367649590248,6.67069273085124,4.01051670845952e-48,9.03703098306212e-46
CENPK1137D_292,-2.0351612473549,9.71935307547253,2.7739605166908e-47,6.00063138970553e-45
CENPK1137D_3798,1.76770249699246,6.21013010910135,5.99993678014588e-47,1.24798685027034e-44
CENPK1137D_4929,-1.25209105023455,7.01447284639505,8.79861429310442e-46,1.76232985544847e-43
CENPK1137D_2071,1.3642628785237,7.38492790866461,2.29108527407578e-45,4.42506755792922e-43
CENPK1137D_1111,2.35347111249735,7.52593999444201,3.28092732004111e-42,6.11836377475253e-40
CENPK1137D_4571,-1.77377844971914,8.38927540497404,6.63552106464849e-42,1.19616326392064e-39
CENPK1137D_784,1.47127920975543,5.56756644217019,1.89764999878083e-41,3.3104810301312e-39
CENPK1137D_1280,-2.13121821919368,7.17640279239001,3.91300543762486e-41,6.61297918958602e-39
CENPK1137D_3741,-2.07263509791229,8.34257978029661,4.06719857036801e-41,6.66527571774249e-39
CENPK1137D_894,-2.00757959237543,6.68123299340901,4.41669378238594e-40,7.02514116915976e-38
CENPK1137D_4558,1.38695213026916,6.93034215177494,3.57676470147015e-38,5.5266124301573e-36
CENPK1137D_5428,1.18022170081704,6.37622188574004,8.30556506362812e-38,1.24768044066947e-35
CENPK1137D_630,-1.44337582213638,7.48442669413003,1.28243777053003e-37,1.87443877379092e-35
CENPK1137D_2246,-2.27098141974617,9.72866944144642,2.38206947839109e-36,3.39006098398396e-34
CENPK1137D_3458,-2.08675244967372,8.26746648588868,4.06770460498093e-36,5.64055038557356e-34
CENPK1137D_1959,3.7530369546011,2.27997704019524,4.89482744723959e-36,6.61780670866792e-34
CENPK1137D_4336,1.95515760871769,6.82032661319097,7.13577132160159e-35,9.41225641639547e-33
CENPK1137D_20,-1.54441707775835,10.3583605176096,4.37254713907318e-34,5.6301749828828e-32
CENPK1137D_2190,-1.37699800843734,8.52568517321802,7.76033157978919e-33,9.75997050779068e-31
CENPK1137D_382,1.48603898217167,8.36655353293076,1.69020613815212e-32,2.07741699889242e-30
CENPK1137D_4617,-3.04267153950536,12.6025725866281,1.96131888923931e-32,2.3570694562236e-30
CENPK1137D_150,-2.49012396382025,6.91589788081925,2.05670291075188e-32,2.41796724811873e-30
CENPK1137D_1968,-1.81771664190991,10.5308668642551,1.43877327907422e-31,1.65550763685817e-29
CENPK1137D_5104,-2.17318853663898,8.29774959560533,1.7667423039472e-31,1.99052966244718e-29
CENPK1137D_1665,-1.79507656185818,8.672864945848,4.42887218966635e-31,4.88802873504401e-29
CENPK1137D_1962,-2.14890322056013,10.0610649810611,5.37157169725547e-31,5.80989194775151e-29
CENPK1137D_2643,-1.46262606201295,10.5801632711219,6.07282313622937e-31,6.43957402367224e-29
CENPK1137D_956,-1.61651717383269,6.41783511030567,6.98269889842711e-31,7.26200685436419e-29
CENPK1137D_2934,2.97669055955727,3.13079252459865,1.0017852777243e-30,1.02158690336336e-28
CENPK1137D_2565,-1.26843289998851,8.07896489470845,1.02007568013354e-30,1.02158690336336e-28
CENPK1137D_5411,-2.35755019568257,9.36448197639371,2.88662501769102e-30,2.83833965375873e-28
CENPK1137D_3617,-1.99271351882649,5.83946049917315,7.88814263650467e-30,7.61769203182451e-28
CENPK1137D_3279,-1.86471117892564,7.33071528220379,8.36813722179173e-30,7.93945370095608e-28
CENPK1137D_239,-1.56887247870206,8.5566010026624,2.79857343273849e-29,2.60942846969823e-27
CENPK1137D_2400,-1.49499319712429,5.68002134996779,3.65539036474697e-29,3.35056798178841e-27
CENPK1137D_4353,1.14821133554502,7.96894002108042,5.60081189090338e-29,5.04819845100092e-27
CENPK1137D_2662,-1.94099056475468,8.06189045071678,5.98441788169687e-29,5.30552982036339e-27
CENPK1137D_5015,-1.59264743641109,7.54822463064921,1.61928845214941e-28,1.41243741116516e-26
CENPK1137D_2434,-1.36926020603415,7.74212013825263,2.65162882159891e-28,2.2761918519376e-26
CENPK1137D_3371,-3.55087702880732,4.53493813136326,7.44367286535631e-28,6.28990357122608e-26
