"","logFC","-log10Pval"
"KMXK0F03890",2.93231043120606,13.5720367153542
"KMXK0E03660",-5.38518437401101,12.5006747490354
"KMXK0E02630",-2.95353691735846,7.32159428156829
"KMXK0A06760",2.55212924521779,7.08551827601763
"KMXK0B00530",-3.23123608788286,6.13650801381708
"KMXK0D05930",1.86692476177157,5.69194408157033
"KMXK0A06250",-3.03074402340236,5.46032314663649
"KMXK0B07870",-2.33485143402901,5.19248529390833
"KMXK0D03890",1.5473680351413,4.36666345972613
"KMXK0C03640",-1.285208801118,3.79571179326415
"KMXK0D03030",2.83366074116957,3.66705063285854
"KMXK0H04420",-1.61559833622799,3.42744792034352
"KMXK0C01370",2.00471604095713,3.0436968023253
"KMXK0A05260",1.26214777270126,3.0436968023253
"KMXK0D02270",1.5139643590792,2.94307964558959
"KMXK0B02720",-1.33268325221394,2.93068247542662
"KMXK0H00100",-1.39741321865084,2.9050777139362
"KMXK0C07290",-1.13202894529978,2.9050777139362
"KMXK0D02420",-1.09935515522903,2.78850053051816
"KMXK0G00460",-2.25058181385734,2.78850053051816
"KMXK0F04580",-1.59008036357286,2.69349849326504
"KMXK0F00380",1.20752755386328,2.69349849326504
"KMXK0A03250",-3.57680940434205,2.69334424591107
"KMXK0B01680",-1.15364314053124,2.6611586480404
"KMXK0B00390",1.82383914113925,2.65388904609855
"KMXK0D04930",1.32645364954146,2.43547438682898
"KMXK0C04080",1.10583654592779,2.4277932231682
"KMXK0D01380",-1.30011442213069,2.4143538582751
"KMXK0G03670",-1.51482489307332,2.35451152978115
"KMXK0G02330",-1.06368818349449,2.26687285933794
"KMXK0A04730",-1.64700176888374,2.26464865091813
"KMXK0B00180",-1.9795360134661,2.14784956540403
"KMXK0E05360",-1.04636120278833,2.12767007009732
"KMXK0A06690",-1.31259752998018,2.08742667024562
"KMXK0F01580",-1.55408683161741,2.08742667024562
