"","genes","logFC","logCPM","PValue","FDR"
"1","KMXK_0F03890",2.91436412559427,10.9567263240302,4.43709379216603e-18,4.61901463764484e-15
"13","KMXK_0E03660",-5.40783513336794,11.3787392191636,3.48493191394862e-14,1.81390706121026e-11
"34","KMXK_0H04290",-3.09773179666454,9.82217849402348,1.5848852239277e-09,5.49955172702912e-07
"32","KMXK_0H04430",-2.12673824988964,10.8378767149389,3.61148159529709e-09,9.39888085176068e-07
"37","KMXK_0A06760",2.53353189587346,10.121410531697,3.21506780546685e-08,6.40556095585615e-06
"69","KMXK_0E02630",-2.9692666237836,9.94088791637183,3.69196596879317e-08,6.40556095585615e-06
"74","KMXK_0E03750",2.37593113188438,9.1531608105552,1.60201731160742e-07,2.38242860197618e-05
"51","KMXK_0A06250",-3.04256941164224,10.4732447218265,5.51162721034509e-07,7.17200490746154e-05
"175","KMXK_0B07870",-2.35557292427063,10.3136484773777,1.27362590000566e-06,0.000147316062433988
"858","KMXK_0A03230",-2.80034432047735,-9.59033401666612,2.98768399499871e-06,0.000311017903879365
"4","KMXK_0G03730",1.28201820668607,10.601260335978,4.16967600554533e-06,0.000390820495392643
"980","KMXK_0B00530",-2.0976077969991,-8.78140935445625,4.50513539357513e-06,0.000390820495392643
"55","KMXK_0D05930",1.85208861783355,9.12607908289811,5.81696591261636e-06,0.000465804731925664
"66","KMXK_0H04420",-1.6303654421448,11.1940148837758,8.3505666719627e-06,0.000620924278965226
"2","KMXK_0D02420",-1.11753212022671,10.8039778474571,1.23157901420633e-05,0.000854715835859192
"17","KMXK_0D01720",-1.78600057123353,10.9257948097784,1.38242288108456e-05,0.00089943888700564
"91","KMXK_0F00380",1.19036052053326,11.6228910987393,1.81200495661118e-05,0.0011095865646072
"92","KMXK_0D01320",1.29497353496624,10.9877324503119,2.33208219549723e-05,0.00134872086972923
"49","KMXK_0D03890",1.52915435920419,9.12850563342706,6.02193851016979e-05,0.00329938841530882
"454","KMXK_0D03030",2.8159991939647,9.14817248287112,6.60744520153038e-05,0.00343917522739656
"160","KMXK_0E04110",1.29663484123353,10.8175802933034,7.61527448649349e-05,0.00377500035259034
"26","KMXK_0C03640",-1.3006833021585,9.46797380297704,8.52993681597262e-05,0.00403621101155795
"95","KMXK_0A01850",-1.70042460345606,9.86390220823796,9.47443898459497e-05,0.00425803746311346
"90","KMXK_0B02720",-1.35280511844554,10.4641055778971,9.91345498865864e-05,0.00425803746311346
"29","KMXK_0C07290",-1.15055455009233,10.3586979749813,0.000102258344455174,0.00425803746311346
"379","KMXK_0E04920",2.82202602692666,11.5508488780918,0.00011610333135763,0.00464859876704972
"129","KMXK_0C01370",1.9899068497335,10.2373644318228,0.000128793264966158,0.00496569588258408
"44","KMXK_0G02330",-1.08342564418409,10.7463438607753,0.000149408282672305,0.00552643166679451
"7","KMXK_0A05260",1.24470323734273,10.279528204408,0.000153954388412143,0.00552643166679451
"236","KMXK_0B00390",1.806183195547,11.2185008741343,0.000174864404628529,0.00606779484060995
"79","KMXK_0B05960",1.4901181455512,9.94508563369482,0.000202986745771222,0.00681642588218847
"22","KMXK_0E05330",1.26312278826407,9.52134533205765,0.000209800608970178,0.00682507606056109
"869","KMXK_0D06610",-5.44770046848682,-11.8165856463548,0.000220110645610638,0.00694349036608104
"860","KMXK_0A03250",-6.30145436059264,-10.5030932756007,0.000244127943994114,0.00728143585759974
"273","KMXK_0E01660",1.81329983256244,9.9309837868711,0.000244812925087407,0.00728143585759974
"81","KMXK_0B05840",1.17522491959361,11.4733993351967,0.000291456558460464,0.00842795214881508
"82","KMXK_0H00100",-1.41641122837787,9.54290381951994,0.000409766332099866,0.0115288311274584
"60","KMXK_0B01680",-1.17462574712672,9.81418244318176,0.000706688163396446,0.0193595362656763
"113","KMXK_0F01580",-1.56673768685235,11.1697304594989,0.000733871408535796,0.0195887214432247
"107","KMXK_0D02270",1.49861584669356,9.08195889412345,0.000809457829725663,0.0210661400186104
"83","KMXK_0D01380",-1.32189792597346,10.1250457599991,0.000929506262422519,0.0231474506883023
"340","KMXK_0A01630",-1.1426071585823,11.3444952487397,0.000933902909614502,0.0231474506883023
"908","KMXK_0A07780",-5.04455165881066,-12.1533423272164,0.00104440974394277,0.0251331374432508
"161","KMXK_0F03040",1.06682498135833,10.4503071519338,0.00106230359990685,0.0251331374432508
"502","KMXK_0B00180",-1.99432868683334,10.437851215555,0.00109297615580281,0.0252841817375717
"220","KMXK_0E03200",1.14610484757334,11.5371373850738,0.00123848629003814,0.0280274832158631
"89","KMXK_0B06870",1.81510436146631,8.15186909859796,0.0013625997987134,0.0301801359672478
"146","KMXK_0A04730",-1.66060783995145,9.62563629041804,0.00157491239376862,0.034155912539857
"33","KMXK_0D01210",1.10579268811811,9.45503698089002,0.00204543120977781,0.0434549773342593
"199","KMXK_0E05360",-1.06430651813072,9.69396514126591,0.00216082133148349,0.0442037749884751
"321","KMXK_0G00460",-2.26218781150986,8.33814904168156,0.00216560280923365,0.0442037749884751
"898","KMXK_0A02920",1.85745118075403,-11.1074280245666,0.00236721560919405,0.047389835560981
"42","KMXK_0A06690",-1.32926672500614,9.6625734218642,0.002452366268662,0.0481681752014556
"15","KMXK_0C00270",0.856705265048455,10.602421306065,0.00258020631084319,0.0497406438812548
"184","KMXK_0C04080",1.08805277387671,9.17889177092641,0.00295726936239289,0.0559730437500182
"896","KMXK_0C03420",-4.79055038566527,-12.4491905280018,0.00314305594729641,0.0584018572646375
"532","KMXK_0C05770",1.96697886413796,10.8561364345707,0.00319779621910119,0.0584018572646375
"346","KMXK_0D00420",-1.42924405154345,10.9891623384057,0.00358125935157716,0.0636090074817401
"140","KMXK_0F05580",0.995448881277411,10.7144222372343,0.00360512146150112,0.0636090074817401
"431","KMXK_0F05340",-1.17616845773631,15.1836721836497,0.00378004032627004,0.0655836996607851
"208","KMXK_0E06260",1.03631672892951,9.88912766001472,0.00386231858933351,0.0659126828114128
"334","KMXK_0E04230",1.33001944614564,11.2003251215056,0.00402547253193662,0.0668502386484335
"277","KMXK_0C02060",-1.36798507203504,9.72123659489372,0.00404569167612998,0.0668502386484335
"319","KMXK_0B01800",-1.39342691714686,10.0804790116814,0.00412938649928184,0.0671670522773813
"18","KMXK_0B00860",0.995032517474843,9.30131432038184,0.00471362145066012,0.075490460463649
"414","KMXK_0D02770",-1.22796075109341,9.73337557102076,0.00478966821657424,0.0755461305068755
"368","KMXK_0B01790",-1.34958784817518,10.0990709359913,0.00493442865272845,0.0766677645894078
