"","genes","logFC","logCPM","PValue","FDR"
"3","KMXK_0B04700",-2.38648301088978,10.9012987254821,2.87536475234897e-18,2.99325470719528e-15
"4","KMXK_0G03730",2.40242067519841,10.601260335978,8.49004730868058e-17,4.41906962416824e-14
"17","KMXK_0D01720",-3.12337908891063,10.9257948097784,5.11122854243324e-13,1.77359630422434e-10
"19","KMXK_0B02730",-2.80573346011682,10.8986303042665,1.05965068964181e-11,2.66849694138063e-09
"5","KMXK_0B02970",1.75125500510947,11.0632116594271,1.28169881910693e-11,2.66849694138063e-09
"28","KMXK_0F03310",2.7115453511858,9.00805158607257,3.09329138951449e-10,5.36686056080764e-08
"2","KMXK_0D02420",1.51922829703062,10.8039778474571,3.97196976889345e-09,5.35084753732164e-07
"81","KMXK_0B05840",1.94914250326899,11.4733993351967,4.11208264155361e-09,5.35084753732164e-07
"861","KMXK_0A02470",-2.1975928019714,-9.21782558058962,6.94919171209355e-09,8.03789841365487e-07
"32","KMXK_0H04430",-2.02592691996551,10.8378767149389,1.68949181723701e-08,1.75876098174373e-06
"79","KMXK_0B05960",2.2778793771749,9.94508563369482,3.08411277502799e-08,2.83634127932222e-06
"22","KMXK_0E05330",1.91854472827938,9.52134533205765,3.26955767068844e-08,2.83634127932222e-06
"67","KMXK_0A08010",1.68111804984856,10.8735867229069,3.8508434083691e-08,3.08363691393249e-06
"18","KMXK_0B00860",1.95311578907588,9.30131432038184,6.39704093310823e-08,4.75665686526119e-06
"171","KMXK_0E02560",2.70891413897784,11.4361170934236,7.40892423570647e-08,5.14179341958029e-06
"150","KMXK_0F05000",1.79832174078047,10.9327029203194,8.73283578405775e-08,5.68180128200258e-06
"45","KMXK_0F00530",2.06819658020257,9.55288759207331,1.46231548462647e-07,8.95453187938917e-06
"6","KMXK_0E02340",1.31550793356756,10.8350258786784,1.79508829682228e-07,1.03815939832889e-05
"11","KMXK_0G03550",-1.33030396908275,11.3069866962452,2.09316894202398e-07,1.1468362466563e-05
"862","KMXK_0G03090",-3.59728472810635,-10.0454007246986,2.96176562759286e-07,1.54159900916208e-05
"867","KMXK_0A03180",-4.36398484165951,-10.6934814459754,4.09509055547345e-07,2.02999488964184e-05
"334","KMXK_0E04230",2.37684276622671,11.2003251215056,6.63322122309867e-07,3.13871967874805e-05
"111","KMXK_0D05580",-1.86168197974706,11.4861560017706,8.10252115648837e-07,3.66727153213235e-05
"220","KMXK_0E03200",1.75448106089594,11.5371373850738,1.14112540527913e-06,4.94963144539821e-05
"41","KMXK_0E05410",2.22187073670461,8.72199903321539,1.2009081744101e-06,5.00058163824365e-05
"34","KMXK_0H04290",-2.3969804515691,9.82217849402348,1.53907511461419e-06,6.03153449130256e-05
"166","KMXK_0B01630",1.97357824030789,10.212720620743,1.56437494010729e-06,6.03153449130256e-05
"12","KMXK_0A01280",1.15605571944658,11.2662580789161,1.64352473398886e-06,6.06583460089869e-05
"870","KMXK_0B00510",-3.60801274547892,-10.7091496551605,1.68980983118215e-06,6.06583460089869e-05
"866","KMXK_0D02830",-2.09315428524984,-9.74805353453076,2.09062538227518e-06,7.25447007649489e-05
"276","KMXK_0E04960",2.48906473944638,11.4080373085161,2.42131050853635e-06,8.13091690124625e-05
"63","KMXK_0C06300",-1.62480731846154,10.8943156226311,2.63027255436486e-06,8.5566054034182e-05
"239","KMXK_0E00190",1.82973932443234,12.2095697855808,3.60551985467518e-06,0.00011373776268839
"30","KMXK_0B02910",-1.6232672896079,9.81837241484751,3.88459811641442e-06,0.000118937254093747
"116","KMXK_0A06440",-2.24301777431884,9.48098973937099,4.93804029902643e-06,0.000146871427179615
"117","KMXK_0H03230",1.5155968777976,10.6275933875905,7.44691628808113e-06,0.000215339995997013
"92","KMXK_0D01320",1.36991043804825,10.9877324503119,7.93222204704164e-06,0.000218229973799842
"156","KMXK_0F01270",1.7747186244212,9.18640129851104,7.96612776598849e-06,0.000218229973799842
"21","KMXK_0B03200",-1.42077086785462,10.3691806447098,8.88642043146762e-06,0.000237199068439944
"329","KMXK_0G03470",1.99479309496403,10.7392607211743,9.26028171719924e-06,0.00024099883169011
"880","KMXK_0C00660",-5.65788499539575,-11.5226566227081,1.15058308741621e-05,0.000285673552596939
"140","KMXK_0F05580",1.51680378866122,10.7144222372343,1.17828034057786e-05,0.000285673552596939
"253","KMXK_0C03650",1.88333654373961,10.2274923904333,1.18001563512664e-05,0.000285673552596939
"224","KMXK_0G02240",2.13247993752934,9.22849177824451,1.31790316556022e-05,0.00031180390803368
"120","KMXK_0A00570",1.31948621652747,11.011838740341,1.91804872691388e-05,0.000443708605492745
"246","KMXK_0G03150",2.25578478207785,12.7388788454314,2.29143746077951e-05,0.000518562260145971
"16","KMXK_0H01120",-1.58156129684551,9.11821066390229,2.81711327173969e-05,0.000623960620400217
"352","KMXK_0C03310",1.94537708751815,12.8870859077753,3.00784617255272e-05,0.00065131063889465
"33","KMXK_0D01210",1.5095640603175,9.45503698089002,3.06572731083937e-05,0.00065131063889465
"229","KMXK_0B00330",1.89594263355595,8.99512499562708,3.6965619283686e-05,0.00075024312350509
"230","KMXK_0B07910",1.51507321557931,10.3172803608632,3.76351002092107e-05,0.00075024312350509
"9","KMXK_0A06960",-1.44297548135896,9.33446200881821,3.76640614078756e-05,0.00075024312350509
"194","KMXK_0D03970",1.78786860512781,9.23502776170342,3.81968160862342e-05,0.00075024312350509
"178","KMXK_0C06790",1.70117750525798,9.1541251114229,4.04322958580853e-05,0.000779444814597534
"153","KMXK_0E03480",1.48328279403294,10.0030298331446,4.19724737052464e-05,0.000794424456857483
"119","KMXK_0C01510",-1.3749440233456,11.4872398593497,4.27520364197591e-05,0.00079472981987445
"165","KMXK_0F04390",-1.6546140640741,10.7514140345578,5.2446600963889e-05,0.000949180862862405
"70","KMXK_0B05040",-1.46183173527354,9.92904959105691,5.28842363554462e-05,0.000949180862862405
"122","KMXK_0B05430",1.47179570494276,9.22157166323148,5.4551098818002e-05,0.000962503285924408
"257","KMXK_0C05530",1.71903282655052,9.48627360114502,5.5543221285144e-05,0.000963060345393106
"77","KMXK_0G01390",-1.67293117653097,9.98947434232759,5.64329309019976e-05,0.000963060345393106
"379","KMXK_0E04920",2.94506580016163,11.5508488780918,6.2898900331265e-05,0.00105609282652979
"158","KMXK_0G02030",1.37849844680837,9.95844533281445,6.61787699297004e-05,0.00107670691703133
"173","KMXK_0F05650",1.84885273591293,8.88151987000415,6.61952379346832e-05,0.00107670691703133
"160","KMXK_0E04110",1.30218302250779,10.8175802933034,7.10947918198801e-05,0.00113861043514608
"138","KMXK_0C00720",-1.3924209912903,11.2206104570853,8.14589351149994e-05,0.00128482956749567
"411","KMXK_0A01320",1.30197710440375,11.3608879061115,8.56495076998472e-05,0.00132274101924779
"36","KMXK_0B02080",1.64078469607804,9.57201708490977,8.64038321890966e-05,0.00132274101924779
"126","KMXK_0F00780",1.38655690489865,10.226515678788,9.54631336386338e-05,0.00143265204342515
"362","KMXK_0G02750",-2.12468578841268,9.7984435496357,9.76323633586417e-05,0.00143265204342515
"863","KMXK_0C03840",-1.24921784353773,-8.96027611870369,9.77120990232331e-05,0.00143265204342515
"134","KMXK_0E02060",-1.39244752660106,10.9615004428712,0.00010121754547201,0.00146343701161614
"301","KMXK_0H00260",1.55741350546458,9.21773500139512,0.000115014162007704,0.00164013346095918
"43","KMXK_0H00770",-1.70144603578596,8.931634251901,0.000117678624172975,0.00165545199681171
"53","KMXK_0H00360",-1.02904891426167,11.3054388663335,0.000122759755407543,0.0017039054050567
"20","KMXK_0C06930",-1.1207258597129,11.3910540529753,0.000136212060634806,0.0018657467779057
"98","KMXK_0C05220",1.54669728821416,9.96421928213377,0.000146175151471909,0.00195455824659839
"878","KMXK_0G02290",-5.72811548654102,-11.7901284610308,0.000146451050177401,0.00195455824659839
"259","KMXK_0C04790",-2.10356648969327,10.0486023566149,0.000155262308984871,0.00203203341541696
"400","KMXK_0A04010",1.97293544772616,8.98021953561255,0.000156160108773637,0.00203203341541696
"182","KMXK_0D06570",1.36085646864708,11.7827322853495,0.000165584105081181,0.00210557850114105
"103","KMXK_0A04590",1.44238337277231,9.57536460973824,0.000165857288274319,0.00210557850114105
"58","KMXK_0G03710",-1.01989761514801,11.4717566960725,0.000172455142183809,0.00216296148208849
"164","KMXK_0D06030",1.31345532825042,10.8859490690698,0.000175039211565794,0.00216923594333324
"159","KMXK_0C00320",1.00346754552166,10.68825168696,0.000182305023306917,0.0022011692843656
"479","KMXK_0A07750",1.55190023937332,13.5876405705575,0.000183673728737021,0.0022011692843656
"872","KMXK_0E04320",-1.18606923525806,-8.94672456637507,0.000183959392641506,0.0022011692843656
"885","KMXK_0B07300",-5.34281962654534,-11.7965986677742,0.000190130344579996,0.00224915555349745
"401","KMXK_0D04580",1.40812681457033,10.2271880933666,0.000200956226404774,0.0023326184431162
"42","KMXK_0A06690",1.64411736673044,9.6625734218642,0.000203212084571372,0.0023326184431162
"91","KMXK_0F00380",1.02730411786633,11.6228910987393,0.000205341277390312,0.0023326184431162
"131","KMXK_0C06690",1.1873105073379,10.1945631400676,0.000206148796125543,0.0023326184431162
"245","KMXK_0D01690",1.25466468353087,9.97736771050627,0.000208769404002776,0.00233687042545042
"88","KMXK_0F01020",1.069868768571,10.4936338177854,0.000212419504953696,0.0023524330282638
"371","KMXK_0A02540",1.75169899938595,9.70301747892132,0.000230707515650713,0.00252806867149886
"377","KMXK_0F01080",1.34172166317436,10.9190848089301,0.000267729270705491,0.00290318927921267
"141","KMXK_0H03480",-1.85053443374415,9.97650380617329,0.000298408591588505,0.0032025086994189
"65","KMXK_0F00350",-1.17522489253494,10.4498834162394,0.00030424834421782,0.00323186251357909
"864","KMXK_0D02430",-2.10300233332941,-9.84307333447517,0.000307719743367721,0.00323571972571513
"75","KMXK_0B04420",1.33354356935006,8.9032748606467,0.000315299454092122,0.00328226731709899
"430","KMXK_0H00280",1.64437079019257,9.5106362859591,0.000333514699587915,0.00343751289377247
"423","KMXK_0E02400",2.20669973496539,8.98799232761064,0.000341232879218772,0.00348258262026217
"869","KMXK_0D06610",-5.34121885477175,-11.8165856463548,0.000353211054250466,0.00356983211140519
"892","KMXK_0G02360",-5.25264123489545,-11.9285090037033,0.000356747686208415,0.00357090712829769
"903","KMXK_0H00510",-3.55035352865267,-11.455272443738,0.000371158141419833,0.00363731053895198
"115","KMXK_0H02960",-1.41129006256253,9.6612881559917,0.000372064849512312,0.00363731053895198
"148","KMXK_0D05310",-1.26514715298819,10.6882464616612,0.000373863811400443,0.00363731053895198
