"","genes","logFC","logCPM","PValue","FDR"
"3","KMXK0B04700",-2.4580752217428,10.7105013672572,6.02930018747482e-17,6.01724158709987e-14
"4","KMXK0G03730",2.32736904169526,10.3785706987059,8.91199924463771e-16,4.44708762307422e-13
"28","KMXK0F03310",2.63651705626195,8.77865219103332,6.61993052159827e-15,2.20223022018502e-12
"17","KMXK0D01720",-3.19750963633698,10.7283720007552,1.54236988907505e-14,3.84821287324225e-12
"19","KMXK0B02730",-2.87961026395754,10.7085191357478,4.83494930785664e-13,9.65055881848184e-11
"18","KMXK0B00860",1.88092669709404,9.0825533761112,1.54152398928299e-10,1.98949595510614e-08
"41","KMXK0E05410",2.1462755049017,8.49361825064145,1.56186222277675e-10,1.98949595510614e-08
"22","KMXK0E05330",1.8455327388764,9.30494326593479,1.59478633675843e-10,1.98949595510614e-08
"79","KMXK0B05960",2.20331457401993,9.72821709791186,9.33845354429408e-10,1.03553073746728e-07
"45","KMXK0F00530",1.99742436313806,9.32420966064119,1.09584960376055e-09,1.09365790455303e-07
"32","KMXK0H04430",-2.09532746909228,10.6353585298164,1.6645239966454e-09,1.51017722604737e-07
"5","KMXK0B02970",1.67820565337875,10.8411813240834,3.17199188480469e-09,2.63803991752924e-07
"34","KMXK0H04290",-2.4634362022486,9.61900478597775,8.23218117597556e-09,6.31978216432585e-07
"30","KMXK0B02910",-1.69460545797166,9.62528572370875,2.26915617646218e-08,1.60114343466794e-06
"117","KMXK0A06440",-2.32018205670705,9.28542009031694,2.40652820841874e-08,1.60114343466794e-06
"16","KMXK0H01120",-1.65220754237977,8.92213175005868,4.56986286006282e-08,2.85045195896418e-06
"174","KMXK0E02560",2.6322789513488,11.1995803318897,5.00151364607091e-08,2.93618271692869e-06
"81","KMXK0B05840",1.87670451156471,11.2569963592575,5.66820055009695e-08,3.1427023049982e-06
"150","KMXK0E03010",2.0182539555255,9.94015460867193,6.72716049749082e-08,3.53352956657676e-06
"158","KMXK0F01270",1.69879408136102,8.96679288961947,1.15686944414155e-07,5.61215273335224e-06
"206","KMXK0B05880",1.88807154462311,7.54003852852651,1.18344355783257e-07,5.61215273335224e-06
"9","KMXK0A06960",-1.51769129723607,9.14114248387087,1.23714789713176e-07,5.61215273335224e-06
"2","KMXK0D02420",1.44679103585684,10.5771219977828,1.36250224636005e-07,5.91207496464056e-06
"169","KMXK0B01630",1.89777522762312,9.9908187516536,2.02217854773675e-07,8.40889246100531e-06
"43","KMXK0H00770",-1.77321004996285,8.73912533825616,2.15287575745891e-07,8.59428002377598e-06
"67","KMXK0A08010",1.6075156947564,10.6501713004814,2.42471769848764e-07,9.30718562727177e-06
"152","KMXK0F05000",1.7250232485382,10.7111021941953,3.42068884980359e-07,1.26438795263111e-05
"112","KMXK0D05580",-1.93615786348278,11.2940600307877,3.55074082746857e-07,1.26558548064773e-05
"21","KMXK0B03200",-1.49299931106953,10.1703823758011,3.77734220866273e-07,1.29992673249841e-05
"228","KMXK0E00880",2.22216336948961,7.75834170078927,4.21626230667212e-07,1.40260992735292e-05
"229","KMXK0G02240",2.0570904986041,9.00409987339364,5.22917241585282e-07,1.68345615194229e-05
"343","KMXK0E04230",2.30177792109938,10.9811004236915,5.68910487390247e-07,1.76946511019404e-05
"176","KMXK0F05650",1.77547030244497,8.66198283546667,5.99074524371139e-07,1.76946511019404e-05
"63","KMXK0C06300",-1.6948774483856,10.697555315871,6.02823785036045e-07,1.76946511019404e-05
"172","KMXK0H03160",1.73523319168142,8.14287325868868,6.64370250556577e-07,1.89440431444418e-05
"70","KMXK0B05040",-1.5329909042878,9.72971906275582,6.98359431968115e-07,1.89746598173697e-05
"138","KMXK0F00490",1.68306860960519,8.14213261682716,7.0346935194657e-07,1.89746598173697e-05
"11","KMXK0G03550",-1.4019761698785,11.1091057971872,7.91090010775777e-07,2.06580866058747e-05
"77","KMXK0G01390",-1.74521657445192,9.79072767614102,8.07279937504121e-07,2.06580866058747e-05
"233","KMXK0B00330",1.82128804146331,8.77795460342392,8.58818105080697e-07,2.14275117217634e-05
"238","KMXK0D06490",1.74326082169294,6.34401840674103,1.17552922704728e-06,2.86141016730045e-05
"181","KMXK0C06790",1.62895256044665,8.9381857346577,1.52787380785653e-06,3.63051919104956e-05
"282","KMXK0E04960",2.41824417585498,11.1844629264003,1.62015687153505e-06,3.76027106463251e-05
"198","KMXK0D03970",1.71655405359294,9.01605416728087,1.81414356819831e-06,4.0891653276362e-05
"123","KMXK0B05430",1.40080622959644,9.00849382403763,1.84381202147925e-06,4.0891653276362e-05
"84","KMXK0B03850",1.41601517743167,8.0181877924205,1.90050904439791e-06,4.12327831806329e-05
