,logFC,-log10Pval
CENPK1137D_217,1.00441543262119,8.60195376325393
CENPK1137D_4455,1.31319421856152,8.01192691371307
CENPK1137D_935,-1.01533112224551,7.6390541976355
CENPK1137D_399,-1.53674036313121,6.77193293169795
CENPK1137D_4341,1.18944386049303,6.58095249463064
CENPK1137D_708,1.17146826358066,6.58095249463064
CENPK1137D_1534,1.15018181426662,6.53256000253435
CENPK1137D_794,-1.44134337092935,6.25685328711138
CENPK1137D_111,1.11377259544793,6.19683279867795
CENPK1137D_2199,1.13058061917733,6.16119704359863
CENPK1137D_2492,1.19688970004915,6.16119704359863
CENPK1137D_5269,-1.21760299757961,6.10841007875464
CENPK1137D_2346,1.01447608197646,6.06832976634933
CENPK1137D_4871,1.09462941381877,6.03298845773208
CENPK1137D_3764,-1.14205426188244,6.02750958055433
CENPK1137D_3383,-1.12229484655705,6.02750958055433
CENPK1137D_4189,1.20969021064127,6.02135115998103
CENPK1137D_4131,-1.25474692837192,5.96114218818104
CENPK1137D_4643,-1.06525257590595,5.96114218818104
CENPK1137D_3101,1.0989474697544,5.96114218818104
CENPK1137D_2648,-1.06431754890712,5.96114218818104
CENPK1137D_2232,1.07083657533131,5.96114218818104
CENPK1137D_963,1.48192752660859,5.95937124066028
CENPK1137D_5343,1.23344691604431,5.9556896743996
CENPK1137D_583,1.36266600750453,5.95294804503776
CENPK1137D_1156,1.15154660076605,5.88957188994534
CENPK1137D_3182,1.03975676195486,5.83887208922377
CENPK1137D_3984,1.50208991547489,5.82581973055721
CENPK1137D_4565,-1.10718634122817,5.79371105596957
CENPK1137D_1894,1.03880025940213,5.78469514471178
CENPK1137D_169,1.0784073720504,5.77752747518523
CENPK1137D_579,1.07703581118001,5.76158503361352
CENPK1137D_437,1.05653581943557,5.76158503361352
CENPK1137D_4256,-1.12953479073827,5.74354297164526
CENPK1137D_2927,1.14615341115635,5.74354297164526
CENPK1137D_759,1.22504653073895,5.73733253459805
CENPK1137D_230,-1.09272984929975,5.70730281659729
CENPK1137D_207,1.33660567763899,5.70693046770668
CENPK1137D_5327,1.08405451400555,5.67736064374366
CENPK1137D_4947,1.13363567717715,5.67502142788231
CENPK1137D_5006,-1.16457264359002,5.6603163386147
CENPK1137D_66,-1.12365658274955,5.65005012831821
CENPK1137D_3140,1.3730798730304,5.64159351079168
CENPK1137D_809,1.35313552185987,5.63854617247358
CENPK1137D_2898,-1.10628140598279,5.63854617247358
CENPK1137D_3898,1.31463428519606,5.63854617247358
CENPK1137D_4008,1.04077187244144,5.63225650750403
CENPK1137D_5007,-1.0276562367279,5.63225650750403
CENPK1137D_2665,-1.36777260107046,5.63225650750403
CENPK1137D_3574,1.46199015364329,5.59958492335927
CENPK1137D_4789,1.10840704683306,5.59753724624435
CENPK1137D_2698,-1.44518635467423,5.58953586417191
CENPK1137D_2670,1.43586745261047,5.50006439688913
CENPK1137D_3813,1.18503037843297,5.48451506634071
CENPK1137D_3865,-1.1431239574933,5.48451506634071
CENPK1137D_3639,-1.04742583404257,5.48027152616879
CENPK1137D_5073,1.15432834907428,5.47327247334192
CENPK1137D_927,-1.0663542525932,5.45066063621391
CENPK1137D_3400,1.00363210731844,5.45066063621391
CENPK1137D_4530,-1.241235524897,5.43166189423952
CENPK1137D_356,1.10952504934123,5.40074439969245
CENPK1137D_2947,1.11987138357671,5.37782180766713
CENPK1137D_5159,1.05622920288962,5.35219273680234
CENPK1137D_2502,1.09316948407136,5.34772552108341
CENPK1137D_1855,-1.00915357157414,5.34716084582753
CENPK1137D_3826,-1.46711494849821,5.34054291017599
CENPK1137D_5206,-1.11042909789348,5.34054291017599
CENPK1137D_2755,1.00093571272189,5.34054291017599
CENPK1137D_33,1.17082394037883,5.32804626179754
CENPK1137D_3530,-1.12578792190685,5.32547017329598
CENPK1137D_1184,1.14751044247688,5.32547017329598
CENPK1137D_1862,-1.42569032192167,5.32547017329598
CENPK1137D_4459,-1.06690408961741,5.28166811361413
CENPK1137D_4969,1.22122540350249,5.24648466659608
CENPK1137D_426,-1.26091876423122,5.22457918090433
CENPK1137D_75,1.35713822360609,5.22457918090433
CENPK1137D_1488,1.00504776495757,5.22170706508874
CENPK1137D_3752,-1.24718491444325,5.21708384267727
CENPK1137D_3336,-1.24289265459171,5.1839945738884
CENPK1137D_4372,1.28547939155172,5.17452575458837
CENPK1137D_4049,-1.12773749960182,5.17023763304624
CENPK1137D_2612,-1.96203945473409,5.16053427873651
CENPK1137D_4526,-1.36816183283224,5.14075429457348
CENPK1137D_461,-1.1852499450269,5.1399300570986
CENPK1137D_631,1.24625520830145,5.13875768899335
CENPK1137D_374,-1.11006653941308,5.11240075543877
CENPK1137D_1764,1.03939571224037,5.09761938396774
CENPK1137D_3250,-1.14708726026862,5.07788647095961
CENPK1137D_2532,1.04454464633815,5.05180366011248
CENPK1137D_3249,-1.29810024892921,5.04988569245059
CENPK1137D_637,-1.3593613947744,5.03735578438187
CENPK1137D_2107,1.36052946298542,5.00874289842495
CENPK1137D_640,-1.52106624269037,4.99267099645252
CENPK1137D_3051,-1.09721845948905,4.97187147538304
CENPK1137D_3883,-1.12978199407478,4.96336277971472
CENPK1137D_28,-1.04562012215751,4.93503354599458
CENPK1137D_704,-1.71179747746683,4.93503354599458
CENPK1137D_3666,-1.36730551786776,4.90970984344783
CENPK1137D_3744,-1.32469711570735,4.90209025735487
CENPK1137D_999,-1.04361062022022,4.89006432803812
CENPK1137D_3742,-1.03617616059288,4.88887180078609
CENPK1137D_2964,-1.16443380096897,4.88523496466912
CENPK1137D_4560,1.10211296295121,4.84470731048538
CENPK1137D_4109,-1.31335335973204,4.83510708437358
CENPK1137D_3618,-1.10430679842472,4.82711939374208
CENPK1137D_435,-1.16334511514779,4.79490815044619
CENPK1137D_728,-1.06432569523654,4.76204364701896
CENPK1137D_812,-1.0939021897511,4.7552559433138
CENPK1137D_174,-1.07889997969532,4.74125813222524
CENPK1137D_5449,-1.10654610574182,4.73940898388588
CENPK1137D_2322,-1.07430040476688,4.70786859509779
CENPK1137D_886,-1.04154916468905,4.67483288863679
CENPK1137D_675,-1.21933077104623,4.66254166400208
CENPK1137D_2938,-1.32318961283105,4.65635564126693
CENPK1137D_1419,-1.12649606691625,4.62775472036294
CENPK1137D_1197,1.05656279163046,4.62552485702224
CENPK1137D_1088,1.01467000085357,4.61154633792256
CENPK1137D_5289,-1.0336579575452,4.58609688370585
CENPK1137D_5031,-1.46685063457439,4.58609688370585
CENPK1137D_99,1.07990690775178,4.57902425875996
CENPK1137D_4426,-1.73114285391623,4.57098751211612
CENPK1137D_2852,-1.00202270023743,4.51825338028732
CENPK1137D_1620,-1.11821174652235,4.49299165953106
CENPK1137D_1370,-1.0311544899849,4.48029652102119
CENPK1137D_1438,-1.19099221753738,4.46402605837555
CENPK1137D_5109,-1.02241419034476,4.41210470103198
CENPK1137D_4294,1.01729434281798,4.38281056822124
