,logFC,-log10Pval
YJL108C,4.16024940612097,285.720851760784
YJL107C,4.24188502355563,265.589256976195
YJL045W,-3.16575995396656,107.999807972473
YNL040W,-2.39868350054383,105.723018558357
YKL187C,-4.1949876241604,100.861764902633
YPR192W,-2.19212943005574,94.6852127338796
YDL218W,-4.11226246164111,89.0599594921968
YLR042C,3.38940883355703,87.9184491516264
YDR343C,-4.64079185752252,87.0276016951621
YKL163W,-2.39925953085884,84.3044445425486
YBL075C,-3.39736187756023,82.322924698387
YKL096W-A,-2.20480473104833,79.0392254132247
YER062C,2.25675180394982,68.1189313015484
YGL263W,3.55420827012912,64.0512946787957
YBR295W,-2.26676174681212,63.8293425793757
YPL186C,-2.70068763527939,63.3792261914625
YIL162W,3.17436713046627,53.9180979977008
YDL037C,3.12686961077657,53.0123599348171
YDL022W,2.95335820300409,52.8434024592604
YMR058W,1.6273421969552,52.4028254980179
YNR069C,-2.04284692094776,51.5397243644544
YHR033W,2.65495372438821,46.4361981667406
YAL049C,-1.27833693127373,44.8187004229463
YNR068C,-1.9925661359178,44.5108807860906
YDL039C,2.85752358856111,43.6903664693078
YMR251W-A,-2.04331083127306,43.3273082411598
YGR287C,2.67244421062419,40.9391231804954
YOL143C,1.3559674310411,39.2787793978874
YDL085W,-2.07797539434921,37.5117394486836
YKL107W,-2.01971126277804,36.9164492586035
YLR413W,1.470853593905,35.8001867569429
YBR026C,-1.69877130178046,35.3854803329532
YJL016W,-2.12625583701404,34.7357680464199
YBR014C,1.37675907193789,33.2738789492928
YOR230W,-2.28043187693363,33.2451338262766
YLR256W,-1.41510061936219,33.1245137199816
YER054C,-2.08296722968686,32.8024202219456
YMR118C,-2.56755547136142,32.3947217900752
YHL035C,1.18064332090573,31.4000500072243
YKL050C,-1.62700811054683,29.8789613764792
YOL083W,-1.38177390375671,29.6265409601616
YEL039C,-1.93892863822348,29.5799847037956
YOR173W,-1.38530865498688,29.227437152296
YML070W,1.48311292317417,28.6347451285121
YOL165C,3.70781997623768,28.1721158904404
YOL052C-A,-1.80620165534308,28.1557988845993
YOL058W,-2.15506928941762,28.0615165865822
YOR386W,-1.50115640863426,27.7697708702527
YPL036W,-1.80896572002502,27.7507386613698
YNL036W,-1.47157251374052,27.5035026846075
YGL184C,-1.87736331808523,27.4076583453789
YNL115C,-1.26863013580629,26.6618374854696
YIL045W,-1.59746067243188,25.8016348544955
YDR524C-B,-1.3659379404474,24.9835276996855
YEL011W,-1.73298968149102,24.8734033508165
YGL096W,-1.95607536613745,24.8275345511866
YOL151W,1.94446446375175,24.6596647780378
YNL014W,-1.9749500278581,24.6423587203929
YFL011W,-3.55687157606484,24.5685423963063
YNR019W,-1.15880485582823,24.3741146444587
YDL168W,1.14025552825111,24.2653530528655
YPR160W,-1.78738051890893,23.8782030932784
YOR034C,-1.31577616702049,23.5658560034655
YIL053W,2.33284983004815,23.4393589422605
YGL157W,1.48210393747213,23.4299470915457
YNL009W,-1.23408461898736,23.4299470915457
YBR214W,-1.47861803142226,23.0363511238197
YGR044C,-1.48380845209141,22.9057043076866
YMR006C,-1.59080926392301,22.3375253558826
YER001W,-0.991102700876778,22.0085843225941
YJR155W,-0.995156429852326,21.9385032369288
YMR196W,-1.36657183026749,21.9300367466267
YLR178C,-1.57295692262386,21.7685134185953
YDR368W,1.08265380601397,21.4717469228586
YHL024W,-1.08875867109129,21.0813595685601
YKL134C,0.956408862695542,20.8789217062917
YHR216W,2.1265399154367,20.342907278613
YDR518W,-1.0888669335371,20.0755220440553
YDR536W,5.32247413937932,19.9926610423097
YGL262W,2.9418418264415,19.9650893854873
YHL040C,2.74611627272185,19.8871646256102
YMR136W,-1.89706205521838,19.8383505227806
YPL004C,-1.57919355086937,19.8091685188355
YGL047W,-1.49684239718278,19.5233633131262
YLL016W,-0.929283192737502,19.335457489755
YBR147W,-1.31504728695524,19.2151241826149
YEL065W,1.95425242308812,18.6577854503674
YBR285W,-1.14889111532251,18.5134028007066
YKR091W,-1.48266543949874,18.3328462973882
YGR180C,-1.84057563737563,18.2914844118142
YIL013C,-0.929447144274547,18.2914844118142
YGR161C,-2.06137846345112,18.1591187959765
YGR087C,-1.03874792727546,18.0527652077901
YLR438W,-1.23248992634341,17.9838338014061
