"","genes","logFC","logCPM","PValue","FDR"
"64","CENPK1137D_3199",-1.67667663647306,11.6950467033872,3.6839266736125e-74,5.40063650351592e-71
"20","CENPK1137D_2119",1.69682479093536,7.4826718560754,5.27006219534036e-50,3.86295558918448e-47
"189","CENPK1137D_4927",1.41354605540678,6.21397665475971,3.63692599283214e-45,1.77724450183064e-42
"204","CENPK1137D_2759",1.3361725609345,5.58638486494763,8.93985962842256e-43,3.27645855381687e-40
"177","CENPK1137D_3444",-1.02317102970133,12.5010114649262,7.71852698820042e-42,2.26307211294036e-39
"282","CENPK1137D_44",-1.35740840057336,8.12362640188521,2.57615595753062e-41,6.29440772289981e-39
"1087","CENPK1137D_283",-1.31137569642475,9.83262167463925,7.28667969564973e-40,1.5260389191175e-37
"289","CENPK1137D_2041",1.10773265998747,12.4278454753087,5.99885950517015e-39,1.09929100432243e-36
"341","CENPK1137D_2402",0.954969514276032,11.9584672839996,5.37017607945557e-37,8.74742014720208e-35
"1200","CENPK1137D_148",-1.05603839944701,9.76400594132343,9.21958589404003e-35,1.35159129206627e-32
"39","CENPK1137D_384",-0.991380066988354,10.4838273801601,1.14314455558283e-31,1.52349992589493e-29
"42","CENPK1137D_127",-1.14099448192363,8.88116546307417,2.99602268369333e-30,3.66014104524535e-28
"211","CENPK1137D_735",1.26548480878168,6.41773045627274,3.31648090264049e-30,3.73997000251613e-28
"1167","CENPK1137D_2237",-1.11043227877668,9.76273314263969,3.05802950501802e-29,3.20219375311173e-27
"109","CENPK1137D_2971",-1.11742379571081,8.89174763411654,7.31515024459391e-29,7.14934017238311e-27
"3","CENPK1137D_1157",-1.09295529963971,11.0551549493362,8.60650929308364e-29,7.88571413978788e-27
"434","CENPK1137D_4469",-0.883246820751951,10.1869316072348,3.16651166486666e-28,2.73065064746737e-26
"1258","CENPK1137D_676",-1.05321747135629,6.95891670466115,1.07688530486799e-27,8.77063253853593e-26
"15","CENPK1137D_3141",-1.30486670696379,10.6725777243245,2.48329147641494e-27,1.91605542338121e-25
"28","CENPK1137D_25",-1.20283646378018,7.77574484856239,3.97478353024581e-27,2.91351632767018e-25
"731","CENPK1137D_4488",-0.954900041575518,9.69017046191161,4.2655573671988e-27,2.97776528586354e-25
"21","CENPK1137D_1403",-1.04516787506315,6.35392777630263,1.05392628248957e-26,7.02298150058962e-25
"357","CENPK1137D_5100",-0.831519481307347,9.39142847840153,1.92611701005839e-25,1.22769023336765e-23
"238","CENPK1137D_1799",0.781770010605411,13.58526328786,1.75682946663566e-24,1.07312999920328e-22
"145","CENPK1137D_136",1.02339194599489,7.8763064225057,1.92457842597786e-24,1.12857278899342e-22
"187","CENPK1137D_3867",-1.54474571487803,6.52835109612192,2.66612426832591e-23,1.50328391437145e-21
"1021","CENPK1137D_4049",-0.787580384394521,11.2033953575046,7.57693860143045e-23,3.96803369369939e-21
"13","CENPK1137D_2390",-0.899054636540215,11.8647015188626,7.57878195249542e-23,3.96803369369939e-21
"56","CENPK1137D_3413",-0.865491922436151,8.32793902693883,5.91687351059982e-22,2.99108157466874e-20
"448","CENPK1137D_5275",0.860033852775688,7.65182969597884,8.9206141763371e-22,4.35920679417007e-20
