"","logFC","-log10Pval"
"CENPK1137D_2980",-2.62131544315959,63.5946546030628
"CENPK1137D_1123",-2.67081430603105,58.9940246832898
"CENPK1137D_3646",-2.62783051240481,53.1575333792638
"CENPK1137D_5411",-2.6007213509094,37.6330606668616
"CENPK1137D_3804",2.37189667915261,34.2944420784816
"CENPK1137D_1055",-2.66950485545184,30.9335938947428
"CENPK1137D_4180",-2.34306468040382,23.7252238826109
"CENPK1137D_2643",-2.47686256007835,22.2202834878677
"CENPK1137D_3314",2.1963016274232,22.0799222597624
"CENPK1137D_5141",2.02169390513517,17.3408948193554
"CENPK1137D_5284",-2.67080080983242,17.2824208717086
"CENPK1137D_3841",-1.34741608176313,13.0414433004127
"CENPK1137D_1851",-1.91967835200696,13.0414433004127
"CENPK1137D_382",1.13295432125353,11.9767233868103
"CENPK1137D_4500",1.09146518301143,11.7317741863419
"CENPK1137D_4929",-2.26742561208941,10.3834181650316
"CENPK1137D_1962",-1.09637204843928,9.74239068531508
"CENPK1137D_1993",1.47538050855568,9.54531198704594
"CENPK1137D_3854",1.67565977051698,9.54531198704594
"CENPK1137D_808",-1.08861520086345,9.37200034310702
"CENPK1137D_4571",-1.26356189182612,8.98722643559629
"CENPK1137D_3477",-1.02407055526451,8.68781882364402
"CENPK1137D_4185",1.3512584704556,8.68781882364402
"CENPK1137D_2713",-1.76685965660618,8.27402888493679
"CENPK1137D_699",-1.88656512783048,7.71455479853886
"CENPK1137D_597",-2.2840710616779,6.75902250935578
"CENPK1137D_3481",-1.10380140590182,6.70622848033965
"CENPK1137D_4507",-1.78617835571853,6.68110297648073
"CENPK1137D_1588",2.0571042956267,6.50243393906312
"CENPK1137D_3469",1.0518946505332,6.274173983393
"CENPK1137D_5285",-2.51583220863225,6.24279259987161
"CENPK1137D_4778",1.46755743990789,6.24279259987161
"CENPK1137D_3368",-1.06827578581365,6.24279259987161
"CENPK1137D_4769",-1.59624240754527,6.06733628264688
"CENPK1137D_2071",1.03841167520098,5.81567966878576
"CENPK1137D_232",-1.62527012136535,5.77174920854131
"CENPK1137D_1",1.00720800839582,5.73725716191411
"CENPK1137D_1352",2.11436588459044,5.73725716191411
"CENPK1137D_4894",-2.02395173741902,5.69809625986096
"CENPK1137D_3310",1.89374235756257,5.30740773843685
"CENPK1137D_1498",1.25217933422956,5.2204984691479
"CENPK1137D_3610",1.26896304837689,5.0328175912168
"CENPK1137D_1572",-1.81572159505969,4.88349526332502
"CENPK1137D_5134",-1.10005212424536,4.7820906273195
"CENPK1137D_3890",-1.29999615512998,4.73417569075205
"CENPK1137D_25",1.08179127239445,4.70834540443164
"CENPK1137D_4280",-1.21183227362695,4.65756144538576
"CENPK1137D_4473",2.0400498915167,4.65254718052194
"CENPK1137D_5102",-1.14848984792927,4.63699942358165
"CENPK1137D_4598",1.44812588209319,4.60939707877417
"CENPK1137D_2042",-1.45804374269613,4.60939707877417
"CENPK1137D_4926",-2.59109675328736,4.58487343216534
"CENPK1137D_3693",-1.0141310109206,4.52734384092353
"CENPK1137D_1563",1.63808048117584,4.51340299400999
"CENPK1137D_1521",1.41482796184124,4.12989389676839
"CENPK1137D_1607",-2.5320266266382,4.12539492080205
"CENPK1137D_1389",-1.04052654532261,4.08470185780306
"CENPK1137D_1583",-1.03887039269059,3.91294873805404
"CENPK1137D_2665",-1.38684508517414,3.91184082832765
"CENPK1137D_1303",-1.6770295716918,3.84323560393533
"CENPK1137D_619",-1.58447402262123,3.6942478029416
"CENPK1137D_289",-1.12263484214642,3.6413921822669
"CENPK1137D_1084",-1.83420739873177,3.25245613378405
"CENPK1137D_2305",-1.59563338757247,3.25245613378405
"CENPK1137D_766",1.62900734314207,3.01282363204104
"CENPK1137D_4887",1.86953386788389,2.90705730390474
"CENPK1137D_1979",-1.69977646405246,2.84442859943278
"CENPK1137D_1877",-1.12701861415434,2.81671365960081
"CENPK1137D_5104",-1.38835166082583,2.77705981261115
"CENPK1137D_3095",1.55515009588392,2.73600676223756
"CENPK1137D_2750",-1.78927594169605,2.67256846554688
"CENPK1137D_3209",1.82970151501833,2.61277608926892
"CENPK1137D_4236",-1.98435609943475,2.59139106840195
"CENPK1137D_2276",1.56969457303446,2.51959030460667
"CENPK1137D_2468",-1.47799969489579,2.4880159326637
"CENPK1137D_2854",-2.31512927625448,2.43604772391178
"CENPK1137D_1876",-1.30775077577889,2.37159166072777
"CENPK1137D_225",-1.01075863628624,2.35859814437719
"CENPK1137D_5258",-1.58805248491413,2.30603931037545
"CENPK1137D_4353",1.36527442898467,2.26223533688571
"CENPK1137D_4035",1.11548364930199,2.21016268014101
"CENPK1137D_2280",-1.07287022609907,2.17945013527717
"CENPK1137D_2696",-1.57647442769968,2.16721496074873
"CENPK1137D_4183",-1.46593889031727,2.08425260853026
"CENPK1137D_4815",-1.06118865096653,2.08425260853026
"CENPK1137D_2935",-1.36671513835804,2.06694765033186
"CENPK1137D_96",1.32545237447537,2.03790987194635
