,logFC,-log10Pval
YBR001C,1.24517707070326,34.5348336358965
YJR094C,2.12259879907669,29.1165196812033
YLL055W,-1.29770250859164,26.1288495569428
YCL025C,1.30563218029864,23.7419377050417
YDR248C,-1.02780006943416,19.8814826186259
YOR100C,1.15940765153613,19.4888894587301
YAR035W,1.48946077532063,17.0083445904126
YLR213C,1.17302927555572,15.8342055877898
YMR189W,-1.10259729308643,14.3565925667351
YBR019C,1.97765713329004,13.8845731681982
YGL001C,-1.32233487476686,13.3345628308904
YNL270C,1.31844904649462,13.3345628308904
YER091C,-1.20205511047108,12.8069629294371
YNL196C,2.29692841002526,12.7738846053925
YNL074C,1.10997292787796,12.4014008479987
YFR020W,-1.05241725928413,11.652783756639
YHR183W,-1.40413474730218,11.62992203803
YPL187W,2.62176324450575,11.3289211709596
YOR178C,1.43862596731674,10.6981157071967
YOL064C,-1.02966593253839,10.5909492025498
YGR225W,1.1069329284527,10.5852950119308
YJR115W,1.05240845428439,10.1023410085613
YLR354C,-1.04719224753529,9.93050670693598
YEL033W,-1.01463907325587,9.79959079423195
YHR163W,-1.06439100835612,9.78238544483896
YPR025C,1.15940790993352,9.44104029186872
YHR015W,1.50615081380078,8.77750097721859
YER043C,-1.16564284369663,8.76128032184478
YNL112W,-1.10250197187325,8.46381001671126
YER081W,-1.32140031627144,8.46381001671126
YDR273W,1.03756059740525,8.25608396284745
YLR355C,-1.1394555180441,8.14849730656232
YGR059W,1.45297373831645,7.90202017519139
YDR042C,1.33026306101272,7.53064000769538
YOR328W,1.13444717086134,7.5094555528771
YMR062C,-1.03887902105156,7.50384316846357
YML126C,-1.29034178085836,7.183386953915
YGL170C,2.01803478587868,7.14208676885406
YHR071W,-1.08225007133039,7.08180849383148
YBR076W,1.92151031576071,7.05623624957698
YJL119C,1.35568299510822,7.00025067473441
YGR174W-A,1.01421444448088,6.73705841950088
YOR378W,1.94161532881093,6.69541656983498
YOR130C,-1.10364696403236,6.58957489418019
YOR064C,1.00064961250601,6.42672970084901
YKL221W,1.14306718014774,6.40256464893016
YKL182W,-1.07031591926249,6.29612306199123
YOR008W-B,1.56117337781897,6.25589926704597
YLR058C,-1.12922645274886,6.08670845284003
YGL263W,-2.10561413859595,6.04618373852755
snR19,1.18210002485019,6.03923994944019
snR67,1.8686323721515,5.86368784849278
YLR081W,1.76198754319464,5.84683912059926
YFL011W,1.45296299856263,5.74939823958991
YGL032C,1.03142683634029,5.58906199648925
YNR050C,-1.10029448603449,5.55198181606161
YLL046C,1.74259756885555,5.4759790465352
YNL328C,1.05399613738457,5.38497916411492
YPL265W,1.71395589485122,5.30528969790528
YDL081C,-1.0406406694691,5.30002858554339
YOR120W,-1.02255397330614,5.20521959555278
YDR345C,-1.83001900021995,5.06226029250856
YMR101C,1.20647113192079,5.04278564466997
NME1,1.54096066972305,4.97526635776738
YGR295C,-1.03627448044434,4.93844938555372
YML131W,-1.68529543540317,4.90565306821881
YOL132W,1.13781171317198,4.87205185359434
SRG1,1.17993041093812,4.83570801818392
YLL005C,2.02672938964352,4.80161287124531
YFL013W-A,-1.1552531266897,4.74019708279259
YHR007C-A,1.0862392925811,4.68714724032408
YFR023W,1.43756923423684,4.66709972722061
YEL041W,-1.01229726749758,4.44707782341364
YKR106W,1.0479345317692,4.41357322561228
YCL001W-B,1.51422374896065,4.33791560709922
YHR048W,1.16292624107855,4.33054045904777
YMR169C,-1.19242425186451,4.2009662815191
YNL336W,-1.1893810083299,4.10486293341459
YFL062W,-1.44396730950762,4.04403760589289
YPL033C,1.13575831058034,3.982484452869
YMR320W,-1.14914156479194,3.96792254211842
YHR094C,-2.23651417174149,3.79419815745688
tD(GUC)N,1.28488784090912,3.79419815745688
YDR523C,1.04513302653086,3.77319328644905
YGR088W,-1.50621903324495,3.72607254429585
YER044C-A,1.08056710741518,3.72428489800603
YIL121W,-2.09427296914853,3.63225728819211
YGR035C,1.46911459847123,3.62058065588215
YCR010C,1.68708196442206,3.53212407766931
YIL037C,1.53024647585438,3.5148427298396
YJL038C,1.89449384715361,3.44084205718037
YGR177C,-1.36935314641318,3.42439715266601
snR10,1.73967702454913,3.29110683878747
YBR224W,1.37290161749477,3.28223121246275
YKL070W,1.37626187232116,3.15383233638767
YNR064C,1.13110514212215,3.02069817980607
YGL249W,1.34533599519515,2.91360278743724
snR42,1.82900321673331,2.88032328917182
YGL262W,-1.44256886358543,2.87358107188245
YOR375C,-1.37631857962376,2.81210572147947
YGL259W,-1.74159499099189,2.77727843144425
YDR536W,-1.9651216588812,2.73919679351185
YDL022C-A,1.332775307047,2.73471509343927
YML122C,-1.58400406680327,2.58420015796667
YKR034W,1.21292511199025,2.43534796146974
YCR102C,-1.10088917312938,2.39089335008773
tV(AAC)G3,1.0778131915448,2.37372750686899
YJR120W,-1.00417581594962,2.34597217030644
YGL230C,1.12730143385319,2.33627616302041
YAR019W-A,1.37395007245151,2.28923582573674
YPL027W,1.17535780984231,2.18215369875051
YLL017W,1.17113592982653,2.08872469069353
