genes,HiT,LpH,Osm
YER188C-A,1.86830136335919,2.02167726585342,2.47317374836188
YLR040C,1.33866492282588,1.33466198543008,1.54708022231181
YOR028C,1.20369762817665,1.16449242784953,1.11967399749051
YHL044W,1.36989396860333,1.45151783357794,1.01445758140584
