,logFC,-log10Pval
YCL044C,1.31298964167933,7.86007051041798
YKL068W-A,-1.0254998933908,7.36129089894676
YDL169C,1.19818334930049,6.63489958665279
YLR337C,1.17608611167601,6.63489958665279
YML056C,-1.53395366799136,6.63489958665279
YPL163C,1.15327328337624,6.59898579744434
YGR137W,-1.37172504565555,6.28947012452751
YER088C-A,1.42861508508871,6.28947012452751
YIL069C,-1.06719395912766,6.27936991668673
YLL014W,-1.44107667476741,6.24396853132835
YMR081C,1.12371673506218,6.24396853132835
YNL190W,1.2013370278115,6.17995404817112
YOR181W,1.13913994577633,6.17097162973311
YNL024C-A,-1.08785125600265,6.09512969521054
YOR329C,1.02578107582047,6.09512969521054
YHR122W,-1.23080093096032,6.03991214484681
YBL051C,1.09557967229127,6.03524914207079
YDR428C,-1.23108559379812,6.03524914207079
YDR363W-A,1.21245421097487,6.01764084820665
YDL061C,-1.13882022702519,5.97072947260786
YOR215C,1.07558745687091,5.96362103167119
YKL151C,1.1609615320709,5.950925645886
YLR206W,1.36438476527805,5.92122430892294
YDL192W,-1.25101901194722,5.90263103553805
YKL043W,1.48077301352979,5.87603871957363
YBR021W,-1.22493824632322,5.87057960567244
YBR191W-A,2.58335844767177,5.87057960567244
YNL302C,-1.05789811731845,5.87057960567244
YHR191C,1.19192093443021,5.83128173919513
YGR215W,1.03925778111597,5.82822458861625
YMR136W,1.07693513071825,5.82822458861625
YDR163W,1.50780950484651,5.74078460687808
YPL230W,1.04332190366466,5.74078460687808
YLR052W,1.05272366421134,5.73164460757508
YLR200W,1.06752906002513,5.67895204871832
YMR174C,1.33926293400878,5.67895204871832
YFL056C,-1.11935602383316,5.67895204871832
YCL056C,1.01583608701036,5.67895204871832
YLR438C-A,1.36012579580426,5.65447878368943
YMR194W,-1.08909208377712,5.64768972246343
YDR077W,1.31868428041804,5.61343111848781
YDL204W,1.04400135070533,5.60327496607898
YGL077C,-1.11339712406983,5.60327496607898
YIL053W,-1.16095649967701,5.60327496607898
YGR174C,1.37977877971009,5.58859608047548
YAL033W,1.1461311964657,5.57833835126498
YBR233W-A,1.11049382002657,5.57367747868539
YGL226W,1.08525307300309,5.57060609643996
YGL044C,1.13413315932062,5.55539342717771
YPL090C,-1.29757189983772,5.54439623089758
YNL300W,1.46976287283515,5.54439623089758
YDL012C,1.19669635195671,5.53901026653516
YCR034W,-1.24478656022817,5.53825950408505
YNR021W,-1.42777882329959,5.53528594861723
YNL010W,-1.36396785359069,5.5291969315454
YKL077W,-1.0722419750233,5.52612248375947
YIL052C,-1.02240236517175,5.52612248375947
YIR019C,1.38121322800465,5.51744825640935
YLR390W,1.25345745857305,5.51668816011834
YIL136W,1.17717906920365,5.49590876441555
YGL025C,1.14043792903639,5.47445638358729
YER159C,1.49036270475984,5.45509282073053
YNL179C,1.06912966126471,5.44045331650971
YMR311C,1.11605701729727,5.41441428813612
YNL180C,1.14571397748281,5.40739791088176
YIR009W,1.16351865953774,5.38092598658873
YMR035W,-1.18367633284484,5.38092598658873
YKL122C,1.15151652220773,5.32423868248707
YNL286W,1.02510423337811,5.31969306925041
YDR045C,-1.14002912645169,5.3130563803793
YDR002W,-1.46719692996588,5.30253503916816
YMR173W,1.23435363455045,5.30253503916816
YHR064C,-1.10630012210658,5.24606371784119
YIL101C,1.02461436882323,5.24573948053521
YOR310C,-1.04456899138571,5.22787587068842
YAL013W,1.20331505154799,5.21287883382542
YJL144W,1.00654453610549,5.17738992795232
YDL161W,1.31788174150607,5.17385472418622
YML026C,-1.25667391963922,5.16549100663374
YGL128C,1.01474037629182,5.16549100663374
YPR065W,1.04879553617657,5.15202913319406
YDL075W,-1.24308868718122,5.13815001338611
YML078W,-1.14676632333762,5.10998060100245
YJL078C,1.51444156807986,5.10591752867245
YPR080W,-1.22830618069278,5.10591752867245
YNL148C,1.05692066582439,5.10178150386562
YMR043W,1.33628543760525,5.10110416249091
YFL045C,-1.23813912498559,5.09881285362924
YDR226W,-1.12660165427452,5.08868192170968
YLR264W,-1.63760450728035,5.0783438138788
YLR075W,-1.18247960348163,5.0783438138788
YCR031C,-1.36395103052855,5.07306921660059
YHR177W,1.29818577592642,5.07249008912849
YNL067W,-1.92908042595594,5.05177319689676
YOR089C,1.36379443216659,5.00372747914766
YGR282C,-1.29500468761821,4.97314870421296
YLR262C-A,-1.35491742627432,4.95282792791408
YCR024C-B,-1.58194450430612,4.91902860715794
YBR016W,1.05254234204037,4.90896654748428
YEL045C,1.58718617851607,4.89388616086658
YKL008C,-1.14054187390102,4.8724521253538
YDR064W,-1.12321611025468,4.87141596603939
YKL056C,-1.42985761922318,4.8583992958963
YLR333C,-1.70610510187715,4.8583992958963
YML001W,-1.09532170709397,4.82825577865692
YOR133W,-1.24403268545827,4.82447877164298
YDL083C,-1.32062037865843,4.81580970887677
YGL008C,-1.16093135863565,4.81553846022007
YDL084W,-1.03263362745743,4.8009127447194
YMR142C,-1.06868190049493,4.78770021234426
YDR385W,-1.21448628804501,4.77518555487335
YDR286C,-1.33296837852431,4.75894986274742
YEL038W,-1.13389922907937,4.75376905359141
YGR085C,-1.13989105287214,4.73565486957529
YLR041W,1.15134365282416,4.7279716795055
YER009W,-1.30397912223707,4.7260752584846
snR33,-1.30541247883147,4.70502469689023
YHR175W-A,1.14467735300597,4.70393521434946
YGL033W,-1.42656449421386,4.69153858488307
YLR441C,-1.0899221307723,4.67416424485519
YLR359W,-1.05969674052289,4.66389104975419
YCL038C,-1.05045030780228,4.64604136077196
YHR051W,-1.10166949948929,4.64604136077196
YMR070W,1.08846224731892,4.64604136077196
YJL104W,1.06126761978799,4.60581315541983
YLR301W,-1.21949830475473,4.60558860290971
YLR038C,-1.05060550250802,4.59076119489315
YJR123W,-1.12260779276025,4.55253695045876
YLR050C,-1.24145330665381,4.54890893116693
YLL020C,-1.72244052579387,4.54119698044499
YOR304C-A,-1.08074618353986,4.53569124831407
YDR124W,1.1986526507643,4.53569124831407
YKL053C-A,-1.00738065056319,4.52201392739614
YHR141C,-1.02854543990191,4.49929185376774
YDR447C,-1.4104766947221,4.46748608633681
YIL100C-A,1.82942324984371,4.46101178942184
YGL123W,-1.00020290023837,4.44657244404766
YKR077W,1.02887758103032,4.42380882751797
YDR468C,1.02499077410021,4.41351253746414
YPL079W,-1.11376359794151,4.41266776800712
YKL082C,1.00518684861308,4.38427961583807
YJR077C,-1.02440178828797,4.37867169038952
YIL029C,-1.45516176899746,4.33170298781583
YIL148W,-1.01798256319779,4.32445198163874
YJR141W,-1.17140171185983,4.30062400436973
YOR376W-A,1.1540576954523,4.29924517245476
YOR234C,-1.0920737164794,4.28136473447055
YBR206W,1.02633283403192,4.26508726418572
YMR173W-A,1.11244329756386,4.2630526801496
YNL209W,-1.02542661086094,4.25085548554563
YNL259C,-1.59413147620122,4.24188685732564
YHR174W,-1.02925768693306,4.18528062728668
YCR075W-A,-1.50671238072732,4.16652898134373
YFL039C,-1.0135100281605,4.14911717313013
YHL001W,-1.01365794995384,4.13487975034589
YLR415C,1.35347493252703,4.13487975034589
YDR050C,-1.33043458023572,4.11166399539527
YOL093W,1.06731253814578,4.07585550818185
YJR135W-A,-1.44723901270339,4.06698200943727
YLR311C,-1.41841763475383,4.03483741506129
YDL157C,-1.05462116434232,4.01738395139417
YCR023C,-1.03482020196595,4.01588000780639
YGR249W,1.20853333358831,4.00733177824044
YJL023C,-1.02691772073599,3.99342545397689
YOR194C,1.00003490439693,3.98206545502675
YMR256C,-1.36016729650266,3.97530520605209
YOR182C,-1.03048422926247,3.92125268392495
YMR292W,-1.05642129266589,3.91997039775255
YML113W,1.02078857654565,3.90093114187918
YDR078C,-1.18035433527818,3.88902856517669
YDL232W,-1.18982569116676,3.86442090640928
YKL162C-A,-1.16628220847271,3.85924048218652
YGR209C,-1.12468315777878,3.82743170862833
YBR099C,-1.38403730505207,3.62366098975468
YFL041W-A,-1.47549771892792,3.6117840219851
YBR013C,-1.02384678379811,3.57853384777315
YIL167W,-1.049696590848,3.51101232640582
YAR023C,-1.05456732504678,3.49695849976987
YPR170W-B,-1.80730951617996,3.45601814647651
YDR513W,-1.27823326924067,3.29120583447572
YBL081W,1.12122190379154,3.22956801458275
YHR136C,-1.69297486330559,3.21658622002819
YDR249C,-1.29253765849626,3.21652576197663
YER071C,-1.1465925183899,3.18875905816351
YBR292C,1.01628167901088,3.17402379608927
YMR322C,1.88334222829971,3.09752125115008
YDR281C,1.01087717478649,3.09674557252414
YBL048W,-1.19055508724579,3.01784047427622
YNL097C-B,-1.07623222506921,2.9402257745512
YLL049W,-1.0081775321266,2.91194741691349
YBR069C,-1.10521603090089,2.90623053913374
YJR005C-A,1.0153977348813,2.90235429795877
YLR202C,1.32318039650305,2.79634895943264
YDR374C,-1.01082069050762,2.72822927678832
YFR052C-A,-1.33266372150334,2.72297859449729
YGL052W,1.33761587639616,2.64398113739321
YHR214W,-1.31913655336105,2.61524723796412
YDR031W,-1.0195966943282,2.55883878439281
YPR096C,1.30039778947122,2.55252765898756
YHR219W,1.61149666094074,2.48264949586032
YAR066W,-1.15564071775296,2.44615427887556
snR66,-1.37325542771399,2.42870149287073
YDR040C,-1.21080550534972,2.40696890681656
YMR001C-A,-1.81830320647464,2.39967554737351
YOR121C,1.15236055459154,2.35594377267982
YER180C-A,-1.09327627392187,2.30370065207433
YGR107W,1.03764513248687,2.29159707226942
YIR044C,-1.41206898970965,2.28504446753846
tL(UAG)L1,-1.4967303680654,2.18004796764292
snR37,-1.19356666244952,2.12399650591359
YOL106W,-1.39822791939625,2.0605432045614
YHL048W,-1.81157315402703,2.04052477327494
