"","logFC","-log10Pval"
"YALI1_E07899g",-2.22144059927529,16.9670502111827
"YALI1_E32603g",-2.13989881940802,13.9215053451821
"YALI1_E36437g",1.26100607571173,8.28400491571029
"YALI1_E09329g",-1.54942492709757,7.40546017809399
"YALI1_A22454g",1.36080202438867,7.31290325595902
"YALI1_B18572g",-1.36421707105004,5.94729775025463
"YALI1_E02906g",-1.31218736107925,5.34870180450468
"YALI1_D07162g",-1.07735170561292,5.23343174628481
"YALI1_C24891g",-2.24069680319165,5.05978358164122
"YALI1_C31408g",1.06165485811131,4.90714872331003
"YALI1_F14136g",-1.01729066517261,4.61579981037306
"YALI1_A22539g",1.6111167719715,3.14532569481856
