,logFC,-log10Pval
YALI1_A22454g,1.51841090689105,233.101220565282
YALI1_A22496g,2.73103058449752,177.987871314567
YALI1_E00239g,2.12734487868432,177.732096500632
YALI1_E09329g,-1.51815620771302,137.812876947612
YALI1_E14350g,1.59643244225165,136.138020236905
YALI1_B17292g,1.42935151225445,103.63979432778
YALI1_C31408g,1.18834741641173,103.104554645991
YALI1_B12966g,1.20009885962699,96.4327123780998
YALI1_C30454g,1.06351867179393,88.7680236177467
YALI1_C06222g,2.01448921708156,79.7798534227213
YALI1_F29798g,1.94363338984985,69.4147234695042
YALI1_C04720g,1.28221151099048,67.7215151736715
YALI1_C20793g,-1.24000449384799,67.2283837114823
YALI1_C08922g,1.13906734872406,66.9843496154127
YALI1_B13328g,-1.21921345204191,66.454600786747
YALI1_E10295g,1.11069984585617,66.018406001713
YALI1_D26671g,1.46670094691337,64.2222548329439
YALI1_C15465g,1.30927412151164,58.1792218634931
YALI1_E02850g,-1.92194897618618,56.764338448425
YALI1_D11256g,1.02904212661913,55.5759982294446
YALI1_A12772g,-2.39898586948027,53.481256118127
YALI1_D01234g,1.08424814682502,52.7424993344968
YALI1_B21381g,1.22655472508415,52.4268396887211
YALI1_F37171g,1.65593125746592,50.0530575357896
YALI1_D00376g,1.15330798640082,49.9665562828243
YALI1_D31482g,-1.74601359733686,48.6126064073293
YALI1_B02047g,1.71721210073648,48.4717595087282
YALI1_C24891g,-1.30539851744436,47.7705195716586
YALI1_A19398g,1.18994665367164,47.531979033428
YALI1_F18835g,1.47823002344509,45.86110381875
YALI1_C04553g,1.81736326169274,43.5371168052577
YALI1_E28779g,-1.10693425082351,40.5991905263623
YALI1_B04228g,1.61899836801579,38.4910262809508
YALI1_F18664g,1.03261742176488,37.3939601407008
YALI1_F09720g,-1.25450739889761,37.2938289664437
YALI1_B26033g,3.73794651676868,36.9703116978461
YALI1_B25676g,-1.02969395121142,36.851496619239
YALI1_F32287g,1.26265665362289,35.9583324931138
YALI1_D21256g,-3.02138010279632,32.7841401970286
YALI1_D18845g,-1.15444422327564,32.5606596452803
YALI1_D12567g,1.17193565365257,31.9362812894224
YALI1_D26666g,1.33323682953998,31.7966600659332
YALI1_E24735g,-1.26159672460294,30.8998500730736
YALI1_E24532g,1.08830237141852,30.8795779751301
YALI1_B07696g,1.14070395203688,30.7895634096535
YALI1_E40603g,1.27223133507386,30.1794761690824
YALI1_E32247g,1.03229226316821,29.9358990198488
YALI1_B13259g,1.32885393430778,29.7876508351195
YALI1_A12037g,1.68567549928374,28.9480790394486
YALI1_C05323g,-1.17116467912269,28.4148559647847
YALI1_F36584g,1.20424988868028,27.9704979312689
YALI1_C09750g,1.07490659415665,26.6961724124699
YALI1_A02190g,1.58415616977386,26.6436785866598
YALI1_F01755g,2.38443411661577,26.4111736685602
YALI1_D00062g,1.39108583972906,26.2227472643431
YALI1_D32111g,-1.10536660443591,26.115889040136
YALI1_F07042g,-1.3647041978796,25.9879132246003
YALI1_E33799g,-1.00287819728008,23.6534227998874
YALI1_F36094g,-1.56121126171835,21.7352958023996
YALI1_A08126g,1.37630220189236,21.3977918457184
YALI1_E27997g,1.35013142338228,21.0371170556739
