V1	V2	V3	V4
KMXK0G00370	0.492763142458333	0.42707550625	0.2994102935	0.281279312166667
KMXK0H00360	0.950714893083333	0.914468533208333	0.830164222125	0.954034482875
KMXK0E05560	0.922912844125	0.936741442625	0.796757639125	0.821877027333333
KMXK0C07190	0.841966161125	0.972984607541667	0.689553543041667	0.697717431791667
KMXK0H00920	0.483333396958333	0.345109342458333	0.405917495791667	0.361668924458333
KMXK0F01020	0.0923246746416667	0.0935809354541667	0.067849722	0.0768274171708333
KMXK0A05230	0.0727439044166667	0.0495434529916667	0.0617068007458333	0.0508995638291667
KMXK0A05140	0.489117111708333	0.491945191416667	0.46785591575	0.420165144708333
KMXK0A05270	0.4776934425	0.194539640416667	0.516545654333333	0.396773046666667
KMXK0D03970	0.173718711445833	0.323632801375	0.287237219625	0.385334637208333
KMXK0A00760	0.330558428916667	0.28029779575	0.323206738375	0.23171785775
KMXK0H00420	0.486454633291667	0.422623719583333	0.550606920208333	0.431001448166667
KMXK0C05990	0.541678392916667	0.320658761166667	1.412771119125	0.685068638958333
KMXK0C00180	0.181502516125	0.203717872333333	0.440274944791667	0.204116764020833
KMXK0F02600	1.93340302083333	1.338932338125	1.44486326541667	2.13307382583333
KMXK0D05020	0.540893278333333	0.348463720541667	0.465960765791667	0.466372385916667
KMXK0E02060	0.560379373666667	0.51345769525	0.5360713975	0.556384701583333
KMXK0B02830	0.78552719025	0.578571376458333	0.572652461125	0.842087708208333
KMXK0C06300	0.505940607958333	0.110404178583333	0.4559746635	0.455325941625
KMXK0D01320	0.239370840166667	0.338714655958333	0.222426234125	0.369489037333333
KMXK0D04270	1.57017448675	1.3209161175	1.18382101845833	1.59527019583333
KMXK0B01850	0.326779461166667	0.244476121083333	0.352387937416667	0.551489002458333
KMXK0E01660	0.167018603579167	0.188874976208333	0.210912147208333	0.391461841083333
KMXK0F04890	0.119672760783333	0.134748310841667	0.125413336333333	0.153184925458333
KMXK0F05420	0.0542269794375	0.0326329022625	0.0459167936	0.0350823188291667
KMXK0A01390	1.06034572066667	0.86232074775	0.765319879666667	1.09084714325
KMXK0D01490	0.737564132	0.784108122791667	0.661204622958333	0.473499799666667
KMXK0B03540	0.936533520458333	0.919778795583333	0.996411914541667	1.09235574925
KMXK0C03590	0.232711919829167	0.457768552916667	0.567814442541667	0.481900103333333
KMXK0B05750	1.02519943825	1.20773788491667	1.20773843266667	1.58301983125
KMXK0D00970	0.24499973025	0.1303713366125	0.2142292905	0.268456796708333
KMXK0D02010	0.80889648525	1.25599206275	0.766438383875	1.097435428125
KMXK0F04370	0.508519126958333	0.620962240583333	0.660174823916667	0.360699977291667
KMXK0F00780	0.116010812741667	0.179074951	0.110250411908333	0.154725130583333
KMXK0E01990	1.21545200725	1.691331971375	1.28384447866667	1.24171448066667
KMXK0B01820	1.45775611666667	0.745207014625	0.993737286583333	1.17694058670833
KMXK0F04540	1.45910177291667	0.688204316541667	0.991468226458333	1.17694058670833
KMXK0G03710	0.750374475208333	0.887646016541667	0.620819435708333	0.765816968875
KMXK0H04420	0.290872153958333	0.320810154875	0.258192606	0.0939223765166667
KMXK0H00790	0.352123063875	0.450802640708333	0.294473532125	0.315478605041667
KMXK0E01440	0.251249298291667	0.212544517166667	0.223113153083333	0.25610617725
KMXK0D04150	1.20118399441667	0.976020909333333	1.24153906391667	1.44313266195833
KMXK0E05330	0.576714464458333	0.414246983041667	0.438073906666667	0.727693210458333
KMXK0A00700	0.941781843833333	0.935314324708333	0.669779909625	0.914618639583333
KMXK0A08010	0.202729182708333	0.456867254166667	0.197939320791667	0.171762713416667
KMXK0A04870	0.388375145833333	0.49481081975	0.332433935916667	0.430500512375
KMXK0B00530	0.235379251708333	0.369685615583333	0.2614552935	0.0280707771375
KMXK0B07950	1.32149818170833	1.58023782208333	1.24620223945833	1.52266452875
KMXK0B03200	0.285117101625	0.0971395816333333	0.266538855208333	0.226504700916667
KMXK0B02930	0.298525088458333	0.268186724041667	0.351525495375	0.361343225583333
KMXK0E00220	0.237454603666667	0.314820745625	0.239135816208333	0.24041803425
KMXK0D00960	0.65755925725	0.615922556916667	0.557088654	0.558955118583333
KMXK0H04430	0.487560780291667	0.0717366989458333	0.227426272575	0.0986634344
KMXK0F00350	0.684073742041667	0.55954312725	0.589236303208333	0.742161266583333
KMXK0F01890	0.282636620541667	0.416221257875	0.245852284291667	0.220620712458333
KMXK0G04170	0.499813434291667	0.387501821875	0.445121833583333	0.465856297083333
KMXK0C07020	0.225433316666667	0.163385387041667	0.190680857625	0.187186724583333
KMXK0A06050	0.0895609248583333	0.0447564219166667	0.0761834512916667	0.0723634628916667
KMXK0B04770	0.172907949133333	0.119835614045833	0.137832865433333	0.1276615488375
KMXK0B04170	1.03658699375	0.912086057125	0.80746391925	0.955247775416667
KMXK0A00570	0.292317333333333	0.518809436	0.357025146583333	0.428304046166667
KMXK0A01320	0.569681578333333	1.19566281329167	0.788964546291667	0.749450993291667
KMXK0B00660	0.8224306695	0.929046003166667	0.586418178958333	0.797937972
KMXK0A07730	0.288014223	0.215145967333333	0.325100824125	0.212301973
KMXK0A03200	0.829049920458333	0.720620478916667	0.717415357625	0.976228538791667
KMXK0G03210	0.137633643283333	0.110827258991667	0.138025382579167	0.145100590154167
KMXK0B03190	0.300046971458333	0.238835734583333	0.331633453666667	0.278876303166667
KMXK0B03580	0.256816446458333	0.401417583875	0.3759923715	0.311162532375
KMXK0C01110	0.117535039475	0.101299024404167	0.102954797820833	0.1267974885125
KMXK0B02790	0.0385028399041667	0.0329992689708333	0.0465452267875	0.0503133518625
KMXK0B03710	1.018538345375	0.623814219208333	0.790415510041667	0.886025164416667
KMXK0B05680	0.357015052833333	0.572547271291667	0.45046795575	0.5090258415
KMXK0C06630	0.54751219075	0.7632522285	0.636108028	0.734211610541667
KMXK0E00150	0.896196741875	1.13518548804167	1.06353503883333	0.550712394166667
KMXK0A01400	0.94688966825	0.688728848791667	0.8273096925	0.735579990375
KMXK0E04070	0.167559302583333	0.0846216577875	0.134456543954167	0.142836494625
KMXK0D01140	0.683570833041667	0.540904925416667	0.67086207225	0.886230799083333
KMXK0A01770	0.483514514583333	0.648205575791667	0.869587545958333	0.803103734125
KMXK0E02140	1.205076526125	0.646447703416667	0.824337745166667	1.17126266416667
KMXK0A03230	0.275552704041667	0.079826192725	0.1905646521875	0.0346479943916667
KMXK0E00410	0.222346685625	0.0646784951625	0.161771607958333	0.189731595291667
KMXK0C03840	0.1553851477125	0.0593656592208333	0.145893970583333	0.225152266875
KMXK0C02950	0.154453201875	0.0799824992	0.133039116291667	0.142559456475
KMXK0E06260	0.105410387441667	0.156555691158333	0.125950194479167	0.238302576791667
KMXK0G01480	0.258405392208333	0.279014182041667	0.231032201833333	0.248020569291667
KMXK0C06820	0.103298386970833	0.1129348912125	0.103317617154167	0.176041754875
KMXK0C03950	0.339670007708333	0.57237024125	0.3305589995	0.281362736666667
KMXK0F00710	0.134846980466667	0.161678493583333	0.160452078916667	0.241141779291667
KMXK0A01700	0.133944358204167	0.130518066725	0.1387690610625	0.1361201197875
KMXK0F02550	0.150875178920833	0.167044513475	0.1450343385875	0.150192732645833
KMXK0E02670	0.833919509791667	0.613776659291667	0.853996312791667	0.769981872791667
KMXK0G00710	0.119732697383333	0.0528998505333333	0.184762221458333	0.129800131479167
KMXK0E05070	0.216590889083333	0.22658629325	0.164883798625	0.254573252416667
KMXK0B02570	0.206666108333333	0.1812398514125	0.148047582983333	0.258278793166667
KMXK0H02650	0.167350089833333	0.136284424279167	0.148337759041667	0.179799787833333
KMXK0H00330	0.314859759125	0.490371733541667	0.349133331083333	0.208563563154167
KMXK0B08130	0.333653209958333	0.139760984279167	0.332515743166667	0.267219523416667
KMXK0H02790	0.138238173725	0.090345405675	0.133227477116667	0.107568739358333
KMXK0F01410	0.190665114666667	0.186804608166667	0.300820912875	0.170862735725
KMXK0C04000	0.0710074072375	0.0458467664375	0.122939144491667	0.0519993357791667
KMXK0B07240	0.149160392995833	0.1041536844125	0.151555157708333	0.1276979697
KMXK0A03790	0.31983081775	0.0460817701208333	0.1326392667875	0.169471883791667
KMXK0H00650	1.74480254125	2.06732591666667	1.60460849375	1.56934806625
KMXK0E01420	0.286589110666667	0.5003363665	0.295242361875	0.400833477708333
KMXK0A01880	0.362439161041667	0.253930920333333	0.538816997583333	0.417164328666667
KMXK0B05430	0.102531752675	0.22616559325	0.132496616808333	0.114948011295833
KMXK0D01380	0.221224163666667	0.23961873275	0.288641295541667	0.108790836979167
KMXK0B02660	0.0768536692083333	0.0621032404875	0.1721129075	0.0791478063125
KMXK0D01000	0.147686600708333	0.232740948	0.113741022820833	0.146379145458333
KMXK0H01220	0.182360762291667	0.0629754441166667	0.236943307625	0.1659114266125
KMXK0C07160	0.0663851777375	0.0824140664833333	0.107978932691667	0.0753315934416667
KMXK0B00650	0.7521917835	0.543601052083333	0.964784731958333	0.759697199333333
KMXK0E02660	0.504687851583333	0.54023226275	0.606677129458333	0.747817232958333
KMXK0B01030	0.995147703666667	1.34257964516667	0.765984895333333	1.0541468235
KMXK0D04650	0.429509702458333	0.332353967	0.467539334041667	0.29234025725
KMXK0E04320	0.0616989626041667	0.018374425195	0.0525870209541667	0.0307584477875
KMXK0D01570	0.0463765515025	0.0757633462791667	0.0609553706791667	0.098362206925
KMXK0D06060	0.621793060833333	0.621155661958333	0.590085809708333	0.645537655291667
KMXK0C04880	0.111721151329167	0.0976520714958333	0.119729495554167	0.0883585010833333
KMXK0H01530	0.532658377625	0.504970573541667	0.52454415225	0.790723796541667
KMXK0E01130	0.0665592320583333	0.0336153619083333	0.0487564902541667	0.0509590467208333
KMXK0A04000	0.0795689206	0.0704081180458333	0.0681732805166667	0.0776911411291667
KMXK0G03470	0.0902287345166667	0.267707104291667	0.176754502845833	0.138375331141667
KMXK0B02740	0.1181919816375	0.0653321952166667	0.1035046455875	0.109803415958333
KMXK0G04220	0.294639554875	0.794435489583333	0.579129244875	0.354333934416667
KMXK0C00350	0.0478732140666667	0.0315528626916667	0.0500394180083333	0.0484278536083333
KMXK0A01420	0.159809489416667	0.0652970905166667	0.0924179247583333	0.1346529309875
KMXK0F00270	0.377650913375	0.259536826933333	0.291554358791667	0.356667683166667
KMXK0E04970	0.127644517683333	0.0674784759958333	0.1299071482625	0.1185686657125
KMXK0A01850	0.0468104174166667	0.00702460640625	0.0464106836791667	0.00894829077083333
KMXK0E02020	0.0258163515583333	0.00734392738708333	0.0218225956604167	0.02132585131125
KMXK0A00690	0.347230954958333	0.430316636875	0.391340548958333	0.33286576675
KMXK0A05670	0.1564176443125	0.355634468541667	0.0558382760208333	0.124606160483333
KMXK0E02400	0.253312489083333	0.14417946095	0.158823823395833	0.204201006083333
KMXK0A03270	0.123035711541667	0.0828260253291667	0.1568933237375	0.124334966658333
KMXK0D01450	0.0723192413416667	0.0670610843708333	0.0652236561666667	0.0687268605375
KMXK0D02230	0.099195261425	0.0721034377333333	0.112714520691667	0.101006808945833
KMXK0D06030	0.218473169041667	0.3280462135	0.362318661125	0.224483779583333
KMXK0D00690	0.216197987291667	0.115637706229167	0.153663930791667	0.118964669816667
KMXK0C05510	0.171189930125	0.1231462982125	0.133239627004167	0.162189213125
KMXK0A01810	0.102201939229167	0.0888898815791667	0.131365988241667	0.134612557375
KMXK0F00520	0.0100833420695833	0.00414923868041667	0.00730768352041667	0.0115543490491667
KMXK0A00740	0.228604159166667	0.145375569508333	0.264726412583333	0.191748773708333
KMXK0A02290	0.0330949171708333	0.0128220423458333	0.0380820944333333	0.0331329337166667
KMXK0G01920	0.118710657741667	0.0993087156583333	0.108410593333333	0.0719441130583333
KMXK0C04280	0.28983519325	0.132013201225	0.297421156916667	0.252204168541667
KMXK0F00670	0.094182522675	0.0558775999541667	0.0747935968083333	0.0532961458083333
KMXK0G02720	0.0330907318125	0.0417643990208333	0.0400761580283333	0.06780110085
KMXK0A01450	0.0638735557458333	0.0492106190270833	0.0487169809125	0.155687437125
KMXK0E03890	0.135980115829167	0.0990213728045833	0.117956986441667	0.0533171653333333
KMXK0F04410	0.467279647958333	0.591028111333333	0.621085705666667	0.593121718458333
KMXK0G03640	0.14967114975	0.306185255458333	0.238199934291667	0.109427848145833
KMXK0F01250	0.292183523458333	0.182828740458333	0.273357868416667	0.155957750879167
KMXK0G02660	0.312554131666667	0.420744513708333	0.371448896583333	0.208610710958333
KMXK0D04740	0.281259041208333	0.197140383125	0.24320780175	0.279229951708333
KMXK0B00860	0.0134662801125	0.0597533588625	0.0154060875333333	0.0399762021208333
KMXK0F00190	0.227945658583333	0.280018988541667	0.33244845375	0.192411329816667
KMXK0E03280	0.710727462916667	0.468087599541667	0.542121183916667	0.529491858541667
KMXK0A04530	0.442904743916667	0.294059510333333	0.416631119541667	0.361495627125
KMXK0D01290	0.0316270853625	0.0227174108458333	0.0496694774125	0.0600000460625
KMXK0E00470	0.0636225495083333	0.0337709150791667	0.0595149374416667	0.0772543789666667
KMXK0B03030	0.1085881228	0.0504430958916667	0.100145914070833	0.0699779143875
KMXK0C04080	0.09356741705	0.0714729945458333	0.1116050159875	0.1463215164125
KMXK0H00530	0.106013238241667	0.0908624477625	0.0754981498208333	0.103579382475
KMXK0D02170	0.946330533541667	1.50272033070833	1.250456989375	0.834167879291667
KMXK0D05850	0.243146455458333	0.277670488416667	0.268949008625	0.188908462541667
KMXK0F00790	0.3208214553125	0.493524147875	0.487067041375	0.363682247375
KMXK0F01210	0.0667455545041667	0.0500572111583333	0.0751579465833333	0.0816786269416667
KMXK0B01110	0.2348118720625	0.100276338125	0.118902194145833	0.268781403458333
KMXK0B01430	0.145956652375	0.138549679166667	0.282054265458333	0.133819725608333
KMXK0A01580	0.152691455654167	0.103902973925	0.190688597291667	0.0700745668208333
KMXK0C00720	0.211503885875	0.130193322425	0.220066975166667	0.146900747733333
KMXK0F03950	0.0785260195041667	0.0499950931458333	0.0654307072791667	0.0844877233666667
KMXK0D00300	0.0928637058291667	0.0467408177	0.1134666343875	0.0882904791541667
KMXK0D05450	0.223050061083333	0.297419903708333	0.225690196	0.218830821
KMXK0C06530	0.0702291992458333	0.02728803505	0.0849725818291667	0.0260721860833333
KMXK0G04120	0.1446958196875	0.131520304220833	0.170450631458333	0.16776618325
KMXK0H03480	0.128661797333333	0.0501579795916667	0.0967086059083333	0.122939857925
KMXK0F03610	0.0309889475291667	0.0395609851791667	0.0256948145625	0.04179768175
KMXK0F03880	0.0909685410166667	0.0835604262666667	0.104010077170833	0.0603466536625
KMXK0F01350	0.120592369158333	0.0603121719541667	0.118278142695833	0.0472979258833333
KMXK0C05890	0.26193537025	0.312442339208333	0.213644759958333	0.235850625083333
KMXK0B01180	0.144925254208333	0.186215457875	0.172971844095833	0.160708246541667
KMXK0F00560	0.0245489514541667	0.0191766942791667	0.0204755209041667	0.0327392579083333
KMXK0B05050	0.483663518916667	0.247311181141667	0.414441248208333	0.44871160825
KMXK0C01500	0.161829463833333	0.122552442320833	0.143446860958333	0.1206514092375
KMXK0E06060	0.0757783187	0.0760343367458333	0.0844054183833333	0.097532618775
KMXK0G04090	0.0619415869791667	0.0792485089291667	0.0654113631666667	0.0696063033083333
KMXK0C00270	0.138976440470833	0.0802597874666667	0.109321832616667	0.178857563291667
KMXK0G01390	0.104634281166667	0.0253949912583333	0.122105325958333	0.1149493962375
KMXK0E02190	0.248773233958333	0.222378012625	0.0886362692958333	0.119849485379167
KMXK0D01910	0.0477360815333333	0.0373839914791667	0.057480396275	0.0546061263625
KMXK0C05220	0.105038093804167	0.254082599333333	0.109260188891667	0.107342777870833
KMXK0B05040	0.426281218541667	0.101372785683333	0.299056178666667	0.2049313935
KMXK0H01760	0.3945487415	0.1343835236	0.256615080583333	0.233272090366667
KMXK0C02730	0.0632593001708333	0.118099922058333	0.05446082385	0.0708952573166667
KMXK0E03160	0.0797858753875	0.0354673210454167	0.0826613167041667	0.0614281213875
KMXK0C05420	0.0833600381208333	0.0416831260208333	0.0816125301583333	0.0503339795333333
KMXK0B07870	0.147965139833333	0.127831059091667	0.097453178475	0.0400079699166667
KMXK0B07840	0.524882059666667	0.173046546516667	0.712942531708333	0.298868408166667
KMXK0G01870	0.128391552220833	0.0681926818083333	0.124021006616667	0.145830683225
KMXK0H02970	0.1068043743875	0.134191168604167	0.0965828799458333	0.165693609858333
KMXK0A01590	0.0754395932291667	0.0601456245666667	0.0920379472	0.103993336833333
KMXK0F03260	0.0643019634333333	0.0403648238208333	0.0332987858916667	0.0578106502666667
KMXK0B01680	0.0567083140125	0.0618567581	0.0440079876958333	0.01804667107125
KMXK0D01210	0.0134805485220833	0.0348157300791667	0.0235954918875	0.0522770278583333
KMXK0C00810	0.0442114815	0.0355116173458333	0.0708513324208333	0.0931853453583333
KMXK0C07040	0.0397819373208333	0.0100940815966667	0.0279018099291667	0.0536905403416667
KMXK0F00600	0.439839715166667	0.217506058016667	0.175927672208333	0.519887286625
KMXK0H01910	0.456842336541667	0.654148388375	0.361371280666667	0.51276286025
KMXK0D05310	0.2567939455	0.1262748687625	0.2663052975	0.187409951208333
KMXK0C02660	0.1269480696375	0.1235996215375	0.171983165620833	0.0589837003541667
KMXK0H00160	0.0308468387791667	0.0255633090420833	0.0287745390666667	0.0234484102291667
KMXK0G00270	0.291172124916667	0.130052004654167	0.0947517725666667	0.0708466565583333
KMXK0A07750	0.101133100804167	0.36404267475	0.166924388125	0.182650690958333
KMXK0B05110	0.0467358576458333	0.023902527925	0.0375275100125	0.0316841480416667
KMXK0B01690	0.0472361201916667	0.0750578450916667	0.0725617982083333	0.0481691808625
KMXK0F00440	0.0206094648541667	0.0120433175404167	0.0221506471708333	0.0206882986583333
KMXK0F04390	0.318808170583333	0.206117109083333	0.207026302208333	0.316707419833333
KMXK0B03690	0.153199125233333	0.0502575802916667	0.0689983127666667	0.0777572497458333
KMXK0A04130	0.0762287336958333	0.0603848351125	0.0680504718833333	0.124810353708333
KMXK0E04870	0.102971165825	0.120332416479167	0.0799175046958333	0.159854972333333
KMXK0F00860	0.0456824558916667	0.0251890393458333	0.0399461497875	0.0424325843958333
KMXK0G03260	0.0225817217708333	0.1477171537875	0.0425518521333333	0.056661496975
KMXK0G02340	0.0768346940833333	0.1169864830125	0.0869662305875	0.0899478368375
KMXK0A02820	0.0900931228208333	0.1185246156375	0.0825408132083333	0.142985650775
KMXK0A06390	0.813577557541667	0.817500179833333	0.509259583458333	0.658872998666667
KMXK0A01170	0.210331181125	0.100685794966667	0.156972345341667	0.17559036375
KMXK0G01070	0.0947702057333333	0.0652092117541667	0.0645142520291667	0.107927397245833
KMXK0E02340	0.121412196433333	0.060285006275	0.0402671228375	0.0986779738583333
KMXK0D06100	0.352459440041667	0.180816004525	0.373310424295833	0.237852317666667
KMXK0A06740	0.0317799078875	0.0344479212208333	0.0466512482083333	0.0464703549583333
KMXK0H01420	0.0283030672083333	0.0489562320833333	0.0316993201708333	0.0438497033291667
KMXK0G01090	0.0547270889708333	0.0349635898375	0.049643264775	0.0513424926083333
KMXK0B04900	0.06816660005	0.0258813023375	0.0619666987916667	0.060717473825
KMXK0G00700	0.100797253791667	0.0636578383416667	0.0952499006708333	0.0729702962583333
KMXK0A04500	0.1800668659125	0.140199869808333	0.260261314291667	0.158154861316667
KMXK0E05650	0.0596672242666667	0.0378645932333333	0.047470760175	0.0768989424208333
KMXK0A03160	0.0784570263875	0.0386108393958333	0.0538256278541667	0.0707740623041667
KMXK0C00770	0.0567417311458333	0.0262253293291667	0.0521769357416667	0.0237648760333333
KMXK0C07290	0.0465959576833333	0.0381762844375	0.0419452603458333	0.0276409892129167
KMXK0C04750	0.0719842718541667	0.0479000419833333	0.0644865438625	0.0676059879625
KMXK0G01680	0.2221342375	0.118688894095833	0.208458289	0.247778780833333
KMXK0B00330	0.0136866987191667	0.0410664711958333	0.01577079945	0.0343647133333333
KMXK0D02190	0.0317341887666667	0.0298657603666667	0.0336987032833333	0.01971812905
KMXK0A02900	0.0262892781333333	0.0554779010375	0.0345922968916667	0.0320286134458333
KMXK0E00560	0.0376480156291667	0.0483526458041667	0.0626326039791667	0.0495215684875
KMXK0A04590	0.0435749579	0.0665333020291667	0.0441058840458333	0.0231679972208333
KMXK0C04570	0.232681795154167	0.0668529247583333	0.362766082825	0.1510973293
KMXK0A07870	0.0426378364333333	0.0189384572404167	0.0254697527291667	0.0223105361875
KMXK0A08150	0.330864012291667	0.166804219991667	0.35572673025	0.1488263372
KMXK0B06280	0.252987935620833	0.453204021791667	0.299951589458333	0.157346659304167
KMXK0B03090	0.0595050921958333	0.0317010650916667	0.0551146183541667	0.0671433510458333
KMXK0A02230	0.0298272705041667	0.02727091681875	0.0290959569791667	0.0336256080083333
KMXK0A07690	0.426994406208333	0.286930582916667	0.35482018575	0.451768079958333
KMXK0C03810	0.0458922102958333	0.0383188429708333	0.0508670080375	0.0513658527416667
KMXK0B04790	0.080766375525	0.0351180644541667	0.120309649725	0.134317926166667
KMXK0C02250	0.0467371412166667	0.0609334939041667	0.0524516965958333	0.0811548471791667
KMXK0A05460	0.0218283405125	0.03753429935	0.0440404990791667	0.0593708306625
KMXK0D05140	0.09026201955	0.0475414320458333	0.0700889083916667	0.0542555811625
KMXK0A00480	0.0565264042375	0.0078697297975	0.0687921729083333	0.0482782234208333
KMXK0C00510	0.0323452383333333	0.0337452145741667	0.0536571347083333	0.059149837375
KMXK0G03740	0.0182169750770833	0.0152380370125	0.0208024756458333	0.0140506007195833
