,logFC,-log10Pval
KMXK0F03890,3.01356922648071,14.9809091714848
KMXK0E03660,-5.2848214739544,13.2041045406403
KMXK0A06760,2.63268807185426,7.77682633882457
KMXK0E02630,-2.886359707566,7.55416840886534
KMXK0D05930,1.93543469061092,6.22122483397209
KMXK0A06250,-2.96502529774159,5.50420116238464
KMXK0B07870,-2.2598741058915,5.48577553075706
KMXK0D03890,1.62704627168699,4.74154884113864
KMXK0D03030,2.89294338392932,4.17434207981999
KMXK0A05260,1.33770724454231,3.75750157731588
KMXK0H04420,-1.54648699317763,3.54090829895146
KMXK0C03640,-1.21000065211369,3.53023400985626
KMXK0C01370,2.07209995785235,3.44892158680785
KMXK0F00380,1.28600057487694,3.44804504154613
KMXK0D02270,1.58281687508724,3.26425309802914
KMXK0B00390,1.89924622452207,2.80393377743151
KMXK0G00460,-2.1737903146759,2.8012770901874
KMXK0B02720,-1.25367995777812,2.79887024316383
KMXK0C07290,-1.05638164611137,2.77550914620344
KMXK0C04080,1.18189735909518,2.76354350113467
KMXK0H00100,-1.31714988586923,2.70449040208102
KMXK0F04580,-1.51476000849237,2.56670262139711
KMXK0D04930,1.39864873535049,2.54519322709449
KMXK0D02420,-1.0207220337994,2.42682972687623
KMXK0F03040,1.15542259939768,2.30610445000008
KMXK0B01680,-1.07659451062053,2.28539393118474
KMXK0D01380,-1.22335499305076,2.26161346378444
KMXK0F01580,-1.48001463394016,2.13362012937519
KMXK0G03670,-1.4266746178401,2.13362012937519
KMXK0B00180,-1.91104946138508,2.1212254494307
