"","logFC","-log10Pval"
"KMXK_0G01960",4.2656117768373,7.84025158614649
"KMXK_0G03260",2.81000107668918,7.84025158614649
"KMXK_0G03730",1.91729641904699,7.18611665791969
"KMXK_0B04700",-1.92796811587992,6.30102979404934
"KMXK_0C06300",-2.0844708579445,5.94389617812195
"KMXK_0A03790",-2.67497912790939,5.10572897369916
"KMXK_0G02750",-2.86582483032968,4.55718709384342
"KMXK_0B00860",2.26060572806717,4.20080506326606
"KMXK_0G01390",-1.9426413663656,4.05876311167547
"KMXK_0E04730",-2.48744231709352,3.94533028089138
"KMXK_0A07750",1.97342102362867,3.89938803686572
"KMXK_0A07560",-1.76459049057982,3.77463442094209
"KMXK_0A00480",-2.70330409260987,3.70082121054438
"KMXK_0A03180",-2.29308446056093,3.70082121054438
"KMXK_0B02970",1.10457392573654,3.08395804166605
"KMXK_0G04220",1.51777713814691,2.98588022517836
"KMXK_0C05220",1.3904953738632,2.88411959033312
"KMXK_0G03550",-1.04199289467036,2.88411959033312
"KMXK_0B05930",2.29286809724459,2.78097651753674
"KMXK_0C06400",1.96736378964116,2.62899429620727
"KMXK_0H00260",1.79488662412997,2.57615917640927
"KMXK_0F04880",2.00664228554427,2.55027653785527
"KMXK_0B05040",-1.98484258831802,2.26542912639465
"KMXK_0B03200",-1.43978373012444,2.24970353418151
"KMXK_0C07040",-1.86574372031663,2.23221766108477
"KMXK_0E04230",1.74115859539193,2.14444108106679
"KMXK_0H02200",-1.32329946252685,2.13720629485736
"KMXK_0A06690",2.28388072647339,2.13720629485736
"KMXK_0B04900",-1.28634862059521,2.13720629485736
"KMXK_0D05160",1.91241215934644,2.13720629485736
"KMXK_0E01840",2.18078238931766,2.13720629485736
"KMXK_0E00410",-1.69982356470144,2.13720629485736
"KMXK_0B05430",1.25096848280729,2.0595399561996
