,genes,logFC,logCPM,PValue,FDR
485,KMXK_0G01960,4.265611777,9.490337555,5.18E-11,1.44E-08
303,KMXK_0G03260,2.810001077,8.419337652,5.88E-11,1.44E-08
10,KMXK_0G03730,1.917296419,11.4781703,3.98E-10,6.51E-08
11,KMXK_0B04700,-1.927968116,10.95885615,4.07E-09,5.00E-07
98,KMXK_0C06300,-2.084470858,10.83652412,1.16E-08,1.14E-06
181,KMXK_0A03790,-2.674979128,9.653957619,9.58E-08,7.84E-06
132,KMXK_0H04430,-2.66452572,10.06398823,2.32E-07,1.62E-05
490,KMXK_0G02750,-2.86582483,9.035438377,4.52E-07,2.77E-05
235,KMXK_0B00860,2.260605728,7.399370873,1.15E-06,6.30E-05
269,KMXK_0G01390,-1.942641366,8.809393646,1.78E-06,8.73E-05
464,KMXK_0E04730,-2.487442317,8.321660397,2.54E-06,0.000113415
294,KMXK_0A07750,1.973421024,9.985959442,3.08E-06,0.00012607
463,KMXK_0A07560,-1.764590491,12.55944464,4.45E-06,0.000168022
340,KMXK_0A00480,-2.703304093,7.834727832,5.94E-06,0.000199149
377,KMXK_0A03180,-2.293084461,7.806846413,6.08E-06,0.000199149
38,KMXK_0B02970,1.104573926,11.74506305,2.69E-05,0.000824218
6,KMXK_0D02420,0.931239781,13.35583647,3.48E-05,0.001006013
204,KMXK_0G04220,1.517777138,11.26951466,3.79E-05,0.001033046
272,KMXK_0C05220,1.390495374,9.485377255,5.15E-05,0.001305811
22,KMXK_0G03550,-1.041992895,11.65018537,5.32E-05,0.001305811
209,KMXK_0A01850,-2.583681392,7.162940328,6.39E-05,0.001494355
398,KMXK_0B05930,2.292868097,7.438143102,7.42E-05,0.001655859
345,KMXK_0C06400,1.96736379,8.802010849,0.000110066,0.002349664
402,KMXK_0H00260,1.794886624,7.468800042,0.000129709,0.002653633
484,KMXK_0F04880,2.006642286,8.582351695,0.000143411,0.002816589
273,KMXK_0B05040,-1.984842588,10.27200996,0.000297144,0.005427138
461,KMXK_0E04920,5.074146621,17.47873774,0.000298437,0.005427138
128,KMXK_0B03200,-1.43978373,10.04728495,0.000320902,0.005627253
287,KMXK_0C07040,-1.86574372,7.39323646,0.000346018,0.005858445
29,KMXK_0E04230,1.741158595,11.71079577,0.000438126,0.007170657
47,KMXK_0H02200,-1.323299463,9.059141674,0.000498778,0.007291111
423,KMXK_0A06690,2.283880726,6.415550075,0.0005064,0.007291111
116,KMXK_0F04540,-0.974488039,12.33322681,0.000517947,0.007291111
314,KMXK_0B04900,-1.286348621,8.080523786,0.000527819,0.007291111
451,KMXK_0D05160,1.912412159,7.251831337,0.000533437,0.007291111
388,KMXK_0E01840,2.180782389,7.556150427,0.000538952,0.007291111
160,KMXK_0E00410,-1.699823565,9.59154704,0.000549432,0.007291111
185,KMXK_0B05430,1.250968483,9.478234027,0.00067478,0.008718867
124,KMXK_0A08010,1.302626296,10.31994493,0.000852146,0.010728295
202,KMXK_0G03470,1.684969468,9.702038318,0.00088484,0.010861407
231,KMXK_0G03640,1.141645295,9.957712229,0.001046457,0.012267608
195,KMXK_0E04320,-1.648224075,7.696075339,0.001049368,0.012267608
43,KMXK_0E03200,1.05992415,12.11388034,0.001166108,0.013313162
427,KMXK_0E02560,2.495086499,7.544210829,0.001193033,0.013313162
161,KMXK_0C03840,-1.266653676,9.47093936,0.001226188,0.013379072
141,KMXK_0A01320,1.20702169,11.98995396,0.001335648,0.014256588
88,KMXK_0A05270,-1.179637179,10.89729928,0.001371321,0.014325924
