"","logFC","-log10Pval"
"YDL022W",3.710668541749,250.480161969479
"YIL162W",3.07512161666619,162.828311666589
"YEL011W",-2.06270552272623,104.206584056278
"YML070W",1.85877776799888,99.1815499423049
"YOR230W",-2.25088652527618,92.1909126023187
"YOL151W",2.46481795415531,91.3120122665985
"YPL223C",-2.53649635961633,84.265326726456
"YPR160W",-1.78919825994999,82.5412960484026
"YNR001C",1.44796254214046,80.5176415071905
"YMR107W",-2.47819485916881,79.4811832087355
"YKR046C",-2.25033831164339,72.7587236271772
"YNR002C",-2.45250635420847,71.9096151856273
"YER062C",2.16969578102706,71.122230670031
"YFL014W",-2.71800368432086,70.8597249060558
"YPL036W",-2.0741708670167,63.2987298198161
"YOL143C",1.91909253550492,60.314143145323
"YIR036C",-1.43445302483128,60.2192033740225
"YJR096W",-1.47092099892244,59.561922296032
"YIL124W",-1.66664781126903,53.7359340392482
"YLL026W",-1.13378090416026,49.8507410711754
"YMR175W",-3.04648660814847,49.7309462478098
"YML004C",1.59143012180099,44.435374948922
"YEL034W",-2.55968690803124,43.9494439306794
"YGR180C",-1.30716068871477,42.863455354807
"YDR519W",-1.52073839662528,39.2670227932444
"YJR148W",-1.22261624868998,39.1068388147657
"YNL037C",1.38162062199222,38.8981327852393
"YGR008C",-1.78449789087933,38.0558808812507
"YFL030W",1.34286722352922,37.5006409840157
"YIL053W",2.3681069109089,37.4997007760196
"YLR438W",-1.30984136018278,36.9017975972338
"YPR191W",0.961581822800595,36.9017975972338
"YCL035C",-1.46802454861517,36.9017975972338
"YAL049C",-1.47167029355124,36.2588376742391
"YDL168W",1.79455766741158,36.0896419000892
"YLR327C",-1.87423327630668,35.1318118344393
"YGL187C",0.977659803589536,34.5090564541276
"YLR178C",-1.08618040682505,34.4354871876791
"YHR025W",-1.0530443695929,34.2641261002258
"YPL004C",-1.01060932887103,33.8514235067195
"YNR034W-A",-1.4851553321994,33.4325072013146
"YDL085W",-1.99760520696791,33.3458542573439
"YPL061W",1.27947617596969,33.243099542809
"YBR222C",1.56289021337559,33.2073287350498
"YDR055W",-1.5711232732671,32.0279174881343
"YOR369C",-2.16742715904829,31.5730476935223
"YNL014W",-2.34816777147242,30.7839826540971
"YBR072W",-1.88928269198974,29.7608528373096
"YGL253W",1.09105089047787,29.7499628885322
"YEL071W",1.25249156251062,29.57162513449
"YBL001C",-1.27954654186665,29.2329094547613
"YPL186C",-2.22889323228654,29.1965047109946
"YMR226C",0.982498314458268,28.3759479094497
