,logFC,-log10Pval
YALI1_A22496g,2.68892754138737,128.344350318109
YALI1_E09329g,-1.53780320388273,121.746856665065
YALI1_E14350g,1.57580176004744,93.0383002169721
YALI1_B17292g,1.3898744822481,82.5748266363402
YALI1_A17749g,2.37618008252251,65.9943995384679
YALI1_A12772g,-2.39739807294289,64.9395305169254
YALI1_F14136g,-0.773809465502854,56.6447160896651
YALI1_E17849g,-0.909184063923286,56.5280814678798
YALI1_E10295g,1.10280441727021,54.40599599987
YALI1_C31408g,1.17613330375655,52.7650004974728
YALI1_A12356g,-0.907586547956988,51.6918318613502
YALI1_B13328g,-1.23655313048699,50.9279853356638
YALI1_C24850g,-0.983393160688377,50.6792128128965
YALI1_E34842g,-0.760411884368774,49.540827919557
YALI1_D31482g,-1.76213827993524,48.959076471783
YALI1_A19070g,2.30554835667952,46.0240471455382
YALI1_F37171g,1.58896629306683,44.3080497513008
YALI1_F29798g,1.92503940671982,42.9922820308367
YALI1_C04925g,0.869244228128878,41.6618602308978
YALI1_C30454g,1.04810947696407,40.948622721352
YALI1_B10231g,0.895019603501392,40.1559709315995
YALI1_C15465g,1.19684567382658,40.0730522191872
YALI1_C04720g,1.27099106491785,39.8372106774573
YALI1_F26427g,0.837153842006,38.2837006825569
YALI1_D10565g,0.797047743030648,37.2311783664282
YALI1_F07042g,-1.37247375772054,36.2691364501001
YALI1_C04553g,1.79066316597822,34.5185666843674
YALI1_C20793g,-1.25226313906112,34.2418965106974
YALI1_A19025g,0.823124510075667,34.218570624873
YALI1_D21256g,-3.04223220559911,33.9146113931217
YALI1_F32287g,1.27187034966515,33.7691660477705
YALI1_F08885g,-0.898616164237467,33.7634689580333
YALI1_F18835g,1.45257313323449,33.6515449675918
YALI1_A19398g,1.19695748744421,33.4844756681137
YALI1_D01234g,1.06678450510324,33.1447068249134
YALI1_D11256g,1.01368143514232,32.5395182656136
YALI1_A22454g,1.46435739854012,32.4953852541043
YALI1_C01043g,0.920101623258453,32.4512306851534
YALI1_C05323g,-1.18890450842219,32.3679840058249
YALI1_F23922g,-0.771910895018644,30.8693198848903
YALI1_C14332g,1.63401265502495,30.4238514204474
YALI1_C02117g,0.847006442482582,30.3884926764522
YALI1_F36094g,-1.5179718765275,30.266682419439
YALI1_E24735g,-1.27643068697733,29.9879103900239
YALI1_C14931g,0.814747901136173,28.9719317028662
YALI1_D28963g,-2.11164788162092,28.6169865810018
YALI1_D24249g,0.819587915521293,28.4879201219915
YALI1_F18740g,3.23050763184835,28.3364051418088
YALI1_C08922g,1.09380378349792,28.2238180038546
YALI1_F11605g,-0.754149426758426,28.0972779163496
YALI1_A02190g,1.52170464659935,27.6734843917688
YALI1_F36584g,1.20188796404782,27.4246282873401
YALI1_E33799g,-1.00857228945939,27.0669975145897
YALI1_C06222g,1.99322747152845,26.6701823707977
YALI1_B02430g,0.94086155613121,26.5839442259247
YALI1_F09720g,-1.27631847958809,26.5749385968122
YALI1_D06094g,1.24825272599081,26.2962445583842
YALI1_C06201g,1.63862410369441,25.9834142329232
YALI1_B07696g,1.1152102662259,25.9598494602865
YALI1_D00376g,1.13630973986722,24.8589752458263
YALI1_B19323g,-0.751044700044468,24.4978874214814
YALI1_E36437g,0.912321902370592,23.9845805679263
YALI1_F01755g,2.19727025435403,23.3441291823558
YALI1_D00515g,-1.08148290804185,22.927565026585
YALI1_B25676g,-1.0533649919545,22.867300660923
YALI1_F26793g,-1.25513494955039,22.1099545208842
YALI1_F39494g,0.77581445735485,21.9014863733584
YALI1_E24532g,1.0725357776497,21.5418778488443
YALI1_E04719g,-0.862693181009633,21.2204071537356
YALI1_F18696g,1.73913344034532,21.1923406866852
YALI1_E40603g,1.28942162699644,21.0296701275872
YALI1_F18664g,1.01516001130995,20.9981024467204
YALI1_B13259g,0.930488710155342,20.9169562018015
YALI1_B23237g,0.803935188504907,20.6127889552124
YALI1_A06229g,-0.785298226700689,20.5628095000614
YALI1_D32111g,-1.13371937848927,20.5401557459736
YALI1_D23237g,0.845336631307356,20.435101240678
YALI1_F08784g,0.819261690447741,20.4016705838806
YALI1_D19187g,-0.770144999218609,20.245060662796
YALI1_D19721g,-0.960819811835481,19.9648670861208
YALI1_E02162g,0.837519270594178,19.8852346849519
YALI1_F13953g,0.815973462071683,19.7298369278739
YALI1_E41514g,2.08552601748652,19.5906734263876
YALI1_F18152g,0.945810697119976,19.5104671641774
YALI1_F38220g,-2.34861153797813,19.2470400755631
YALI1_E23136g,0.976351314248676,18.5915078729932
YALI1_C09750g,0.99861844780782,18.4615079995671
YALI1_B02604g,1.23390991878666,18.3482062223574
YALI1_A06311g,1.00965290359789,18.3463297841382
YALI1_F13268g,0.889663866437364,18.3441816248753
YALI1_C05022g,0.84981849681996,18.2301074886065
YALI1_B08374g,0.808568515572107,18.1248263301634
YALI1_E13453g,-0.958338100191029,18.0174976080117
YALI1_E04023g,-0.920704761646333,17.7611615037529
YALI1_E28779g,-1.12993792528409,17.6977410965393
YALI1_B14544g,2.09091653331103,17.6836728496417
YALI1_F27989g,0.840660228380822,17.4489428177755
YALI1_E02850g,-1.80765520530396,17.2551935844646
YALI1_D00062g,1.36774070494447,17.1498698579644
YALI1_C24891g,-1.3233373233728,16.5693417669293
YALI1_D26671g,1.46162546807112,16.5414888847517
YALI1_D11514g,-0.807064043290983,16.4546274920557
YALI1_A03450g,-1.68251673172091,16.4401681454741
YALI1_F26367g,-1.8255258109431,16.1565271409824
YALI1_B10525g,-1.09691707568942,16.0604935444107
YALI1_D17462g,0.780343584905963,16.0048130286398
YALI1_B08247g,1.45463321993716,15.7248337696716
YALI1_E28863g,1.08164895448763,15.5386370313585
YALI1_E13863g,-1.38761676248974,14.8297820029184
YALI1_D24333g,0.861046430750432,14.8110408481527
YALI1_C22282g,1.3558409945718,14.7869168483514
YALI1_F16551g,-1.12468486272066,14.7661844958548
YALI1_C19072g,0.827884655470198,14.7048911615313
YALI1_E14274g,0.965362302024784,14.4616695939763
YALI1_E27997g,1.21813107579644,14.3780690222497
YALI1_A16891g,1.77980392266914,14.3610141395234
YALI1_C09260g,-1.88785995909564,14.0106718067173
YALI1_E00239g,2.11128473837303,13.9428405237423
YALI1_D06442g,1.45038652468895,13.6297014883995
YALI1_D27057g,0.800238749242192,13.6195803428149
YALI1_D18890g,0.833435578728776,13.4939183879349
YALI1_E20125g,1.07365339334837,13.4827673636052
YALI1_D24466g,1.83180850933622,13.1912776242227
YALI1_A01786r,1.1347218644157,13.1186406685572
YALI1_D26454g,-1.10816480665653,12.8695490353097
YALI1_D08195r,0.800423410331984,12.5181675708347
YALI1_E32247g,1.0106403566295,12.3333747315137
YALI1_A08126g,1.34787418668844,12.3141709314489
YALI1_E10148g,1.10648720500644,12.2716860550487
YALI1_D06434g,1.25097927602145,12.1096832019714
YALI1_E09051g,-0.988071882244792,12.0818400947205
YALI1_A12756g,-1.40116347896339,11.7410146032404
YALI1_F06410g,1.17112193068696,11.6462303949188
YALI1_E39570g,0.786296261840752,11.5941572429338
YALI1_A07376g,0.818644071709175,11.3132935075268
YALI1_E10140g,1.01267181030856,11.2931560770608
YALI1_C19058g,1.03617838703277,11.2290853293848
YALI1_D17832g,0.92631319195739,11.1230777583221
YALI1_A18590g,0.909252276790944,11.0440251819815
YALI1_E13627g,-0.976517891442818,10.9732940912629
YALI1_B03429g,0.817675891845913,10.8812885248417
YALI1_E02906g,-0.758804603492877,10.7385222411766
YALI1_D08317g,-0.753044284937075,10.4008624602495
YALI1_A12754r,-2.45213741130675,10.2313525523996
YALI1_B22321g,0.855734883837435,10.1660307655806
YALI1_B26033g,3.72747387363606,10.1601428470224
YALI1_A06402g,0.913705130852587,10.0530648895112
YALI1_E21799g,0.92254418921945,9.93879980295769
YALI1_F38056g,0.869325672082918,9.90191694646243
YALI1_E05779g,1.22201678937882,9.8020233283785
YALI1_B18292g,1.23225136336285,9.7932151967023
YALI1_D22053g,0.814650305620578,9.72960366274923
YALI1_F01796g,1.52487078101791,9.49796237441178
YALI1_C05931g,0.867328872342068,9.48713298557599
YALI1_A19010g,-1.36628081242648,9.22592380267973
YALI1_E01352g,0.978537557647045,9.22592380267973
YALI1_E08620g,-0.936555194359545,9.1956795307455
YALI1_F06426g,0.98199512733953,9.13355863256044
YALI1_D26218g,0.791092474422425,8.9417202824559
YALI1_E08228g,0.806052136170978,8.80362395611118
YALI1_C08923g,1.17113151432537,8.78288197451098
YALI1_B30303g,-1.69112352683244,8.77992180822489
YALI1_D17842g,1.0352214634183,8.74676710202206
YALI1_A16808g,1.2163457799359,8.73401070804316
YALI1_B16087g,1.12384367248697,8.69303350893676
YALI1_D15030g,-0.822730699872399,8.52650886819686
YALI1_C31649g,-0.765024498895502,8.49015436698007
YALI1_A11010g,-1.35198450758322,8.47202951691713
YALI1_D13368g,1.35305816607634,8.46608573016906
YALI1_C00107g,1.00647318205128,8.46430434341912
YALI1_B09002g,0.798721741960008,8.26999109580189
YALI1_D26006g,-1.17553454964857,8.12017001218161
YALI1_E37669g,2.00966081981798,8.10261477552363
YALI1_E32461g,1.32360844113086,8.06893423566525
