genes,logFC,logCPM,PValue,FDR
YALI1_D24546g,11.3045029934579,8.82950329243482,0,0
YALI1_C14595g,8.99299240286674,5.66211882455684,0,0
YALI1_D08564g,-7.64511338443355,6.97466974175831,0,0
YALI1_B25506g,-7.56438109662533,6.17138516969967,0,0
YALI1_E01133g,-6.60794426212513,4.96471569816393,0,0
YALI1_B12489g,-6.57396982172722,11.2928624035282,0,0
YALI1_F27989g,-6.19294273968476,4.62630380492044,0,0
YALI1_D00376g,-6.07572744758047,7.91918606145909,0,0
YALI1_F33143g,6.06105540498733,4.13640802574365,0,0
YALI1_D09308g,5.70684633128725,6.96338528058614,0,0
YALI1_D00515g,4.9495384488968,6.19522113998714,0,0
YALI1_D18442g,4.94722711197858,4.98323105815948,0,0
YALI1_E36619g,4.86422768498297,7.54004679472102,0,0
YALI1_D01905g,-4.62787824813024,5.11047798143109,0,0
YALI1_E22414g,4.55265253055846,9.90940976053693,0,0
YALI1_E23068g,4.3235779804837,8.94956941244529,0,0
YALI1_C05972g,4.07240788145888,6.24652130189456,0,0
YALI1_D12723g,-4.01464446085771,8.15372601355901,0,0
YALI1_F28915g,3.89882336566072,6.40865087510051,0,0
YALI1_A21594g,3.89000856523628,4.63922660525379,0,0
YALI1_C32721g,3.71189260030803,7.0300120397133,0,0
YALI1_F09056g,-3.53087269352791,6.13907909403822,0,0
YALI1_B29753g,-3.49569518520728,5.68477896928161,0,0
YALI1_D34933g,-3.42352057170845,4.842446941679,0,0
YALI1_B25868g,3.03041129863077,5.67224922196402,0,0
YALI1_C12317g,2.78593343325488,5.39583406383531,0,0
YALI1_F22674g,2.73515695655527,7.41078710055801,0,0
YALI1_E04143g,2.66412373550811,9.43441103281398,0,0
YALI1_D06195g,-2.50675807514928,7.10233279024302,0,0
YALI1_A01394g,-2.4907465399533,6.83733800076005,0,0
YALI1_F14072g,-2.39734005067878,6.40057001394522,0,0
YALI1_D16783g,2.33291026205817,6.42500147276859,0,0
YALI1_B26596g,2.254635231694,9.38689987581221,0,0
YALI1_B27144g,2.5291304906031,6.16920021368982,2.68771711337638e-321,6.1580342097653e-319
YALI1_E22718g,-3.12536354829897,7.85363762597364,8.91395821163436e-312,1.98399241338947e-309
YALI1_C11382g,-2.33068948171762,5.98538966808468,4.34714906925307e-311,9.4067475693004e-309
YALI1_C26377g,1.79895634676155,9.91531322641839,6.00819049403184e-309,1.264967674284e-306
YALI1_E01741g,-4.39215113775571,10.2818787405604,9.62746745115662e-304,1.97363082748711e-301
YALI1_D22568g,4.20514714729918,3.6247480394063,5.51168136350456e-293,1.10092302106924e-290
YALI1_E00628g,6.94441529944156,9.67568098645362,9.46957226359179e-286,1.8441991983345e-283
YALI1_B15151g,-2.22264967893934,7.1581208491985,1.73860813736081e-279,3.30335546098555e-277
YALI1_E37234g,2.15308987249836,8.0750665859652,2.03119504840814e-270,3.76738319692843e-268
YALI1_B24638g,-2.16184609593755,8.17673902041632,9.2993868475154e-265,1.68470287307314e-262
YALI1_E31154g,1.68791410365253,6.87392284607339,2.5496196346481e-262,4.51398567134289e-260
YALI1_E13329g,-4.12640910520909,4.23700242123685,1.89323171472872e-261,3.27739445727482e-259
YALI1_F37320g,2.54446145731629,7.51218635861221,3.52706382146664e-256,5.97300590635328e-254
YALI1_C04490g,-2.1446608399998,6.7096309190756,5.18585507254675e-256,8.59527893939132e-254
YALI1_C29618g,-2.32304348514493,8.3190307981889,8.29265783580792e-254,1.34582926126966e-251
YALI1_E03220g,-2.1000519229945,7.19363402248976,9.64368587618432e-249,1.53314924439747e-246
YALI1_E12847g,3.35537879284404,4.87029962751397,7.27258006005058e-247,1.13306797335588e-244
YALI1_A15544g,6.1102097597836,7.53282076297318,1.47255566583636e-245,2.24925659546378e-243
YALI1_A21477g,5.95940464793024,5.66910683446134,1.63548386292463e-245,2.45008063311209e-243
YALI1_F25444g,-3.02079751577573,6.31196275212327,4.088277265996e-240,6.00899620794507e-238
YALI1_A03837g,1.80992890919,9.49517449832352,2.5667125044235e-233,3.70272044619613e-231
YALI1_C01491g,5.9821211737168,4.22266066536889,2.86717740698992e-232,4.06096581826391e-230
YALI1_E41148g,-2.33457000194493,9.71139449584223,8.45370085541521e-232,1.17597017256579e-229
YALI1_C29506g,2.15055212665885,7.49545761571075,8.71787894670128e-231,1.19144345604918e-228
YALI1_C02332g,-1.80346925271507,6.65526336623693,1.46458067666561e-230,1.96708335710777e-228
YALI1_C24262g,-3.42430239989721,7.62297097863387,5.10713779416726e-227,6.74315312145135e-225
YALI1_E26229g,-1.63161352433658,7.13280113270427,7.52254637121851e-225,9.76677270529869e-223
YALI1_A00204g,6.05187027698447,4.76411762421993,3.10906457121657e-221,3.97042836225854e-219
YALI1_F24963g,2.62181082719431,4.14856324575043,1.88697077197212e-220,2.37088746994561e-218
YALI1_C03674g,-1.61539214543319,7.04328768715921,1.28152294627044e-217,1.58461329388043e-215
YALI1_B21155g,2.51857600542869,4.93409450599711,1.45760894421216e-217,1.77418338678324e-215
YALI1_F03136g,1.81029920547461,6.90826721528749,3.42044497605053e-217,4.09927174822055e-215
YALI1_A05795g,3.62381559961973,5.65333960418664,4.80828526034479e-216,5.67523366334635e-214
