,logFC,-log10Pval
YALI1_D24546g,11.3045029934579,Inf
YALI1_C14595g,8.99299240286674,Inf
YALI1_B25506g,-7.56438109662533,Inf
YALI1_B12489g,-6.57396982172722,Inf
YALI1_F27989g,-6.19294273968476,Inf
YALI1_D00376g,-6.07572744758047,Inf
YALI1_D09308g,5.70684633128725,Inf
YALI1_D00515g,4.9495384488968,Inf
YALI1_D18442g,4.94722711197858,Inf
YALI1_E36619g,4.86422768498297,Inf
YALI1_D01905g,-4.62787824813024,Inf
YALI1_E22414g,4.55265253055846,Inf
YALI1_E23068g,4.3235779804837,Inf
YALI1_D12723g,-4.01464446085771,Inf
YALI1_F28915g,3.89882336566072,Inf
YALI1_C32721g,3.71189260030803,Inf
YALI1_F09056g,-3.53087269352791,Inf
YALI1_B29753g,-3.49569518520728,Inf
YALI1_C12317g,2.78593343325488,Inf
YALI1_F22674g,2.73515695655527,Inf
YALI1_E04143g,2.66412373550811,Inf
YALI1_D06195g,-2.50675807514928,Inf
YALI1_A01394g,-2.4907465399533,Inf
YALI1_F14072g,-2.39734005067878,Inf
YALI1_D16783g,2.33291026205817,Inf
YALI1_B26596g,2.254635231694,Inf
YALI1_B27144g,2.5291304906031,318.210557902787
YALI1_E22718g,-3.12536354829897,308.702459992882
YALI1_C11382g,-2.33068948171762,308.02656051014
YALI1_C26377g,1.79895634676155,305.897920572559
YALI1_E01741g,-4.39215113775571,300.704734079923
YALI1_E00628g,6.94441529944156,282.7341921711
YALI1_B15151g,-2.22264967893934,276.481044691087
YALI1_E37234g,2.15308987249836,267.42396020357
YALI1_B24638g,-2.16184609593755,261.773476683495
YALI1_E31154g,1.68791410365253,259.345439823829
YALI1_E13329g,-4.12640910520909,258.484471285103
YALI1_F37320g,2.54446145731629,253.223807055805
YALI1_C04490g,-2.1446608399998,253.065740024751
YALI1_C29618g,-2.32304348514493,250.871010033419
YALI1_E03220g,-2.1000519229945,245.814415566696
YALI1_E12847g,3.35537879284404,243.945744035796
YALI1_A15544g,6.1102097597836,242.647960997371
YALI1_A03837g,1.80992890919,230.43147907576
YALI1_C01491g,5.9821211737168,229.391370666014
YALI1_E41148g,-2.33457000194493,228.929603693612
YALI1_C29506g,2.15055212665885,227.923926563732
YALI1_C02332g,-1.80346925271507,227.706177236031
YALI1_C24262g,-3.42430239989721,224.171136978386
YALI1_E26229g,-1.63161352433658,222.01024891917
YALI1_A00204g,6.05187027698447,218.401162635471
YALI1_F24963g,2.62181082719431,217.625089058566
YALI1_C03674g,-1.61539214543319,214.800076704944
YALI1_F03136g,1.81029920547461,214.387293290554
YALI1_A05795g,3.62381559961973,213.246016252793
YALI1_D10458g,-1.60509557882813,212.649773599782
YALI1_A17957g,1.71411099583745,207.582156180443
YALI1_E20963g,1.92311327312153,204.732378417806
YALI1_F09155g,-2.81248648215663,203.797981984873
YALI1_F35753g,-1.60735701776397,201.177459983336
YALI1_B07413g,2.45968890961484,200.54766811774
YALI1_C23950g,-4.18792190615148,198.865886235383
YALI1_F14495g,-2.02847654050383,198.842770905124
YALI1_A21871g,-2.97797812549661,197.800667622412
YALI1_F23551g,1.63597950010609,197.1116652568
YALI1_E33459g,1.60002103385058,196.985298286552
YALI1_C24124g,-2.7329995446958,195.276174307485
YALI1_C04031g,2.63692096168029,194.897777397253
YALI1_D25037g,1.59936445978798,192.403250298175
YALI1_F05088g,-2.46525157474621,191.937187470725
YALI1_C29595g,-1.9817936116032,191.362131659409
YALI1_F38191g,2.06596491704273,190.710876411556
YALI1_C07081g,-1.6154009629516,189.081915334756
YALI1_C06071g,-1.80877541134308,187.947035570694
YALI1_B13536g,-1.93358718024608,186.32352113794
YALI1_D25664g,1.84049489361717,186.073592275055
YALI1_A12772g,2.8532987542076,184.907122576455
YALI1_E40640g,-2.19836360994822,184.894920993376
YALI1_E14350g,-2.33289559638999,184.290689742741
YALI1_D23067g,-1.86964819580878,184.119909598293
YALI1_F11481g,5.02041582416176,183.797228148703
YALI1_F22376g,-2.97872608244097,183.193694050823
YALI1_E37982g,-2.51129845958024,183.090216464371
YALI1_D01378g,1.82408877565637,181.367788667698
YALI1_C02402g,-1.74512746452748,178.252061250812
YALI1_C16347g,-1.80214445470679,178.174823108806
YALI1_F36094g,2.84850542405633,177.964072152727
YALI1_A11079g,-2.29360797260468,177.48584889555
YALI1_C32352g,2.13247723802945,177.041882119586
YALI1_E22238g,-2.1349785991555,176.699754123784
YALI1_F26793g,3.33442572783808,176.612530983248
YALI1_C09606g,-3.49224009616204,174.860913443798
YALI1_F14090g,-2.04405352812446,174.393994547751
YALI1_E13541g,4.00206742073858,173.879308561371
YALI1_C12121g,2.30429835710913,173.659827994706
YALI1_E24078g,2.11733824407134,173.473795350337
YALI1_E27600g,1.53239840290594,173.136354531213
YALI1_C00694g,-1.73139795256278,172.767455679521
YALI1_D14986g,-2.31895275449106,172.676068596756
YALI1_E22613g,-1.72795755323582,171.928624160994
YALI1_F31353r,-2.1619324007458,171.7265440772
YALI1_C11744g,4.29149483450093,170.557302166942
YALI1_B24129g,-1.84407936034251,170.493273571173
YALI1_A12403g,-1.25294864753686,170.474394716846
YALI1_C06222g,-6.147573742395,168.892212446608
YALI1_A09010g,1.71724822955181,168.580990372158
YALI1_F18835g,-3.97455455272536,167.980364363945
YALI1_C13973g,-3.23830070914627,167.620646422404
YALI1_F10866g,5.67256971652206,166.395617165599
YALI1_F25885g,-2.48921748923719,166.395252017586
YALI1_D21228g,4.91807836624194,166.047104782505
YALI1_B25387g,-1.97455911196193,165.970119679251
YALI1_C25621g,-1.92955855893979,164.440763342087
YALI1_E23629g,-2.41890447223251,164.162020840799
YALI1_F15533g,-1.20734010643594,163.625223656254
YALI1_D19187g,1.99813957156813,163.49926027577
YALI1_A10798g,2.20270818729505,163.239394598013
YALI1_E28903g,-1.9219528585163,163.190447093
YALI1_D08186g,2.57755708113034,162.567574475132
YALI1_A12411g,-1.32133828953089,162.562111482815
YALI1_C32886g,-3.23063325453957,161.590477841834
YALI1_F35274g,-1.76529112438061,161.201175205239
YALI1_F23664g,2.22146327658595,160.267802216681
YALI1_E40571g,1.36148510019172,160.023916040916
YALI1_F26367g,5.07262848363826,158.934461854965
YALI1_C10232g,-1.31202678484021,158.772603943471
YALI1_C28817g,1.91481789993455,158.572097114095
YALI1_E29433g,-1.89014762315141,158.257338999189
YALI1_A17983g,4.71785037022801,157.735194954704
YALI1_C29854g,-1.61802195689897,157.670976794957
YALI1_A20937g,-3.09364875803088,156.611787794292
YALI1_D25400g,4.84143357848081,154.73602155695
YALI1_E38034g,1.53938423595459,153.910207886769
YALI1_D32754g,-1.67085862529908,153.865605798606
YALI1_E29665g,-1.36766688555953,152.790232683946
YALI1_B01839g,-1.48605729669494,152.519918817591
YALI1_D01234g,-2.24982983783642,151.950951743513
YALI1_F17082g,1.32408925580238,151.545372162321
YALI1_F28333g,2.17323888398182,150.92695569346
YALI1_D08734g,-1.47096023094797,150.010537955425
YALI1_F19697g,-1.41984214868991,149.723213509631
YALI1_F13268g,-2.49745643403459,149.550797330897
YALI1_C28166g,-2.38092248037211,148.705771386661
YALI1_D03216g,-2.89359813857246,148.118184278768
YALI1_D31482g,2.77621634521216,146.623951213564
YALI1_B18572g,1.29089698557022,146.112407411616
YALI1_F30061g,1.86226842220708,145.879931580879
YALI1_D00888g,-1.81807419308759,145.291158182615
