genes,logFC,logCPM,PValue,FDR
YALI1_D24546g,11.29494659,8.821879353,0,0
YALI1_C14595g,8.98353575,5.655269812,0,0
YALI1_D08564g,-7.65472029,6.976506274,0,0
YALI1_B25506g,-7.573861849,6.17321332,0,0
YALI1_E01133g,-6.617483657,4.966108291,0,0
YALI1_B12489g,-6.583411633,11.29491792,0,0
YALI1_F27989g,-6.202407266,4.62761738,0,0
YALI1_D00376g,-6.085381298,7.921311284,0,0
YALI1_F33143g,6.051521435,4.130841799,0,0
YALI1_D09308g,5.697220479,6.956263133,0,0
YALI1_D00515g,4.94001891,6.18849756,0,0
YALI1_D18442g,4.937695521,4.977236421,0,0
YALI1_E36619g,4.854668316,7.533170473,0,0
YALI1_D01905g,-4.637363014,5.111790528,0,0
YALI1_E22414g,4.543070392,9.902333161,0,0
YALI1_E23068g,4.314008982,8.942808017,0,0
YALI1_C05972g,4.06296655,6.24069757,0,0
YALI1_D12723g,-4.024127734,8.155437344,0,0
YALI1_F28915g,3.889319856,6.402475705,0,0
YALI1_A21594g,3.880470888,4.63425466,0,0
YALI1_C32721g,3.702383529,7.023675599,0,0
YALI1_F09056g,-3.540372649,6.140353118,0,0
YALI1_B29753g,-3.50519878,5.686048328,0,0
YALI1_D34933g,-3.433038672,4.843160913,0,0
YALI1_B25868g,3.020817915,5.66727281,0,0
YALI1_C12317g,2.776401434,5.391063967,0,0
YALI1_F22674g,2.72564897,7.405274875,0,0
YALI1_E04143g,2.654643307,9.428986235,0,0
YALI1_D06195g,-2.516260499,7.103381654,0,0
YALI1_A01394g,-2.500356748,6.838518989,0,0
YALI1_F14072g,-2.406891068,6.401438794,0,0
YALI1_D16783g,2.323406656,6.420166496,0,0
YALI1_B26596g,2.245066852,9.381763204,0,0
YALI1_B27144g,2.51962,6.164312828,4.75777707147304e-317,1.03341716696414e-314
YALI1_C26377g,1.789397538,9.910696132,5.12222981641358e-314,1.08079049126326e-311
YALI1_C11382g,-2.340245568,5.986312307,3.45955496066954e-313,7.09689260681772e-311
YALI1_E22718g,-3.134923291,7.854979333,1.78147132249489e-310,3.56E-308
YALI1_E01741g,-4.401782588,10.28381236,1.98E-298,3.85E-296
YALI1_D22568g,4.195617991,3.620160835,3.79E-282,7.18E-280
YALI1_B15151g,-2.232224434,7.159094702,2.02E-280,3.73E-278
YALI1_E00628g,6.934869276,9.668215442,2.28E-275,4.11E-273
YALI1_E31154g,1.678385119,6.869867796,6.39E-271,1.12E-268
YALI1_E37234g,2.143530344,8.070533788,9.96E-270,1.71E-267
YALI1_B24638g,-2.171405276,8.177665074,1.21E-267,2.03E-265
YALI1_C04490g,-2.154191152,6.710364787,2.25E-262,3.69E-260
YALI1_E13329g,-4.135862113,4.237927331,6.17E-260,9.90E-258
YALI1_C29618g,-2.33256875,8.319909711,9.08E-255,1.43E-252
YALI1_F37320g,2.534902149,7.50696172,8.31E-254,1.28E-251
YALI1_E03220g,-2.109590368,7.194343694,1.69E-249,2.54E-247
YALI1_E12847g,3.34594844,4.86502105,1.54E-241,2.27E-239
YALI1_C02332g,-1.812978463,6.656177038,1.85E-239,2.67E-237
YALI1_A15544g,6.100739777,7.525654365,2.97E-239,4.22E-237
YALI1_A21477g,5.950003324,5.662775134,4.59E-239,6.40E-237
YALI1_F25444g,-3.030339684,6.31305756,3.43E-237,4.69E-235
YALI1_A03837g,1.800348002,9.490734363,3.22E-234,4.32E-232
YALI1_E41148g,-2.34412288,9.712475381,3.93E-231,5.18E-229
YALI1_E26229g,-1.641137717,7.133282474,3.66E-228,4.75E-226
YALI1_C29506g,2.141040521,7.490686688,8.85E-227,1.13E-224
YALI1_C01491g,5.972559319,4.216851105,1.07E-224,1.34E-222
YALI1_C24262g,-3.433782434,7.624393436,5.94E-223,7.32E-221
YALI1_C03674g,-1.624952041,7.043681546,7.58E-223,9.17E-221
YALI1_F03136g,1.800727361,6.904112232,6.12E-220,7.29E-218
YALI1_D10458g,-1.614615104,9.694329439,2.57E-219,3.01E-217
