genes,HiT,LpH,Osm
YOR214C,2.72626472329417,1.81254596171865,2.01301107104333
YER188C-A,1.81117911657875,1.67429276045905,1.55014905017863
YOR028C,1.18540241344218,1.32609536556167,2.60286542074091
YOR382W,0.794536362877869,1.51081674566151,1.08420344685286
YHL044W,1.40348450445091,0.853672768713717,1.32348444682169
