,logFC,-log10Pval
KMXK_0E03660,-6.51977926901595,8.83745837127704
KMXK_0B00530,-3.65817176908306,6.79857226007067
KMXK_0D06000,-2.74474325770844,5.36129317914637
KMXK_0H04420,-2.12100818322561,3.8997745608075
KMXK_0F01580,-2.06342413310836,3.72530819844622
KMXK_0F03890,2.86818294620609,3.61976842555463
KMXK_0B07870,-2.34406542453821,2.87896845224127
KMXK_0C06530,-2.0165209935331,2.29974497528568
