,logFC,-log10Pval
CENPK1137D_3804,3.67719325208946,192.391720240463
CENPK1137D_4473,3.4130401505447,142.799167913531
CENPK1137D_5141,3.04224043976797,131.379310170411
CENPK1137D_203,3.57840795604667,105.247322267756
CENPK1137D_138,-2.51156717718849,79.4354703009601
CENPK1137D_1993,2.43235925468738,78.6610829829271
CENPK1137D_2246,-2.28304701278342,78.181404724161
CENPK1137D_3368,-2.74959797543718,74.886681959694
CENPK1137D_5411,-2.68485246160531,69.1648563522444
CENPK1137D_382,1.82445325945787,63.9493086172664
CENPK1137D_2071,1.8837056430865,63.4859826199541
CENPK1137D_4663,1.89298058182067,61.1933644181773
CENPK1137D_4572,-1.95080848692734,60.1025377956997
CENPK1137D_3646,-2.09924761273751,59.495775354358
CENPK1137D_1304,2.52556638444715,58.659708318299
CENPK1137D_1962,-1.9542727429292,58.659708318299
CENPK1137D_1902,-2.57484156400741,58.3877910662854
CENPK1137D_3469,2.13182940273139,56.5713595663942
CENPK1137D_3643,-1.69118407360198,54.4832734377606
CENPK1137D_3477,-1.79331920025826,53.8581348654881
CENPK1137D_208,-3.08720815917394,53.7565556456574
CENPK1137D_4353,1.76198102350201,51.2033323924743
CENPK1137D_699,-1.90577946192083,49.9181995637316
CENPK1137D_2676,1.41474307278146,46.2479711844407
CENPK1137D_3873,-1.60167721169856,46.1046068243933
CENPK1137D_5249,1.61572035259034,46.0756068876154
CENPK1137D_1055,-2.28727804729282,45.5293429476611
CENPK1137D_1851,-1.82598124113961,45.1351423361052
CENPK1137D_1665,-2.11104874096293,44.5858252803198
CENPK1137D_2384,-2.20594913968066,44.0179205756444
CENPK1137D_2677,-2.48882203536785,43.8361663946663
CENPK1137D_2712,2.34819707700277,42.5160540362333
CENPK1137D_3622,-2.59816117809923,42.380385359478
CENPK1137D_1389,-1.50632528717426,38.4759392811085
CENPK1137D_3636,1.65232175799813,37.0107172379293
CENPK1137D_4617,-1.91903811048656,36.3933786136016
CENPK1137D_2854,-2.00460480204032,35.2438644897393
CENPK1137D_5102,-1.47049437648987,34.4661966215164
CENPK1137D_25,1.55505500732682,34.0141484415674
CENPK1137D_5006,2.3373907306759,33.9202573154681
CENPK1137D_3146,-1.33825157986687,33.814273462614
CENPK1137D_808,-1.34430086018728,33.8126237111399
CENPK1137D_4778,1.53074964923304,33.3457145954174
CENPK1137D_3841,-1.39448681520168,32.7665989520132
CENPK1137D_3590,-2.02699543158887,31.8231469071242
CENPK1137D_4464,-1.50232445057603,31.6109328076358
CENPK1137D_4926,-1.31470491624992,31.5811481827541
CENPK1137D_3209,1.54054508138087,31.5653261583774
CENPK1137D_1528,-1.70579796040965,30.8290204897262
CENPK1137D_2766,1.26873581176212,30.6788009871114
CENPK1137D_899,-1.39082827219388,29.6119094408789
CENPK1137D_5134,-1.70640539953369,29.3392104699519
CENPK1137D_20,-1.37203563176871,29.1799990823084
CENPK1137D_2713,-1.51990826838165,29.091984690577
CENPK1137D_1639,1.24802649273519,28.7388626696905
CENPK1137D_3353,1.31000420019455,28.6574197198366
CENPK1137D_4346,-1.55853820610326,28.5639808840344
CENPK1137D_5284,-1.33603958583089,27.8985828596424
CENPK1137D_3006,-1.60292789727553,27.806268257987
CENPK1137D_2980,-1.82595091557958,27.2998789711682
CENPK1137D_4769,-1.70949120231188,27.2164819056948
CENPK1137D_3279,-1.54399725169585,27.2115052839913
CENPK1137D_3483,-1.39072046651861,27.0794025124746
CENPK1137D_1572,-1.50577638768817,26.6974937140104
CENPK1137D_1274,-1.34209927428657,26.271652654683
CENPK1137D_1444,-1.25704190336624,26.2087464361175
CENPK1137D_673,-1.16834227066735,26.1665980218499
CENPK1137D_3361,1.23318228956238,26.0982303679261
CENPK1137D_2642,1.34588410013956,25.721346797087
CENPK1137D_3741,-2.03661900453936,25.3444919051276
CENPK1137D_3610,1.22309477862191,24.3341951185014
CENPK1137D_225,-1.19091633475966,24.2098059030683
CENPK1137D_4929,-1.50734029668823,23.9317004027426
CENPK1137D_1157,1.07571780205451,23.5786009831327
CENPK1137D_1820,1.23257035836912,23.0759743284472
CENPK1137D_3299,1.05879495838348,21.9200646876978
CENPK1137D_5314,-1.53450117837231,21.6706827207346
CENPK1137D_5420,-1.08741402641572,21.437227807728
CENPK1137D_557,-1.12217959638539,21.3495754669801
CENPK1137D_4951,-1.11251899119707,20.8349186617293
CENPK1137D_1697,-1.04469099380352,20.571329514208
CENPK1137D_3234,-1.19825660971598,20.556635026787
CENPK1137D_4361,-1.66593189421093,20.1750842769484
CENPK1137D_2616,1.01272476683902,20.1327472353801
CENPK1137D_3481,-1.15814992674511,19.7550322784653
CENPK1137D_1919,1.13986086140118,19.6815314770638
CENPK1137D_1163,-1.05473798296656,19.6348493531774
CENPK1137D_3856,-1.13645061271126,19.3373226276386
CENPK1137D_3701,-1.24672270558206,18.9686619421798
CENPK1137D_4280,-1.36568213066063,18.7014518872502
CENPK1137D_2390,1.00753123549016,18.5569523494331
CENPK1137D_1084,-1.18406310134535,18.4227569877559
CENPK1137D_2662,-2.37500360892357,18.392780561447
CENPK1137D_242,1.03124711122837,18.3693249298442
CENPK1137D_1941,-2.27683621614041,18.0253478973296
CENPK1137D_1563,1.32946463626885,17.8059349985493
CENPK1137D_232,-1.28507040429528,17.6865435542339
CENPK1137D_4858,2.17384905242939,17.492398408463
CENPK1137D_1151,-1.04267505269099,17.126006896709
CENPK1137D_4185,1.2683001048603,17.0287740774229
CENPK1137D_4571,-1.17605439034767,16.934066065047
CENPK1137D_1128,-1.29647361575612,16.4200032883073
CENPK1137D_5151,1.15290747342733,16.358661732571
CENPK1137D_1214,-1.30385725464184,16.3395492812656
CENPK1137D_4431,-1.362574344886,15.6051369210966
CENPK1137D_4774,-1.09631481750188,15.4845252624542
CENPK1137D_3693,-1.04607517955771,15.1801354438159
CENPK1137D_3443,-1.07969367037563,15.039875679978
CENPK1137D_4507,-2.37165941621217,14.9270446452586
CENPK1137D_700,1.46040851556861,14.7382089191098
CENPK1137D_633,-1.07763627495989,14.3082090070201
CENPK1137D_40,1.3000090251336,14.287088378255
CENPK1137D_4815,-1.2443992360598,13.7884032011159
CENPK1137D_1398,-1.0692574285735,13.5966108958842
CENPK1137D_4934,-1.33510708334714,13.212277955161
CENPK1137D_2280,-1.01560164949379,13.1103800693027
CENPK1137D_5424,-1.00819887736148,13.0608655005429
CENPK1137D_1841,-1.01489913615383,12.3145625338475
CENPK1137D_746,-1.21998612755091,12.2498007826983
CENPK1137D_972,-1.35362500217123,12.1862039190204
CENPK1137D_2491,1.06554506892316,12.0848665136209
CENPK1137D_71,1.18677338454211,11.8840817953564
CENPK1137D_3094,-1.50796783049967,11.6401645574451
CENPK1137D_2666,-1.0104311497589,11.4833423754062
CENPK1137D_207,-1.03790791629642,11.0012498351114
CENPK1137D_2508,-1.09331235465337,10.7941181199878
CENPK1137D_5285,-1.45195734760455,10.6908288357294
CENPK1137D_1086,-1.18889302598318,9.93201194556354
CENPK1137D_4664,-1.0292804066326,9.73623394617205
CENPK1137D_4057,-1.06420183968005,9.52493377699145
CENPK1137D_1987,1.07799024024282,9.30179253560341
CENPK1137D_5242,-1.07151440305053,8.63308806430148
CENPK1137D_4207,1.06133415370052,8.63308806430148
CENPK1137D_1087,-1.04680729206305,8.62947611319744
CENPK1137D_2826,-1.0601247720714,8.56035210916996
CENPK1137D_890,-1.05032133863784,8.48371110766893
CENPK1137D_4498,1.08971049168331,8.44916326483792
CENPK1137D_4806,-1.59766729665493,8.1531537072744
CENPK1137D_377,-1.19960805304063,7.29930249750838
CENPK1137D_1303,-1.01529130092655,7.21087512361744
CENPK1137D_2623,-1.13087312747017,6.8688048733898
CENPK1137D_5199,-1.08697741318226,6.79123636252971
CENPK1137D_5395,1.06576562978364,6.70096311001591
CENPK1137D_4204,1.02216273255041,6.64102211977617
CENPK1137D_3016,-1.00588930265551,6.45538248127998
CENPK1137D_2544,-1.44942507154726,6.35068378748848
CENPK1137D_3890,-2.11433508638531,6.16828915772979
CENPK1137D_4342,1.06837771480002,5.98540947071986
CENPK1137D_5446,1.88510328728005,5.87974239218965
CENPK1137D_3166,-1.18549647114333,5.87560377269183
CENPK1137D_3188,1.06964368880133,5.5015052517643
CENPK1137D_2502,1.11861798957671,5.1626720654908
CENPK1137D_1470,1.00867092780706,5.12880630047312
CENPK1137D_239,-1.32448618966028,5.09801473350042
CENPK1137D_3278,1.27502392405098,4.4876193054816
CENPK1137D_3710,-1.24276040974797,4.05813615110024
CENPK1137D_2524,-1.06047070490019,4.00825872748138
CENPK1137D_3215,-1.37209428193221,3.7651239729035
CENPK1137D_3475,-1.21106815240969,3.59326613267177
CENPK1137D_3294,1.08463562709031,3.31985461668361
CENPK1137D_4781,-1.07892463846822,3.00128070530619
CENPK1137D_598,1.04141288006167,2.96077722007935
CENPK1137D_5058,-1.21010081666339,2.86898609222051
CENPK1137D_1729,-1.22613743190478,2.57972205790164
