,logFC,-log10Pval
YDR226W,-1.05486279781902,19.0986181510494
YDR533C,1.13247960862152,18.92613845517
YDR502C,-1.32976654264928,18.5146527040259
YKL080W,-1.18472946707759,16.1675994062423
YBR145W,-2.31720266858708,13.3581563706869
YJR010W,-1.02682159003976,12.8805633737171
YFR050C,-1.11867894160075,10.0298605927622
YBR283C,1.20471094425055,9.73376793922465
YBR039W,-1.00464691642134,9.63421380616972
YLR044C,-1.07712430864581,9.54325037632427
YOR261C,-1.10163846943534,9.21353217706201
YDL222C,1.37370016206445,8.56141520819357
YPL037C,-1.2524667076097,6.29046700898026
YEL020W-A,-1.13561430906554,6.21190789283753
YJR048W,-1.04086782664077,4.90340291976206
YER024W,-1.05931518685921,4.02833442803214
YER012W,-1.65365944073416,3.55977054811391
YGR264C,-1.03507380139866,3.35242391064206
YKL040C,-1.34708034835839,2.72239429234274
YKL003C,-1.15932306899185,2.45868929737965
YER095W,-1.36021715103033,2.20738370750742
