genes,HiT,LpH,Osm
KMXK0C03420,-1.58472418295556,-1.85531492660978,-3.09268399959628
KMXK0B01120,-3.10851029018917,-2.10735774607742,-1.7024121032175
KMXK0A02950,-1.85316345117835,-1.0723720587315,-2.24254247425665
KMXK0G00390,-1.2005475258086,-1.31757497136691,-2.19824675537636
KMXK0B04680,-1.36724831737348,-0.913595124427164,-2.78134280401319
KMXK0C03250,-1.53828138920615,-1.34259153985142,-1.75035086567849
