genes,logFC,logCPM,PValue,FDR
CENPK1137D_3199,-1.65962426784204,11.6834934991733,6.64359918250741e-93,1.02975787328865e-89
CENPK1137D_2041,1.1253749710454,12.4312074127146,1.58042288282344e-50,1.22482773418817e-47
CENPK1137D_4927,1.4295347349009,6.21166865437953,2.62505876049835e-48,1.35628035959081e-45
CENPK1137D_2119,1.71348184032354,7.48860972401466,7.02982049132351e-46,2.72405544038786e-43
CENPK1137D_3444,-1.00626992557945,12.5022197654125,1.56706074617616e-42,4.85788831314609e-40
CENPK1137D_2759,1.35271049035227,5.59663929791339,6.29476222215511e-41,1.62614690739007e-38
CENPK1137D_44,-1.34157256203937,8.12345969025182,2.11253318167021e-40,4.6777520451269e-38
CENPK1137D_2402,0.971590558345409,11.9706267794202,4.31568705952579e-40,8.36164367783121e-38
CENPK1137D_1157,-1.07518828620185,11.0362658317992,2.82978698979132e-35,4.87352203797395e-33
CENPK1137D_735,1.2820100426696,6.43148494526194,4.79954126905588e-34,7.43928896703661e-32
CENPK1137D_283,-1.29506587650827,9.83847050847517,4.40123599368645e-33,6.20174162746727e-31
CENPK1137D_2971,-1.09867803293246,8.89068249217952,5.89004800371607e-33,7.6079786714666e-31
CENPK1137D_2237,-1.09317243676152,9.76695558609573,5.79296071547985e-32,6.9069916223029e-30
CENPK1137D_148,-1.03968688643021,9.76936803105577,9.321885390369e-32,1.03206588250514e-29
CENPK1137D_1799,0.79879224980172,13.585468093884,2.37085145114181e-31,2.44987983284654e-29
CENPK1137D_3141,-1.28632253021646,10.6829856740896,9.9488755096417e-31,9.6379731499654e-29
CENPK1137D_136,1.04042531265344,7.88553147876469,7.74100045594375e-30,7.05797100394871e-28
CENPK1137D_1403,-1.02842186005555,6.36175216447065,9.91097731861829e-30,8.53445269103242e-28
CENPK1137D_4469,-0.866162835798083,10.192074603189,3.19005429389427e-28,2.60241271344006e-26
CENPK1137D_2616,0.866871247988797,10.0751308949385,2.39264747942443e-26,1.85430179655394e-24
CENPK1137D_3867,-1.5267048738053,6.53362895700614,4.05562614247104e-26,2.87928116316474e-24
CENPK1137D_4488,-0.938459163575499,9.69612293667904,4.0867216509435e-26,2.87928116316474e-24
CENPK1137D_25,-1.18763034849042,7.75127644244307,5.36738647747797e-26,3.61715175656124e-24
CENPK1137D_127,-1.12569582793339,8.87785869649142,1.55531466611811e-25,1.00447405520128e-23
CENPK1137D_384,-0.976639398194871,10.4887461703222,7.11687104593364e-25,4.41246004847886e-23
CENPK1137D_5100,-0.816400447628,9.38978296801414,1.55705832072036e-24,9.28246306583294e-23
CENPK1137D_2390,-0.884977926129656,11.8482493624059,5.69177128172623e-24,3.26749832839839e-22
CENPK1137D_363,-0.819447280368977,10.9112788219168,6.61987609043661e-24,3.66457426434884e-22
CENPK1137D_676,-1.03672198416527,6.96110156145068,8.57672397726693e-24,4.53766942944755e-22
CENPK1137D_2104,-1.04184346012656,10.0076882764464,8.78258599247913e-24,4.53766942944755e-22
CENPK1137D_4049,-0.77077986873237,11.2067534395057,1.83001765176458e-23,9.1500882588229e-22
CENPK1137D_2911,-0.929332119483942,5.91530619906869,6.6082449812276e-23,3.20086866278212e-21
CENPK1137D_2049,0.748927318917593,11.0969000351242,8.50117637378124e-23,3.99297678162452e-21
CENPK1137D_624,-0.800618184296921,8.97331939969446,8.87181233608133e-23,4.04450268262531e-21
CENPK1137D_4912,0.71570884642774,11.6484893927851,1.30942958003036e-22,5.79890242584874e-21
CENPK1137D_20,-0.957351934615599,6.63793699861787,2.2282372441403e-22,9.59379924560408e-21
CENPK1137D_1268,0.941678962146964,9.51653684360501,5.74133516150953e-22,2.40515391901075e-20
CENPK1137D_1774,-0.928909523848005,10.018688041843,8.04420158659976e-22,3.28118748927095e-20
CENPK1137D_2232,-1.21086738051198,7.54543290404135,1.0018915557706e-21,3.98187669601134e-20
CENPK1137D_634,0.729522288041954,13.1005982904521,2.78027206927183e-21,1.07735542684283e-19
CENPK1137D_5399,-1.2594631095883,6.17612170769223,8.75419560190133e-21,3.3095129714505e-19
CENPK1137D_5275,0.875585254610478,7.6559547554398,2.40203764641455e-20,8.86466274272037e-19
CENPK1137D_3413,-0.850031798738186,8.32345104401888,2.71371088163544e-20,9.78198108496495e-19
CENPK1137D_3011,0.8441685418742,6.10648091371874,9.90020057514108e-20,3.48757065715197e-18
CENPK1137D_3608,0.788044389737319,6.63493197746219,2.1872458770379e-19,7.53384690979721e-18
CENPK1137D_2575,-0.70948468562587,10.9865837368411,2.30778976645097e-19,7.77624812608479e-18
CENPK1137D_594,0.92265490738411,7.54214683576793,2.37126272207097e-19,7.82012174300001e-18
CENPK1137D_5118,1.06118341498096,6.67367144751822,6.70654030480904e-19,2.16565364009458e-17
CENPK1137D_3503,-0.794009019033059,10.4219689161251,1.04372268670934e-18,3.30157176408056e-17
CENPK1137D_4296,-1.11726351790424,9.38108931837083,1.28933640506204e-18,3.99694285569233e-17
CENPK1137D_1819,0.772452228968441,9.89193234917119,3.73636877491103e-18,1.13556305904159e-16
CENPK1137D_5033,0.705549812647227,10.6505637398537,4.48498092374525e-18,1.33686931380868e-16
CENPK1137D_242,0.762223968562399,6.58447354846948,4.72696798824196e-18,1.38241516637265e-16
CENPK1137D_4560,0.858183829709855,8.00897434085989,6.97497539234778e-18,2.00207627002575e-16
CENPK1137D_2933,0.766697729404801,10.9648294477817,7.312402663523e-18,2.06076802335648e-16
CENPK1137D_5017,-1.05976243123346,6.95720334032626,8.72690040620329e-18,2.41548136243127e-16
CENPK1137D_1527,-0.871784262192602,7.75236510405812,1.13124961115651e-17,3.07620508296946e-16
CENPK1137D_4507,1.94849301193716,10.9198516270882,1.52037738758917e-17,4.06307750131589e-16
CENPK1137D_5400,0.703415473137209,12.128196555862,1.56575456615424e-17,4.11342301277808e-16
CENPK1137D_203,-1.33193946789303,10.3528261982509,2.0722605465246e-17,5.35333974518854e-16
CENPK1137D_3400,0.953799741329708,5.68654416768775,2.89629356536327e-17,7.35943446936569e-16
CENPK1137D_1165,0.686941836767074,9.9799429444913,4.95941801051994e-17,1.23985450262999e-15
CENPK1137D_1389,0.746678397407531,9.33456756463087,5.68146468369114e-17,1.39782067614623e-15
CENPK1137D_697,-1.13997165536717,7.54592172267482,7.86359354983129e-17,1.90446406284976e-15
CENPK1137D_874,-0.653167449532526,11.2119918966644,8.91920481645526e-17,2.12688730238549e-15
CENPK1137D_4583,-0.903125301664447,10.0381052900439,9.9380087778551e-17,2.33392630389021e-15
CENPK1137D_5371,-0.811555466377581,6.34657413026538,1.02011711321749e-16,2.35997242610017e-15
CENPK1137D_5249,0.666804714640516,11.3247136136755,1.13976579587722e-16,2.59799556413191e-15
CENPK1137D_4214,-0.706781328869513,10.4200227570827,1.19000339221138e-16,2.67319602598209e-15
CENPK1137D_3143,0.875975867240374,7.26927533490771,1.42016528379688e-16,3.14465169983595e-15
CENPK1137D_1111,1.02999539789932,7.66085262738321,1.48411036545832e-16,3.23995924853577e-15
CENPK1137D_2074,1.14676634359924,5.65757703369839,1.75736812666307e-16,3.78322305045523e-15
CENPK1137D_4227,-0.839716582768782,8.55309983484851,2.13763106742478e-16,4.53880569110741e-15
CENPK1137D_2668,0.641939794880402,9.50224522145766,3.09695691641917e-16,6.48686921682394e-15
CENPK1137D_2661,2.52307357835487,7.67461016985377,3.4600412784407e-16,7.15075197544411e-15
CENPK1137D_3497,-0.796911032748934,7.80816160924634,4.16316408938333e-16,8.49066360334759e-15
CENPK1137D_724,-0.547205691426176,14.3397245979874,5.10631813888307e-16,1.02789520977516e-14
CENPK1137D_2568,-0.791279224418568,7.66051736785138,1.08140814960382e-15,2.14895209216144e-14
CENPK1137D_2482,0.965316463804774,7.4337329886709,1.57261782237854e-15,3.08551598061613e-14
CENPK1137D_2945,-0.924250365892793,8.98433197267321,2.02337553208256e-15,3.92029009340996e-14
CENPK1137D_1178,0.849475899765699,6.49950603609607,2.17605086558885e-15,4.16404795267003e-14
CENPK1137D_694,0.751772264975676,8.1634457475424,2.70416063791218e-15,5.11152315702911e-14
CENPK1137D_5240,1.01840546540627,8.40898312375065,2.99907679303798e-15,5.60068557736008e-14
CENPK1137D_3854,1.15154611030152,9.06993107583666,3.86591311673241e-15,7.13353015587528e-14
CENPK1137D_5334,-0.573010153977752,10.0758986803406,4.19158091953857e-15,7.64347108857034e-14
CENPK1137D_3185,0.831025267515983,7.0750386784023,7.29370890929312e-15,1.31456381504702e-13
CENPK1137D_1632,0.913407449570157,7.3043644911767,7.58645389069927e-15,1.35160960121654e-13
CENPK1137D_723,-0.824818598778971,8.04397074150371,7.70465219831974e-15,1.35706942129495e-13
CENPK1137D_3869,0.733206929625152,8.21716153168648,8.44246144024357e-15,1.47031631824467e-13
CENPK1137D_412,0.626519170215481,8.86221505210805,1.03503749661739e-14,1.78256457750773e-13
CENPK1137D_1434,-0.700807903641981,9.08291939084776,1.85324176173152e-14,3.15662058316907e-13
CENPK1137D_213,-0.84151934702533,7.03421487086198,1.94664841219514e-14,3.27967939011138e-13
CENPK1137D_2919,-1.14000815255399,8.74404995166686,2.13463950207447e-14,3.55773250345745e-13
CENPK1137D_975,-0.788568941587348,7.28766754284584,4.76716336860055e-14,7.86074810779878e-13
CENPK1137D_225,-0.730904513608537,7.44225642798775,1.43379492041821e-13,2.33934960699813e-12
CENPK1137D_1888,-0.523768139144957,11.1176974018421,1.76086326179798e-13,2.84306047477798e-12
CENPK1137D_1220,0.884926124561376,6.8786172856557,3.34480801736327e-13,5.34479631640523e-12
