,logFC,-log10Pval
CENPK1137D_3199,-1.65962426784204,88.9872648788445
CENPK1137D_2041,1.1253749710454,46.9119249883218
CENPK1137D_3444,-1.00626992557945,39.313552474204
CENPK1137D_2759,1.35271049035227,37.7888402224647
CENPK1137D_44,-1.34157256203937,37.3299628026823
CENPK1137D_1157,-1.07518828620185,32.3121570657235
CENPK1137D_735,1.2820100426696,31.1284685715037
CENPK1137D_2971,-1.09867803293246,30.1187307135887
CENPK1137D_136,1.04042531265344,27.1513201301714
CENPK1137D_25,-1.18763034849042,23.4416332701561
CENPK1137D_127,-1.12569582793339,22.9980612762661
CENPK1137D_5118,1.06118341498096,16.6644110002609
CENPK1137D_4296,-1.11726351790424,16.3982720608054
CENPK1137D_5017,-1.05976243123346,15.6169963091294
CENPK1137D_4507,1.94849301193716,15.3911448936291
CENPK1137D_203,-1.33193946789303,15.2713751936092
CENPK1137D_5240,1.01840546540627,13.2517588079509
CENPK1137D_2919,-1.14000815255399,12.4488267084836
CENPK1137D_4427,1.16243194275488,11.184218997424
CENPK1137D_717,1.19791565886272,10.4980659978624
CENPK1137D_5153,1.03317221513704,9.45959631455374
CENPK1137D_2258,-1.37176986601242,9.44049043173868
CENPK1137D_40,-1.06444649567743,8.14885481693083
CENPK1137D_4932,-1.20666164997056,7.12280662316289
CENPK1137D_2780,1.0877072128843,6.77693180802424
CENPK1137D_625,1.01478728114778,6.26746637914684
CENPK1137D_5279,1.01091823602523,6.0426794253359
CENPK1137D_289,1.04042367880761,5.94315716604692
CENPK1137D_1859,-1.41527619685963,4.68055931868871
CENPK1137D_1737,-1.27179048278511,4.23078938894739
CENPK1137D_3890,1.38318146144144,4.20282611594428
CENPK1137D_3475,1.08493107600984,4.06510648251431
CENPK1137D_480,1.07074234068452,3.29296369242342
