"","genes","logFC","logCPM","PValue","FDR"
"1828","YLL055W",-1.30459694079475,6.83611310516822,0.00104195702086141,0.332407639676983
"1534","YGL001C",-1.3251775634212,7.50591246421536,0.0010777026274399,0.332407639676983
"3397","YBR050C",1.06666227216365,6.16689654697798,0.00145524168550265,0.332407639676983
"3100","YMR189W",-1.11117629236252,7.87796204603033,0.00182741666760791,0.332407639676983
"4712","YKR102W",1.08342364548721,5.29277183560467,0.00200294626136999,0.332407639676983
"4885","YER081W",-1.31078646547687,7.73189089238675,0.00214588946259294,0.332407639676983
"4896","YER091C",-1.20563619534884,10.9202521444216,0.00244697046505489,0.332407639676983
"5827","YAR035W",1.46023673984084,7.93653205551544,0.00268127773559737,0.332407639676983
"216","YDL021W",0.716444207228919,6.73170018739171,0.00278367335103758,0.332407639676983
"5145","YHR092C",-1.75001313240025,6.51613579006076,0.00287834659650107,0.332407639676983
"503","YDR273W",1.07786778803892,4.79067654026535,0.00309764828205555,0.332407639676983
"3850","YNL130C-A",1.17165900406771,3.13712835781687,0.00323738380686878,0.332407639676983
"2276","YLR419W",0.650046747612504,6.67320542420087,0.00324870789376538,0.332407639676983
"5722","YFR029W",0.968979487848489,6.57075619070004,0.00332375620312191,0.332407639676983
"2966","YMR062C",-1.04182509614638,8.32480568122582,0.00334657161221698,0.332407639676983
"1049","YOR130C",-1.12426395003177,5.36827781458514,0.00345049401240863,0.332407639676983
"4997","YER188C-A",1.806971294534,2.20053330505867,0.00364891421113143,0.332407639676983
"2041","YLR176C",0.852431802938779,4.79508110121316,0.00368270371077682,0.332407639676983
"2785","YML126C",-1.28832518641513,8.77495882970612,0.00373184708192901,0.332407639676983
"3873","YNL103W-A",-1.27053730749616,4.65012123771944,0.00373422140509358,0.332407639676983
"1021","YOR100C",1.17849013855849,6.61591898063231,0.00384117815941022,0.332407639676983
"5216","YHR163W",-1.07414015482755,7.76431982761692,0.00386344848236062,0.332407639676983
"5237","YHR183W",-1.39088804228111,9.41543888641247,0.00402871307501685,0.332407639676983
"863","YOL064C",-1.03068043502879,7.78399028468596,0.00407767375653628,0.332407639676983
"3093","snR83",1.61088404080027,3.5754297146768,0.00419430006657537,0.332407639676983
"3903","YNL074C",1.11367795589518,7.69594646250263,0.00429947683861792,0.332407639676983
"2215","YLR355C",-1.18398167549921,10.8709405262855,0.00452311105082471,0.332407639676983
"5466","YIR027C",0.845357491044536,4.75417637077595,0.00455115896449046,0.332407639676983
"2076","YLR213C",1.10368083097702,5.00671775613868,0.00464245700605242,0.332407639676983
"1934","YLR058C",-1.13802667866204,9.3635885200448,0.00465430452512683,0.332407639676983
"3660","YNL328C",0.96933969978822,3.15405134794082,0.00474364784860394,0.332407639676983
"2165","YLR303W",-0.875062060263341,11.1500883378676,0.00477175449221196,0.332407639676983
"1039","YOR120W",-1.19743716056206,7.96848087992403,0.00481738477952011,0.332407639676983
"3601","YBR249C",-0.864232799823633,8.86957610441224,0.00484926028048151,0.332407639676983
"4841","YER044C-A",1.03617877914642,2.7579635144491,0.0049007351704633,0.332407639676983
"4263","YJR016C",-0.813247449515554,9.43870521680875,0.00497373493445604,0.332407639676983
"3383","TLC1",0.838261963314415,6.43888901238034,0.00511181202941759,0.332407639676983
"5516","YCL025C",0.944800758933859,6.04476986533521,0.00523420478537992,0.332407639676983
"2603","YPR013C",0.890356016352391,5.6181096018094,0.00526889506283694,0.332407639676983
"1820","YGR295C",-1.04284773230936,7.16900852605411,0.00530602732128339,0.332407639676983
"3452","YBR104W",-0.657605621541359,5.62414084626957,0.00535426672243354,0.332407639676983
"2383","YPL212C",-0.610702694906186,6.86454153446454,0.00541284914551933,0.332407639676983
"2327","YPL268W",0.620384374383967,6.42948447276139,0.00541768388547943,0.332407639676983
"3867","YNL111C",-1.23683186331264,7.69047236695012,0.00566009917621565,0.332407639676983
"3481","YBR131W",0.782166145899828,5.22001816411489,0.0056728268244319,0.332407639676983
"2846","YML066C",1.21385253511798,4.26616870042418,0.0057759743527402,0.332407639676983
"1894","YLR018C",0.589778948641479,6.4716949377053,0.00586791235455281,0.332407639676983
"2350","YPL246C",-0.677642499822487,6.24018438469449,0.00601346314250568,0.332407639676983
"4839","YER043C",-1.16983495936771,9.59274453366343,0.00604661170723584,0.332407639676983
"3131","YMR216C",0.710279278963291,6.62686052004212,0.00614763411748017,0.332407639676983
"3348","YBR001C",1.23019773957332,7.46574471125652,0.00617044995756486,0.332407639676983
"4434","YKL182W",-1.07928057123015,10.7619284265374,0.00617922762503815,0.332407639676983
"1754","YGR222W",0.85676103736526,7.06175694707749,0.00617969630556499,0.332407639676983
"2364","YPL231W",-0.935974378399029,9.82265810080088,0.00618166048655019,0.332407639676983
"4092","YJL167W",-0.822911700330698,9.12027127653126,0.00622266966717315,0.332407639676983
"2823","YML089C",0.847381287393898,3.99729096979676,0.00626036020047937,0.332407639676983
"988","YOR064C",0.949607450259165,6.71572518701267,0.00633440688548603,0.332407639676983
"5828","YAR035C-A",1.49394628189506,2.30560662759782,0.00650723464025437,0.332407639676983
"478","YDR248C",-0.752893142306979,6.68414012515638,0.00664275443296991,0.332407639676983
"1593","YGR059W",1.38189128939561,3.6406050040173,0.00665415180376898,0.332407639676983
"5123","YHR071W",-1.08862393669936,7.30281996547982,0.00674565669407861,0.332407639676983
"2796","YML116W",-0.930808588697959,6.81946930176114,0.00697317296916277,0.332407639676983
"402","YDR173C",0.759736859726131,6.02488208987253,0.00704234590234625,0.332407639676983
"2136","YLR273C",0.650788846169768,6.78435072747676,0.00707425387560736,0.332407639676983
"1","YDL248W",-1.8061227279306,5.58416056929367,0.00710944747317845,0.332407639676983
"173","YDL071C",-1.09940392790928,3.27027491589267,0.00715696887523748,0.332407639676983
"5074","YHR026W",-0.561084978211137,6.95065440901604,0.00717067454777806,0.332407639676983
"4015","YNR043W",-0.874611543499778,7.67859748026428,0.00718844616710787,0.332407639676983
"2533","YPL058C",-3.7339213232445,7.80330789654009,0.00731892835566033,0.332407639676983
"2596","YPR007C",0.65271773839422,5.03057664032118,0.0073411272214691,0.332407639676983
"5473","YIR034C",-0.74373547571378,8.3995862428338,0.00734980227455983,0.332407639676983
"3767","YNL214W",0.700956142915665,5.41801477847895,0.00735449222047168,0.332407639676983
"2455","YPL141C",0.709296157490228,7.36214448701987,0.00741247932329332,0.332407639676983
"1919","YLR043C",-0.680184515664002,7.79208710916395,0.00742214656145989,0.332407639676983
"789","YOL140W",-1.15770131444466,7.0576532653512,0.00745389779587914,0.332407639676983
"4735","YEL057C",0.793332208144769,5.61356254355932,0.00745409722720374,0.332407639676983
"1469","YGL071W",0.760610347733159,6.44223726221009,0.00746288209921256,0.332407639676983
"118","YDL127W",0.558737528825165,5.35190494882391,0.00748737479399562,0.332407639676983
"2214","YLR354C",-1.06746092480155,10.0745999967972,0.0074986040304594,0.332407639676983
"4019","YNR047W",0.574680797699051,5.90503365029961,0.00754270204516359,0.332407639676983
"876","YOL052C",0.621476073520778,6.71681276391197,0.0077251368719605,0.332407639676983
"5726","YFR032C-A",-0.959726996014123,7.64725110913496,0.00773427817644202,0.332407639676983
"2646","YPR058W",-0.610782059512242,5.79670807806765,0.00774623068226243,0.332407639676983
"3541","YBR194W",0.623864084288641,4.93762018716094,0.00776731223625025,0.332407639676983
"3163","snR86",0.686925364430568,5.51403842384393,0.00779468415030373,0.332407639676983
"1093","YOR177C",0.826203961630291,5.07766813937119,0.00786204916158813,0.332407639676983
"4609","YKL006W",-0.985951446966009,8.40010766359747,0.00788723794605797,0.332407639676983
"4962","YER156C",-0.741630430508945,6.80163387761181,0.00796680516404856,0.332407639676983
"5400","YIL039W",-0.542672944980267,7.30334332814184,0.00802772665412252,0.332407639676983
"1709","YGR177C",-1.16568209702023,5.01562506722045,0.00816746052311918,0.332407639676983
"5282","YIL159W",0.655372141009337,5.36709053721101,0.0082785256719221,0.332407639676983
"4840","YER044C",-1.24312695203366,7.63363135604448,0.0083651819713459,0.332407639676983
"606","YDR375C",-0.540348321917877,6.39562302722974,0.00848961909477695,0.332407639676983
"1085","YOR167C",-0.808503635879015,8.54810093326354,0.00856986479193849,0.332407639676983
"4937","YER132C",0.598420732145471,5.703660213683,0.0086006650348167,0.332407639676983
"4395","YKL222C",0.634195056109675,6.10162111970161,0.0086113098578126,0.332407639676983
"276","YDR042C",1.40104742581036,2.92349214278341,0.00865107130057919,0.332407639676983
"3507","YBR159W",-0.589686171346475,7.15973686673045,0.00871425681479326,0.332407639676983
"1094","YOR178C",1.44477631470349,7.59830073114911,0.00884322335579264,0.332407639676983
