genes,logFC,logCPM,PValue,FDR
KMXK_0A04050,2.57572951519161,5.37523625400901,2.05429367728709e-33,1.01030163048979e-29
KMXK_0D03410,1.86584416320716,7.32589796156956,6.54218391488981e-26,1.6087230246714e-22
KMXK_0F03310,1.33958843065547,5.90200365919784,2.67340506526646e-24,4.38260203699348e-21
KMXK_0C07260,1.36860035748399,5.55319484502298,8.59769723256611e-23,1.057086874744e-19
KMXK_0C00190,-2.85119318696062,7.32035950807898,1.84301505623659e-21,1.81278960931431e-18
KMXK_0F02400,-4.65663520706292,5.20148298758635,3.63443997074246e-20,2.97902929601857e-17
KMXK_0G00220,-0.99282176256719,7.3494966164247,2.65510089044151e-19,1.86539802559876e-16
KMXK_0D02910,1.11594355744888,6.87891202021666,4.84956918768398e-18,2.98127265812873e-15
KMXK_0D04670,-1.29599317430308,8.1340598515,1.40863645773001e-16,7.69741566568467e-14
KMXK_0H00910,-2.25067670236965,7.41558574632881,2.46562729383191e-16,1.21116775947354e-13
KMXK_0B03310,-3.39543822902171,8.39372196151739,2.70899661533326e-16,1.21116775947354e-13
KMXK_0D02960,1.5413353762326,7.11958988056952,4.94633271184805e-16,2.02717202307239e-13
KMXK_0E04050,1.92803682117465,3.65691412099294,9.11865234751211e-15,3.44965632654343e-12
KMXK_0C06270,1.09437779499278,5.57158291715403,1.51828776085227e-14,5.33352800562247e-12
KMXK_0D01520,4.84841589628872,6.40439112444383,3.12792395219268e-14,1.02554199979224e-11
KMXK_0G03730,1.49539930607521,9.91859324340329,3.37834096593549e-14,1.03841755440442e-11
KMXK_0H03280,-1.33751312917227,6.47512249166475,3.98364033420519e-14,1.15244371550712e-11
KMXK_0F02790,-7.25942280383471,4.54275809539503,7.20066319148396e-14,1.96738119865100e-11
KMXK_0F00530,1.12250528917024,7.66660515073359,1.76005005839961e-13,4.55575062484698e-11
KMXK_0D01300,1.63481921200524,5.25528374589426,2.71925068198246e-13,6.68663742699487e-11
KMXK_0G02530,-1.03337291773182,8.08721962671492,3.54386813427115e-13,8.00191836865667e-11
KMXK_0H03120,-1.42235546500143,11.7872893230129,3.57954868057029e-13,8.00191836865667e-11
KMXK_0F05620,1.1899449861252,9.28655467710868,4.45904539427449e-13,9.53460228219215e-11
KMXK_0E00610,1.21536865655123,7.17351329282371,5.44886443551793e-13,1.11656313724488e-10
KMXK_0A08370,5.50908821564577,5.44606479119574,6.28054796948676e-13,1.23550939655744e-10
KMXK_0D01720,-2.45917144767622,8.66012479843823,8.64100100220023e-13,1.63447857418541e-10
KMXK_0F00540,1.13550870625939,4.80866585198683,1.25002269118685e-12,2.27689318342849e-10
KMXK_0A06440,-1.19820334761654,8.66333745611314,1.68797470520382e-12,2.96480700006872e-10
KMXK_0E05350,-1.00488083887227,8.3441867619215,1.99359605848097e-12,3.38086393641704e-10
KMXK_0B04700,-1.51391104265936,9.38255603488109,2.11806457240187e-12,3.4722138556908e-10
KMXK_0H03460,1.06556779379551,8.15988233207688,3.32502466196408e-12,5.27499073791591e-10
KMXK_0D01260,-1.3365340886249,8.17566879192131,3.4807392428992e-12,5.3494611239307e-10
KMXK_0E00700,1.20384398396532,7.98871135413184,4.41280688378719e-12,6.57641947105013e-10
KMXK_0G04240,-2.89516851244672,9.13409286392968,4.85633781812049e-12,7.02454982044605e-10
KMXK_0E03710,1.64018687971521,5.57926201095126,5.71300716432675e-12,8.0275912097597e-10
KMXK_0A05070,1.58232022962354,6.44053651423378,6.54387860711396e-12,8.93966527494069e-10
KMXK_0A02460,1.18467159704321,7.03405040711542,7.59759542434841e-12,1.00986417018772e-09
KMXK_0C05200,-1.00434473194149,7.00325389336832,8.96445218130184e-12,1.16018883756954e-09
KMXK_0D04290,0.802321695143492,7.46929455014998,1.10583747350183e-11,1.39448940889282e-09
KMXK_0E02690,0.961117966684774,6.01476503351035,1.98835865380312e-11,2.44468696485094e-09
KMXK_0F04540,-1.48885627877131,9.05556653065459,2.12073511268094e-11,2.54384763028412e-09
KMXK_0C00370,-1.07197992274598,8.41345477133517,2.50761538440622e-11,2.93629820488328e-09
KMXK_0B04980,-1.12880063727841,4.85625826373253,3.46236411521471e-11,3.95997830665719e-09
KMXK_0A06730,1.06668727486172,5.74748476700204,3.73920010079373e-11,4.17940593084172e-09
KMXK_0D04300,1.07019507143133,8.34802274953175,4.46908019728339e-11,4.88420809116438e-09
KMXK_0D06590,-2.68959209011047,8.66841094690252,4.74800542080796e-11,5.07623709989859e-09
KMXK_0A02350,0.688557139777527,7.29860620242687,5.22269321631613e-11,5.46493728464739e-09
KMXK_0G00120,-4.08392024453488,4.21781910002198,5.67168692312194e-11,5.75536945540417e-09
KMXK_0A01100,0.995600616813698,5.53714063171057,5.73430466276544e-11,5.75536945540417e-09
KMXK_0H04310,1.02568046163504,8.31326624150283,7.25046607087664e-11,7.00746960732249e-09
KMXK_0A06810,0.794345266659584,5.92975540018063,7.26679442808961e-11,7.00746960732249e-09
KMXK_0C06240,-1.13717399984473,4.89530457300322,7.68508583579478e-11,7.26831771931514e-09
KMXK_0C05010,0.897031518321198,6.43090737309592,8.6372829281461e-11,8.0147466869099e-09
KMXK_0A04960,1.10007941306688,4.56064499922312,1.3481670054571e-10,1.22783061719223e-08
KMXK_0H02920,-2.05676594872553,3.60227336459962,1.7915417051361e-10,1.60196401924715e-08
KMXK_0C04210,0.976258248482371,7.31759866095908,2.22024934291352e-10,1.92878250756773e-08
KMXK_0B01120,-3.13319611238861,8.5015828394131,2.23547382942987e-10,1.92878250756773e-08
KMXK_0A06560,1.22176401968986,6.05615742577712,2.69799527693134e-10,2.28771392619799e-08
KMXK_0A04140,1.33787919889802,7.79898389601753,3.31039890909674e-10,2.75941387032843e-08
KMXK_0E04700,-1.6706655908465,8.58433627769232,4.48602256969786e-10,3.67704316629568e-08
KMXK_0C07380,-1.48787959577076,7.78168647357603,5.66943354223665e-10,4.51489410659938e-08
KMXK_0F03300,0.794462628443504,7.74097637223198,5.69181444914928e-10,4.51489410659938e-08
KMXK_0B05890,1.05311805324102,7.98220508034512,9.07000434449649e-10,7.0803621216244e-08
KMXK_0G01020,0.738707262913897,7.99275520374988,9.8134422977836e-10,7.52729316329644e-08
KMXK_0G01500,1.12366724943647,6.81765223005627,9.94863878841538e-10,7.52729316329644e-08
KMXK_0E02410,-0.733667140047166,7.17708646559465,1.07102499663053e-09,7.98075899004384e-08
KMXK_0F00970,-1.43991780768906,7.68048160141273,1.10886252056521e-09,8.13938190468614e-08
KMXK_0F02510,0.687009143819511,6.5713503545914,1.26526519119495e-09,9.15084442690704e-08
KMXK_0C03390,-1.6875718527182,7.45738161610825,1.32558609687353e-09,9.44816293394785e-08
KMXK_0C00390,1.12335759542176,5.98838574775344,1.37071195747158e-09,9.63023058120745e-08
KMXK_0B00590,0.93294428697106,6.31944649105803,1.39483226271053e-09,9.66166910987376e-08
KMXK_0D05590,2.31512241237659,9.3266341880522,1.58073710615727e-09,1.07973126223354e-07
KMXK_0A04840,1.74643776276473,7.39690094760523,1.81740972879843e-09,1.22438644468914e-07
KMXK_0C00850,1.07668140297436,6.54458002083643,2.19838737872031e-09,1.4610363687225e-07
KMXK_0D02880,0.867474082511956,9.32684533571507,2.31337690016803e-09,1.51695834600351e-07
KMXK_0C03420,-2.90978917889264,6.83031947993841,2.48284415647399e-09,1.60666152125514e-07
KMXK_0D05440,1.1424545432807,7.54610251122557,2.6134746865073e-09,1.66922967639518e-07
KMXK_0A06710,0.840672448639897,7.69082252236396,2.94464184666107e-09,1.85663443613835e-07
KMXK_0C06680,-0.948817893812795,5.20520269961647,3.25404763953169e-09,2.0257476317996e-07
KMXK_0B01350,0.866615297945052,6.83451467161762,3.93963939910915e-09,2.42189332060235e-07
KMXK_0C03100,2.14779621320655,5.15887489441401,3.98991420137448e-09,2.42251827683453e-07
KMXK_0H03480,-0.902457345330995,7.54995639869261,4.36694794863855e-09,2.61910365992736e-07
KMXK_0D06310,0.905077738679584,6.06069725521257,5.20708934213609e-09,3.08535727525606e-07
KMXK_0A01380,-1.2053036235098,8.52952825258032,5.59580090752325e-09,3.27620819799992e-07
KMXK_0E05410,1.42537228562924,7.13157505775203,5.87298362688005e-09,3.37668980015097e-07
KMXK_0D01860,-1.91208096676389,5.75008011125244,5.90474426215908e-09,3.37668980015097e-07
KMXK_0F03920,1.34679168409543,3.37699962691732,6.77574323740529e-09,3.83024198178841e-07
KMXK_0C03250,-2.59030702926466,5.76642437079084,7.21560876191916e-09,4.03254135126346e-07
KMXK_0F04730,1.65250386105513,7.0610585476595,8.35155908747627e-09,4.61494017889981e-07
KMXK_0C02570,0.874184018864326,5.3874993107475,9.06806465257046e-09,4.95519355126017e-07
KMXK_0A04590,0.882418757142084,8.36660274648349,9.61792319216839e-09,5.19790618231694e-07
KMXK_0G03010,-0.775255722005076,6.59198592975409,9.87998459169453e-09,5.28149611108192e-07
KMXK_0B06020,-1.2881363519312,8.42216378861275,1.00147166330299e-08,5.29595445174636e-07
KMXK_0D01560,1.87201743540365,7.88226537787141,1.01704757973563e-08,5.32110637993597e-07
KMXK_0F03060,4.96011476195485,5.72543812306735,1.17288756473831e-08,6.02386300032764e-07
KMXK_0H01060,1.38435009040723,5.34935564597825,1.19163348278034e-08,6.02386300032764e-07
KMXK_0G03090,-1.11459234450391,7.78824863816182,1.19640895400516e-08,6.02386300032764e-07
KMXK_0A08290,-1.50202735147959,6.1512267876899,1.20036310295264e-08,6.02386300032764e-07
KMXK_0C00140,-2.58258998420642,7.65029139577664,1.3070283192791e-08,6.4928942163784e-07
KMXK_0D00710,0.960742102199474,6.878100392097,1.45003665348269e-08,7.13128026182785e-07
KMXK_0D03400,0.980539818942832,7.08211199178211,1.48299625085726e-08,7.2160821007643e-07
KMXK_0C04430,1.18191548954124,10.5496028318259,1.49662540520122e-08,7.2160821007643e-07
KMXK_0E04070,-0.887702508926515,10.241682334827,1.63132948296787e-08,7.78920232741358e-07
KMXK_0C04390,0.98331295561482,6.39055400304853,2.08535291671756e-08,9.86131311963171e-07
KMXK_0H02470,0.755137564627244,7.78583099233979,2.30123519290537e-08,1.0572816783592e-06
KMXK_0A01830,1.45749559254772,5.64113215790939,2.30417377696081e-08,1.0572816783592e-06
KMXK_0B02110,-0.891514892159161,5.86500175590424,2.30797912573164e-08,1.0572816783592e-06
KMXK_0A01000,-0.724673804839419,6.79236629107118,2.32180604438377e-08,1.0572816783592e-06
KMXK_0D04010,1.01159831089283,5.5656932056036,2.88140869562253e-08,1.30007045551115e-06
KMXK_0F04530,-1.18747711892652,9.2323770453286,3.01751035373603e-08,1.3398747184582e-06
KMXK_0B04400,1.99138901982116,13.1443053490297,3.02411740034283e-08,1.3398747184582e-06
KMXK_0B04730,1.43488593616531,6.15977840031283,3.24056434209652e-08,1.42295494950274e-06
KMXK_0F02060,0.964391381128509,7.17101009042261,3.44066313958112e-08,1.49744967437699e-06
KMXK_0C01690,0.964718494698562,7.7142883470562,3.56546199637944e-08,1.53815281563106e-06
KMXK_0C03220,0.829901821893602,9.65598735537358,4.33078141408539e-08,1.85206808647582e-06
KMXK_0H01760,-0.899089831609609,9.51935007953951,4.51690703253606e-08,1.91501282638037e-06
KMXK_0E04560,-0.902309660130824,7.57999559184144,4.81365249543831e-08,2.02337974124492e-06
