orthoList$OG_IDs[converted]	X	genes	logFC	logCPM	PValue	FDR
OG0003023	154	KMXK_0A01630	1.25255348234676	10.0861064611318	0.00934124688444273	0.310915728302664
OG0003111	746	KMXK_0A07630	0.976452118254164	9.47550242397468	0.00947447651081777	0.310915728302664
OG0001577	1578	KMXK_0B07790	0.844654623215485	6.66338015838684	0.00680398237451372	0.310915728302664
OG0003289	1883	KMXK_0C02510	1.35639923565773	8.96833226779236	0.00868891364757015	0.310915728302664
OG0001758	2868	KMXK_0D05180	1.12560416511173	9.95451005295736	0.00903229049893381	0.310915728302664
OG0003177	3911	KMXK_0F02980	-0.871164861719335	5.60331047702545	0.00925068856965796	0.310915728302664
OG0002360	3969	KMXK_0F03560	1.22267265803923	6.45963929928475	0.00606430830589665	0.310915728302664
OG0002985	4113	KMXK_0F05010	0.850801325714968	7.44724564763538	0.00649566388012888	0.310915728302664
OG0000732	4256	KMXK_0G00710	0.96038073647251	10.6413932172641	0.00874878864235884	0.310915728302664
OG0001077	4429	KMXK_0G02460	0.765796392479839	7.13341250253901	0.00818580317959904	0.310915728302664
