genes,logFC,logCPM,PValue,FDR
CENPK1137D_4927,2.35789535211353,5.57968485978435,4.32594466880815e-72,5.84867719222861e-69
CENPK1137D_3054,1.55437636631926,5.77892444044097,9.40679438463494e-34,6.35899300401322e-31
CENPK1137D_148,-1.46469928363725,9.56501082933352,8.00987252771594e-29,3.60978255249065e-26
CENPK1137D_206,1.70685443403329,7.74093787748291,4.65083169026443e-24,1.57198111130938e-21
CENPK1137D_2237,-1.20681875891942,10.7613236322162,1.28947604625767e-23,3.48674322908073e-21
CENPK1137D_2661,2.83140106506762,9.20622267704058,2.24589419590217e-22,5.06074825476622e-20
CENPK1137D_334,1.82901824468739,5.50088931482009,3.52212834149713e-22,6.80273931100589e-20
CENPK1137D_4361,1.14880201109341,7.95406732399985,9.21727128268878e-22,1.55747755227239e-19
CENPK1137D_694,1.13419913493498,7.81703182062175,1.03678239426416e-21,1.55747755227239e-19
CENPK1137D_4049,-1.03849448864811,11.4759586804752,2.31333633946815e-21,3.12763073096094e-19
CENPK1137D_4331,-1.31307566064599,11.0671186188715,2.91165497542776e-21,3.57868866070757e-19
CENPK1137D_283,-1.29533774636973,10.4462020445715,5.94338354893532e-21,6.69621213180046e-19
CENPK1137D_2671,-1.17941796752786,3.89446873336998,6.57072253563606e-20,6.8335514370615e-18
CENPK1137D_676,-1.1616705457428,6.24882561321048,2.4586068142854e-18,2.3743117235099e-16
CENPK1137D_923,-1.16851637405355,8.56127177163646,3.77556658241651e-18,3.40304401295141e-16
CENPK1137D_3847,-1.30064608497257,10.4904239570463,1.3848875698272e-16,1.17022999650399e-14
CENPK1137D_3415 CENPK1137D_5041,-1.4374308222478,9.65457349730279,2.1139664993506e-16,1.68122512183648e-14
CENPK1137D_2647 CENPK1137D_4553,-1.14219779622964,8.92418749358339,5.72097905428675e-16,4.17495217955704e-14
CENPK1137D_4693,-2.30208208565197,11.2976253341809,5.86716652452542e-16,4.17495217955704e-14
CENPK1137D_697,-1.3032610372877,9.37286444430526,6.2546950070724e-16,4.22817382478094e-14
CENPK1137D_1583,-1.42896662739582,5.73331753311171,8.61543882439483e-16,5.54670156694372e-14
CENPK1137D_1305,-1.01060122193041,6.2437934052956,7.19817056115766e-15,4.42360299940234e-13
CENPK1137D_3120,-0.981230392909587,8.41281885437254,1.15490300566639e-14,6.78882114635202e-13
CENPK1137D_1527,0.930630767576269,7.53292474835648,1.67741853479846e-14,9.44945774603133e-13
CENPK1137D_2315 CENPK1137D_2659,-1.66278241412214,10.8502425130246,1.78707735839467e-14,9.66451435419838e-13
CENPK1137D_2911,-0.925736785951878,3.77310925933786,3.12159493314424e-14,1.62322936523501e-12
CENPK1137D_1155,-0.932011666726567,12.1186817242633,3.28583803227978e-14,1.64535297023788e-12
CENPK1137D_2766,0.923372556394124,8.7204946085233,7.64887590760706e-14,3.69331436681598e-12
CENPK1137D_2390,0.874960428888858,11.0663980923575,3.89787208311182e-13,1.73862561482178e-11
CENPK1137D_2713,0.895475045490122,10.3812414998507,3.91967126607112e-13,1.73862561482178e-11
CENPK1137D_4473,0.897810842822982,8.87546562609804,3.98649364345231e-13,1.73862561482178e-11
CENPK1137D_4047,-1.37410232567345,8.79333968133377,4.49765762706737e-13,1.90026034743596e-11
CENPK1137D_1421,0.964177547809238,6.1928798372934,6.02079391515729e-13,2.4667010222099e-11
CENPK1137D_426 CENPK1137D_4276,1.01048869049467,9.23148261214544,9.57964758958584e-13,3.80931868856472e-11
CENPK1137D_4841,1.22169655321362,5.33743287426652,2.31903649635362e-12,8.95810669448597e-11
CENPK1137D_2433,-1.5182293687303,6.91642329322408,4.92015723115442e-12,1.81906259258963e-10
CENPK1137D_3,0.855719807988815,8.14593663299442,4.97820384066688e-12,1.81906259258963e-10
CENPK1137D_3325,-1.10273544192929,7.653950462486,5.52899633669393e-12,1.96715869663426e-10
CENPK1137D_2476,0.955598072578333,12.6942470874624,5.95853192248768e-12,2.06562439979573e-10
CENPK1137D_2793,-0.894451278853367,3.96931933376416,6.74193152902889e-12,2.27877285681176e-10
CENPK1137D_1370,-0.975877659304155,9.44882214761711,8.26735296767175e-12,2.68273939960418e-10
CENPK1137D_2877,-0.938646699935657,5.8872931143239,8.33395375616684e-12,2.68273939960418e-10
CENPK1137D_877,-1.21041229067486,9.88110006827154,1.01059199591631e-11,3.17748925227639e-10
CENPK1137D_891,-1.06008594763606,8.67890001455355,1.19449512454751e-11,3.67035774633688e-10
CENPK1137D_5439,-0.936615218153866,5.46920840986348,1.35768621188155e-11,4.07909279658635e-10
CENPK1137D_4583,-0.988577628798904,9.75930592856156,1.47356671516656e-11,4.33100478022868e-10
CENPK1137D_4319,0.816046078706437,4.07429326456312,2.40539356879985e-11,6.91934490429235e-10
CENPK1137D_240,-1.98058130306802,5.40415627817344,2.82329987558001e-11,7.95229464955037e-10
CENPK1137D_718,0.847696877662295,7.79664721899095,3.52277087011248e-11,9.7199718701879e-10
CENPK1137D_40,-0.966842642829697,7.98297904744583,3.79549063660949e-11,1.02630066813921e-09
CENPK1137D_2277,-1.08575434171666,5.18821249776219,4.45362264341565e-11,1.18064663017607e-09
CENPK1137D_120,0.776742938192256,9.4617357640068,4.56062601614547e-11,1.18576276419782e-09
CENPK1137D_5357,-0.82325060222151,7.5815204916037,5.31286245832445e-11,1.3552811403122e-09
CENPK1137D_5183,-0.928146268911324,8.60050471900022,5.47457062245946e-11,1.37067027436392e-09
CENPK1137D_4054,-0.909590018446452,8.91284542238709,5.76483744328499e-11,1.41710185878569e-09
CENPK1137D_3020,-0.808559502417201,5.74366774532732,6.96009146292899e-11,1.68036493890714e-09
CENPK1137D_3821,1.38988125243724,4.77550301213425,8.39892119019887e-11,1.99216516651734e-09
CENPK1137D_4925,-1.57117699973441,6.37503777842326,1.69782604885607e-10,3.95769106560933e-09
CENPK1137D_919,-0.899355674701639,5.88526629783159,1.79142001681161e-10,4.10508451310051e-09
CENPK1137D_3444,-0.676112454514952,11.8592335394138,1.923356566168e-10,4.3339634624319e-09
CENPK1137D_4599,-0.912721034564291,5.66822125138468,2.42943976964214e-10,5.38459437468226e-09
CENPK1137D_674,-0.728057619070333,6.22548587089095,2.78984155542694e-10,6.08365448860842e-09
CENPK1137D_5444,-0.887993247839718,6.54983927825549,4.33027434550403e-10,9.29290621447850e-09
CENPK1137D_1463,0.74299945405926,7.09088483600649,4.60482628839218e-10,9.72769553422849e-09
CENPK1137D_1249,-1.09302479609335,7.9307566925032,4.86866913963112e-10,1.01268318104327e-08
CENPK1137D_4074,-0.981945187633293,5.02021074979808,5.26240167984869e-10,1.07799501078113e-08
CENPK1137D_4082,-0.743007184498195,6.67371267697814,6.02103583139384e-10,1.21499111105141e-08
CENPK1137D_4259,1.16838072320373,6.43339469756968,7.63637016117454e-10,1.51829006733941e-08
CENPK1137D_3870,-1.02108794588477,7.18227482931031,1.65385616156177e-09,3.22213442579381e-08
CENPK1137D_4469,-0.739457104981973,8.74468360009513,1.66826486542579e-09,3.22213442579381e-08
CENPK1137D_3249,-0.733549831997865,12.619272568458,1.86217284245163e-09,3.54599673661213e-08
CENPK1137D_3393,-1.12148128127969,6.70462636433702,1.9554478326424e-09,3.67189648573961e-08
CENPK1137D_3852,-1.22730608054174,8.66051741351627,2.21946205391125e-09,4.11056533820276e-08
CENPK1137D_1,1.03300592485322,8.94781069620314,2.32674237056688e-09,4.25102119595463e-08
CENPK1137D_1409,-0.867324478521401,6.94205793448013,3.66381445832848e-09,6.60463619688015e-08
CENPK1137D_2698,0.845750485992466,4.65315456242407,4.05703140772344e-09,7.21724534637118e-08
CENPK1137D_3688,-0.908779279701296,6.87063595601739,5.25632221139866e-09,9.22928263611818e-08
CENPK1137D_3377,0.797288728932505,6.99910408828324,5.40576856083601e-09,9.36999883878242e-08
CENPK1137D_3044,-0.853798890829016,6.71903170220785,6.66717367075853e-09,1.14101503833741e-07
CENPK1137D_2119,-0.719904872835907,5.9630484285549,7.41979475755947e-09,1.25394531402755e-07
CENPK1137D_5268,-0.681298796228115,7.41334869816502,8.19319665467514e-09,1.36755578729886e-07
CENPK1137D_4498,0.854614946060816,6.89042834138782,8.70314081136493e-09,1.43495687523968e-07
CENPK1137D_3856,-0.80745728203746,8.46349499442193,9.00659584846471e-09,1.46709850447281e-07
CENPK1137D_3951,-0.740644325348441,7.35646376464121,9.3475542814752e-09,1.49394885428671e-07
CENPK1137D_4038,-0.829641906135738,6.71683596114181,9.39242992709838e-09,1.49394885428671e-07
CENPK1137D_5284,-0.744555951376091,6.47071550676679,1.17123980239862e-08,1.84129792191039e-07
CENPK1137D_4488,-0.717291660286036,9.65783305176532,1.23941282894554e-08,1.92607602843031e-07
CENPK1137D_4208,-0.717991114390779,8.04353125253623,1.43488138734844e-08,2.20449958601715e-07
CENPK1137D_1621,-0.668807132493197,7.45480748898026,1.97502923935301e-08,3.00026913663514e-07
CENPK1137D_4097,-0.77460887293051,5.67490714161301,2.68480308147364e-08,4.0331708512804e-07
CENPK1137D_2139,0.728273515403025,10.4358744386935,3.03398078417836e-08,4.50762859363642e-07
CENPK1137D_747,0.646665927001494,8.11873049377071,3.29014393951553e-08,4.83508109372283e-07
CENPK1137D_1584,-0.75239799206094,3.5588126495508,3.73282884187339e-08,5.42665010130411e-07
CENPK1137D_1664,-1.23530413627944,9.32139438053763,3.77895616219276e-08,5.43526460774958e-07
CENPK1137D_3497,-0.643957447325464,6.78126721117147,4.04398385148357e-08,5.75522754442715e-07
CENPK1137D_2349,-0.718264327853668,9.90252038318471,4.35139324041728e-08,6.12821214692101e-07
CENPK1137D_908,-0.722823098111307,7.33930353219267,4.64499178660312e-08,6.474256593286e-07
CENPK1137D_5064,-0.838995588797705,5.27753094459149,5.37081909949054e-08,7.40953818623592e-07
CENPK1137D_3635,-1.1194971003883,7.99454485079673,5.64563311638817e-08,7.70999593268365e-07
