,logFC,-log10Pval
CENPK1137D_4361,1.14880201109341,18.8075782040553
CENPK1137D_923,-1.16851637405355,15.4681324339608
CENPK1137D_1305,-1.01060122193041,12.3542238561395
CENPK1137D_1527,0.930630767576269,12.0245931126191
CENPK1137D_1155,-0.932011666726567,11.78374092046
CENPK1137D_2713,0.895475045490122,10.7597939262904
CENPK1137D_3,0.855719807988815,9.74015235692959
CENPK1137D_3325,-1.10273544192929,9.70616060281963
CENPK1137D_2793,-0.894451278853367,9.64229896220425
CENPK1137D_1370,-0.975877659304155,9.57142151249791
CENPK1137D_891,-1.06008594763606,9.43529160340785
CENPK1137D_5439,-0.936615218153866,9.38943641466649
CENPK1137D_4319,0.816046078706437,9.15993502084937
CENPK1137D_120,0.776742938192256,8.926002191668
CENPK1137D_5183,-0.928146268911324,8.86306700563837
CENPK1137D_3020,-0.808559502417201,8.77459638866583
CENPK1137D_919,-0.899355674701639,8.38667789744944
CENPK1137D_5444,-0.887993247839718,8.03184844579849
CENPK1137D_2698,0.845750485992466,7.14162853084411
CENPK1137D_3044,-0.853798890829016,6.94270863163445
CENPK1137D_4038,-0.829641906135738,6.82566427044651
CENPK1137D_4097,-0.77460887293051,6.3943533802248
CENPK1137D_1584,-0.75239799206094,6.26546817988943
CENPK1137D_1664,-1.23530413627944,6.264779308084
CENPK1137D_5064,-0.838995588797705,6.13020885941872
CENPK1137D_5282,-0.79613201424442,6.03751107519181
CENPK1137D_433,-0.848496101754564,6.03506362957869
CENPK1137D_2135,-0.824472915220482,6.00264124974154
CENPK1137D_2409,0.995009724530135,5.83877484454717
CENPK1137D_936,-0.806804879833162,5.51756704893265
CENPK1137D_3362,-0.807047611099305,5.4641848673483
CENPK1137D_1094,-0.76773723339311,5.26957729962064
CENPK1137D_318,-0.770766911336551,5.1519016910489
CENPK1137D_4036,-0.762408812600151,4.93170528453296
CENPK1137D_1339,-1.02354585119369,4.89092035949798
CENPK1137D_461,-0.919874681068295,4.83578758491985
CENPK1137D_3153,-0.862060780578192,4.4761871547455
CENPK1137D_2820,0.834122476378143,4.36747330361628
CENPK1137D_2905,-0.82213537059703,4.31839024161775
CENPK1137D_3473,-0.926287665166985,4.19618998596346
CENPK1137D_3682,-1.04164714175638,4.01646052710271
CENPK1137D_1405,-0.975132166148625,3.95184427613491
CENPK1137D_3589,-0.821015916961975,3.90994648803367
CENPK1137D_938,-0.766488329301874,3.63580238002489
CENPK1137D_3231,-1.01770136186388,3.32015816157154
CENPK1137D_1234,-0.776764869421627,3.29923809045158
CENPK1137D_1705,-0.901712345144749,3.12176421433851
CENPK1137D_966,-1.33211153787971,2.70535560091655
CENPK1137D_2172,-0.783157425018164,2.69972725793667
CENPK1137D_3509,-1.34360230133703,2.18930488634644
CENPK1137D_5132,1.0003620355398,2.04559341095112
CENPK1137D_3729,0.835447431941393,2.01865038197353
