,logFC,-log10Pval
KMXK0C00790,1.26635524863795,24.2829900315589
KMXK0H04040,-1.05559881144696,20.1295533121635
KMXK0A04840,-2.8590753036276,19.5922407808265
KMXK0A06760,1.5030901706233,18.6421132043838
KMXK0D01390,-1.97007380964139,17.8907364182806
KMXK0B08170,2.38730156217327,16.9525009942651
KMXK0D01050,4.99487968869779,16.3696160560213
KMXK0A03190,4.53729682775102,16.227094405629
KMXK0H03090,-1.57562830170094,14.5053608769499
KMXK0A00200,2.0854391357818,14.0626211730698
KMXK0F02400,-1.27678460969071,12.9447425358059
KMXK0C07290,-1.11324630362,12.8803922236536
KMXK0E02790,-1.03277096287478,12.3866900809798
KMXK0C02810,-1.51890366576146,12.1607508945119
KMXK0A01850,-1.74051124547291,12.0003186325411
KMXK0A02460,-1.29502432273286,11.9791714994356
KMXK0E05010,2.75959190222089,11.6464173617792
KMXK0A07740,-1.47696097352522,11.4447169263656
KMXK0F01440,-2.47399892497667,11.1416799168834
KMXK0E06310,2.49211543329155,10.6515523690016
KMXK0C04630,1.07266942838939,10.5899861584455
KMXK0A01430,-1.14649733445427,10.569063013715
KMXK0C05760,-1.01572226881284,10.3793371987515
KMXK0D02250,-3.52796324393659,9.80794049594063
KMXK0E03530,-1.18450694174366,9.79870334923812
KMXK0G00230,-1.49362723959189,8.91468633521608
KMXK0C06530,-1.11618116424989,8.70313037436806
KMXK0C06160,1.15809814324446,8.67574687192069
KMXK0D03400,-1.0642619953687,8.53104391885346
KMXK0A07780,-1.92241984714122,8.28118380674251
KMXK0D05590,-2.33368015142299,8.26363956959397
KMXK0C02480,-1.23886488838871,7.96739745598777
KMXK0E03360,-1.82836776837797,7.85571183924768
KMXK0D03110,1.02513974914919,7.84074708204307
KMXK0A00530,-1.19451905746221,7.79523435540893
KMXK0D01780,-1.17031774316623,7.7414917056669
KMXK0B01780,-4.07627294988695,7.58530340539201
KMXK0F04480,-1.06513369428216,7.54141673181597
KMXK0A04140,-1.01016522203589,7.45870157726393
KMXK0F00180,1.06793275849193,7.27010176599898
KMXK0F05010,-2.94988358143027,7.19867215631888
KMXK0D00130,-1.7310086942609,7.06006386566806
KMXK0G01980,-1.76042344392433,6.92369174179673
KMXK0C01550,1.63809269107866,6.65420849335881
KMXK0A05660,1.26661718494449,6.35203026852371
KMXK0B01680,-1.06751036729315,6.2782533604668
KMXK0B07320,-2.28671305880143,6.27586852452206
KMXK0E03420,-2.23572030547888,6.10372593416672
KMXK0E01380,-1.13263835640684,6.08907714185738
KMXK0D02420,-1.44326302037535,6.03357638470206
KMXK0E02630,-1.88661713857766,5.97082412975839
KMXK0A05650,1.29095503970526,5.93175493440513
KMXK0F01910,-1.86878979749587,5.90216197573724
KMXK0G02070,-1.05920876514446,5.79494318241873
KMXK0C06280,-1.48020739791601,5.71471424809734
KMXK0D00630,-1.44992554373233,5.69244225231271
KMXK0G00160,-1.36446816837248,5.67343165987738
KMXK0B07880,-1.05524651624859,5.66880023151262
KMXK0D00650,-1.05595787719579,5.56808730875698
KMXK0F02610,1.08021208233077,5.56464780640136
KMXK0D03050,1.32063752271907,5.51041675309353
KMXK0A00810,-1.33420804186005,5.2628296772433
KMXK0B07870,-2.27425372716101,5.21053456341077
KMXK0D01040,1.01252013289984,5.12299651804999
KMXK0F05050,1.3419960094015,5.00946170852254
KMXK0D01060,-1.85444504903738,4.92503814639802
KMXK0H03570,-1.11678935455439,4.88783262464637
KMXK0F03750,-1.95134517444586,4.80386539037761
KMXK0D05930,1.01121912004492,4.78169281700524
KMXK0B02720,-1.03319020708476,4.58280095225357
KMXK0B00170,-1.18215417950368,4.58011987998779
KMXK0E00110,1.16546461533987,4.55042796628625
KMXK0C07370,-1.26410709100543,4.50974639796565
KMXK0A01440,-1.30447125030906,4.4975308911813
KMXK0E06320,1.86667605081145,4.4536976576246
KMXK0A08370,1.86399611970281,4.36572571240005
KMXK0D02710,1.16270263272912,4.30750426290785
KMXK0E03090,-1.01063160016608,4.27014652848935
KMXK0A01860,-1.06775174464692,4.1583153291579
KMXK0H01020,-2.44593492555069,4.14862744953059
KMXK0D00940,2.2594370851905,4.12745542292774
KMXK0D03630,-1.82777113587178,4.1167244986259
KMXK0C02800,-1.18067553480639,4.05383548536366
KMXK0B00120,-1.16614731073367,4.02849398235848
KMXK0A07770,-1.43209398376165,4.00712420117546
KMXK0A02940,-2.49191876172571,3.98661754458112
KMXK0C02830,-1.25936772199092,3.913223951448
KMXK0G00240,-1.01148175383165,3.89006818180912
KMXK0E03540,-1.56511762645751,3.8397685986674
KMXK0B08460,1.77513479386163,3.82587978683784
KMXK0B03410,-1.27897543400686,3.53136321026231
KMXK0D00180,1.62722104048846,3.52838093958071
KMXK0E00120,1.2558638432044,3.51847241057528
KMXK0F05360,1.10394904523901,3.50360488714416
KMXK0A03540,-1.17762100068757,3.4995007304984
KMXK0H03800,-1.04233960537462,3.41406930225916
KMXK0C00960,-1.03316116121097,3.36887379291455
KMXK0E03660,-1.95429035082638,3.24597723839172
KMXK0A04630,1.52431407442182,3.23159803493179
KMXK0C03560,-1.40250964384114,3.1837982943774
KMXK0C00130,1.32740135967224,3.15226611496156
KMXK0A06250,-1.16013996238918,3.0182636909221
KMXK0G00640,-2.65572830193428,2.984048606939
KMXK0E00370,1.25390243711394,2.90362752154869
KMXK0A08300,1.44752087615929,2.88351167886311
KMXK0C06690,-1.05322561616116,2.8781963911229
KMXK0C03570,-1.22852014582811,2.85766434887489
KMXK0H04420,-1.27648725492004,2.82823702975467
KMXK0A03640,3.40199502930046,2.73952815606476
KMXK0F00450,1.67517192643094,2.73519477463378
KMXK0C00140,1.12705475985126,2.72420281097894
KMXK0B00390,1.24345827642026,2.70845748563699
KMXK0A03220,1.60764692171884,2.70726002323925
KMXK0A03510,-1.07756401575107,2.69034689416751
KMXK0A03230,-1.56118411332561,2.59600596532664
